D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.500000,3,0.971475,1.387497,190.781510,1174.432451,0.220152,0.986854,0.014750,0.014248,0.445404,0.181875,30.746570,39.000000,467.215112,1,1
0.500000,2,0.625254,0.827603,183.259476,1758.008387,0.221237,1.022268,0.016000,0.016401,0.266071,0.097387,46.024552,39.000000,538.168987,1,2
0.713641,2,0.696945,1.231358,148.784944,687.265285,0.280741,0.996730,0.016000,0.013600,0.406862,0.223392,25.680447,39.000000,270.981077,1,3
0.671128,2,0.806388,0.847279,142.350946,974.388543,0.286213,1.021023,0.016000,0.014136,0.203923,0.158491,34.240189,39.000000,183.155944,1,4
0.605987,2,0.529189,0.513166,141.597407,1697.320241,0.281522,1.042156,0.016000,0.013964,0.143522,0.067584,53.854962,39.000000,354.631187,1,5
0.657519,6,0.442449,0.717673,124.656365,1064.590597,0.324147,1.029221,0.011000,0.010492,0.327738,0.143915,36.651303,39.000000,283.880115,1,6
0.682154,5,0.512835,0.853278,123.100028,911.576100,0.331171,1.020644,0.012250,0.010797,0.342995,0.169675,32.559219,39.000000,248.844084,1,7
0.732654,4,0.942915,0.871527,120.928883,781.411411,0.337850,1.019490,0.013500,0.011159,0.190421,0.187332,29.976250,39.000000,122.922567,1,8
0.595087,4,0.608407,1.087942,155.753006,1037.929630,0.265117,1.005801,0.013500,0.012348,0.413175,0.171268,32.340520,39.000000,375.746603,1,9
0.797606,2,0.875976,1.306946,127.783532,516.667379,0.329026,0.991949,0.016000,0.012613,0.369074,0.266305,21.577349,39.000000,177.095830,1,10
0.780029,4,0.686588,1.252885,129.539437,568.425731,0.323335,0.995369,0.013500,0.010717,0.421094,0.247325,23.215770,39.000000,220.552811,1,11
0.714317,5,0.914021,0.836186,120.086888,830.690107,0.339351,1.021725,0.012250,0.010651,0.191108,0.179561,31.069107,39.000000,127.809091,1,12
0.724716,2,0.822003,1.337852,142.084226,613.047414,0.296051,0.989995,0.016000,0.013228,0.418160,0.246860,23.262729,39.000000,240.678721,1,13
0.508393,5,0.897751,1.379032,195.882117,1174.762010,0.214340,0.987390,0.012250,0.012415,0.449447,0.178261,31.271454,39.000000,496.477425,1,14
0.543380,2,0.485701,0.947458,174.462611,1417.764491,0.234346,1.014687,0.016000,0.015634,0.387550,0.123674,40.337257,39.000000,552.687546,1,15
0.689436,3,0.943260,0.745866,130.401200,994.540235,0.310615,1.027438,0.014750,0.012335,0.146329,0.148387,35.901704,39.000000,130.401200,1,16
0.667935,2,1.050000,1.400000,132.805596,654.035008,0.317634,0.986064,0.016000,0.013329,0.407734,0.251180,22.873562,39.000000,215.580013,1,17
0.744308,2,0.924341,1.075056,131.836788,668.225242,0.313931,1.006616,0.016000,0.013401,0.261791,0.220220,26.041991,39.000000,156.723387,1,18
0.707815,5,0.335588,0.859864,119.184663,863.024415,0.342358,1.020227,0.012250,0.010552,0.504046,0.173507,31.984649,39.000000,346.236987,1,19
0.688554,3,1.050000,0.722504,131.583220,1022.672522,0.307352,1.028915,0.014750,0.012338,0.124305,0.142642,36.870007,39.000000,131.583220,1,20
0.730292,7,0.439021,1.139621,123.976416,670.615824,0.335092,1.002533,0.009750,0.009616,0.601591,0.223712,25.643008,39.000000,333.388464,1,21
0.500000,2,1.046737,1.129418,177.171763,1318.788203,0.233198,1.003178,0.016000,0.016400,0.304873,0.156768,34.525794,39.000000,348.874569,1,22
0.695316,4,0.970999,1.284761,140.810640,666.608545,0.297538,0.993353,0.013500,0.011349,0.349438,0.236586,24.268998,39.000000,207.977953,1,23
0.800000,5,0.492987,1.185408,119.632916,567.303553,0.348768,0.999637,0.012250,0.009961,0.521655,0.241600,23.763156,39.000000,258.307449,1,24
0.710250,6,0.964622,0.890268,121.536654,792.831824,0.336376,1.018304,0.011000,0.010272,0.205998,0.191025,29.484308,39.000000,131.062747,1,25
0.652446,5,0.706402,0.875357,129.502275,961.834124,0.315041,1.019247,0.012250,0.011102,0.269545,0.167599,32.858170,39.000000,208.275770,1,26
0.720402,4,0.464429,1.190639,135.610571,707.798815,0.307265,0.999306,0.013500,0.011074,0.548501,0.214054,26.698272,39.000000,347.493625,1,27
0.628144,7,0.827774,0.917187,134.197093,966.893120,0.304641,1.016602,0.009750,0.010501,0.268173,0.174722,31.800667,39.000000,215.569734,1,28
0.762616,4,0.667400,0.771283,113.049026,796.417979,0.359382,1.025830,0.013500,0.010803,0.214839,0.174675,31.801361,39.000000,139.043162,1,29
0.581971,2,0.546168,0.500000,148.166208,1862.865309,0.268691,1.042989,0.016000,0.014255,0.135611,0.059449,56.765121,39.000000,405.477804,1,30
best fit at iteration 1,122.922567
0.500000,3,1.050000,1.038098,175.771502,1408.393755,0.233719,1.008954,0.014750,0.014731,0.260170,0.142678,36.871662,39.000000,320.514351,2,1
0.500000,3,0.694203,0.827603,173.626043,1709.053041,0.233530,1.022268,0.014750,0.014587,0.253464,0.102617,44.742904,39.000000,454.425678,2,2
0.707077,2,0.859098,1.231358,142.444328,673.955602,0.293212,0.996730,0.016000,0.013615,0.355849,0.230032,24.951504,39.000000,220.354834,2,3
0.671128,7,0.733870,0.847279,124.670456,900.700322,0.326791,1.021023,0.009750,0.010139,0.261642,0.175693,31.650771,39.000000,190.448195,2,4
0.687840,4,0.529189,1.400000,154.201123,705.760483,0.273666,0.986064,0.013500,0.011110,0.620233,0.225744,25.418109,39.000000,423.668301,2,5
0.800000,7,0.410060,0.717673,110.349628,732.707387,0.367242,1.029221,0.009750,0.009344,0.335107,0.182156,30.691575,39.000000,203.006599,2,6
0.500000,2,0.786538,0.853278,184.802332,1682.050056,0.219758,1.020644,0.016000,0.016561,0.232450,0.105685,44.035967,39.000000,436.587713,2,7
0.732654,7,0.653936,0.871527,115.909588,754.688373,0.352478,1.019490,0.009750,0.009721,0.293986,0.195154,28.951109,39.000000,174.609512,2,8
0.595087,5,0.603807,0.946043,143.099162,1103.351744,0.286012,1.014776,0.012250,0.011610,0.354939,0.157647,34.378987,39.000000,322.184870,2,9
0.797606,2,0.875976,1.306946,127.783532,516.667379,0.329026,0.991949,0.016000,0.012613,0.369074,0.266305,21.577349,39.000000,177.095830,2,10
0.800000,2,0.475821,1.252885,138.451358,584.769891,0.302649,0.995369,0.016000,0.012647,0.519602,0.234313,24.494784,39.000000,307.023870,2,11
0.738064,5,0.879714,0.836186,116.537342,782.535993,0.349835,1.021725,0.012250,0.010476,0.195761,0.185389,30.241047,39.000000,123.057679,2,12
0.598407,4,0.822003,0.932760,146.364219,1095.166485,0.279423,1.015617,0.013500,0.012369,0.257805,0.158048,34.314320,39.000000,238.746849,2,13
0.508393,7,0.897751,1.379032,187.860969,1158.537525,0.223496,0.987390,0.009750,0.011316,0.461922,0.181219,30.839568,39.000000,504.854906,2,14
0.543380,2,0.485701,1.018408,180.019106,1359.681738,0.228130,1.010199,0.016000,0.015686,0.429226,0.132846,38.684727,39.000000,581.642042,2,15
0.689436,3,0.943260,0.745866,130.401200,994.540235,0.310615,1.027438,0.014750,0.012335,0.146329,0.148387,35.901704,39.000000,130.401200,2,16
0.519939,2,1.050000,1.400000,166.243866,1043.539644,0.252959,0.986064,0.016000,0.015257,0.446139,0.199487,28.409238,39.000000,371.793588,2,17
0.748223,2,0.300000,1.075056,128.648443,759.471217,0.321729,1.006616,0.016000,0.012812,0.614609,0.188982,29.753715,39.000000,418.392188,2,18
0.723951,6,0.335588,0.859864,117.653659,811.921887,0.346924,1.020227,0.011000,0.010051,0.519077,0.181584,30.776699,39.000000,336.325909,2,19
0.688554,3,1.050000,0.814031,130.459882,930.160641,0.311758,1.023126,0.014750,0.012407,0.153466,0.163029,33.534712,39.000000,130.459882,2,20
0.677826,7,0.563396,0.881551,123.808563,871.817642,0.329807,1.018856,0.009750,0.010064,0.352326,0.180451,30.941590,39.000000,245.598016,2,21
0.771114,7,1.046737,1.129418,118.918926,578.106321,0.349418,1.003178,0.009750,0.009517,0.270105,0.245988,23.341282,39.000000,130.578161,2,22
0.800000,7,0.970999,1.284761,118.695915,503.003221,0.353729,0.993353,0.009750,0.009203,0.344188,0.272799,21.069750,39.000000,149.757330,2,23
0.800000,5,0.492987,0.500000,109.475608,939.674385,0.365287,1.042989,0.012250,0.009832,0.161680,0.129097,39.360989,39.000000,138.119803,2,24
0.710250,7,0.300000,0.845265,121.331214,840.965121,0.336007,1.021151,0.009750,0.009836,0.582939,0.178174,31.274318,39.000000,398.028480,2,25
0.652446,5,0.633879,0.500000,128.130113,1378.860362,0.311172,1.042989,0.012250,0.010769,0.133965,0.092924,47.104618,39.000000,211.347460,2,26
0.718762,4,0.803398,1.223887,136.905760,659.379715,0.305004,0.997203,0.013500,0.011219,0.371034,0.231307,24.815280,39.000000,219.607532,2,27
0.628144,7,0.548967,0.917187,132.918764,985.065238,0.307577,1.016602,0.009750,0.010427,0.389808,0.170840,32.398339,39.000000,311.918119,2,28
0.721700,4,0.300000,0.771283,114.643963,906.122154,0.354078,1.025830,0.013500,0.010932,0.462852,0.158474,34.240656,39.000000,334.838457,2,29
0.581971,2,0.546168,0.757011,153.664107,1414.464521,0.263162,1.026733,0.016000,0.014876,0.249829,0.109953,43.101479,39.000000,365.305224,2,30
best fit at iteration 2,123.057679
0.800000,3,1.050000,1.158816,119.077737,545.852556,0.349808,1.001319,0.014750,0.011470,0.261954,0.251178,22.864618,39.000000,124.186202,3,1
0.500000,3,0.694203,0.827603,173.626043,1709.053041,0.233530,1.022268,0.014750,0.014587,0.253464,0.102617,44.742904,39.000000,454.425678,3,2
0.707077,2,0.956967,0.962482,135.314254,792.818785,0.303486,1.013737,0.016000,0.013794,0.215554,0.192042,29.352113,39.000000,151.881332,3,3
0.800000,4,1.050000,0.847279,112.383415,678.372785,0.363482,1.021023,0.013500,0.010686,0.157420,0.199312,28.415613,39.000000,112.383415,3,4
0.605987,2,0.529189,0.513166,141.597407,1697.320241,0.281522,1.042156,0.016000,0.013964,0.143522,0.067584,53.854962,39.000000,354.631187,3,5
0.800000,7,1.050000,0.717673,111.946842,734.231585,0.362007,1.029221,0.009750,0.009371,0.130337,0.181706,30.755421,39.000000,111.946842,3,6
0.682154,2,0.512835,0.802103,134.148963,1017.171940,0.302939,1.023881,0.016000,0.013697,0.272615,0.145797,36.330839,39.000000,250.835606,3,7
0.738103,3,0.942915,0.545082,133.405677,1130.476500,0.300193,1.040137,0.014750,0.011773,0.082043,0.107204,43.689505,39.000000,149.446873,3,8
0.800000,6,0.893767,0.946043,110.353073,612.773195,0.372439,1.014776,0.011000,0.009699,0.231649,0.223457,25.667784,39.000000,114.398790,3,9
0.797606,2,0.875976,0.843887,123.081802,710.117459,0.331792,1.021238,0.016000,0.012922,0.174437,0.189689,29.656318,39.000000,123.081802,3,10
0.780029,4,0.686588,1.252885,129.539437,568.425731,0.323335,0.995369,0.013500,0.010717,0.421094,0.247325,23.215770,39.000000,220.552811,3,11
0.702261,5,0.879714,1.077145,129.566432,729.460804,0.319202,1.006484,0.012250,0.010786,0.292836,0.212939,26.822491,39.000000,178.181447,3,12
0.800000,4,1.050000,0.932760,113.530655,632.502288,0.361729,1.015617,0.013500,0.010717,0.184686,0.215892,26.494194,39.000000,113.530655,3,13
0.640333,4,0.897751,1.379032,157.838905,754.014467,0.266736,0.987390,0.013500,0.011686,0.425299,0.227027,25.280401,39.000000,295.686300,3,14
0.800000,6,1.050000,0.939627,111.934555,614.497914,0.367030,1.015182,0.011000,0.009738,0.195764,0.222825,25.740028,39.000000,111.934555,3,15
0.696775,6,0.972311,0.745866,121.609350,928.193414,0.333093,1.027438,0.011000,0.010292,0.155889,0.160887,33.863346,39.000000,121.609350,3,16
0.667935,6,1.050000,1.400000,149.960181,680.206358,0.281300,0.986064,0.011000,0.010302,0.377800,0.241429,23.788852,39.000000,234.665261,3,17
0.744308,2,0.995898,1.075056,128.716778,661.450446,0.321530,1.006616,0.016000,0.013353,0.247865,0.222524,25.777965,39.000000,143.374985,3,18
0.723951,2,0.335588,0.500000,112.091125,1239.744099,0.356201,1.042989,0.016000,0.012459,0.205326,0.093416,46.993721,39.000000,269.348359,3,19
0.688554,7,1.050000,0.814031,126.425898,881.130380,0.321722,1.023126,0.009750,0.010103,0.170748,0.174923,31.767044,39.000000,130.838569,3,20
0.500000,7,0.563396,0.881551,161.723406,1554.771384,0.251561,1.018856,0.009750,0.011645,0.382154,0.121720,40.703820,39.000000,541.132964,3,21
0.771114,7,1.046737,1.129418,118.918926,578.106321,0.349418,1.003178,0.009750,0.009517,0.270105,0.245988,23.341282,39.000000,130.578161,3,22
0.800000,7,0.871056,1.284761,118.686911,504.934113,0.353770,0.993353,0.009750,0.009194,0.380853,0.271751,21.150631,39.000000,166.337242,3,23
0.798231,3,0.492987,0.815053,111.494644,733.012972,0.365630,1.023062,0.014750,0.011320,0.288123,0.182548,30.636479,39.000000,175.976416,3,24
0.749697,6,0.964622,0.890268,116.107785,717.637906,0.352395,1.018304,0.011000,0.010010,0.201547,0.201331,28.170197,39.000000,116.232405,3,25
0.800000,5,1.050000,0.875357,111.112135,653.665091,0.368271,1.019247,0.012250,0.010131,0.170543,0.207967,27.380659,39.000000,111.112135,3,26
0.718762,7,0.897751,1.223887,128.266837,632.349087,0.325546,0.997203,0.009750,0.009734,0.360235,0.241303,23.798002,39.000000,191.485770,3,27
0.628144,7,0.757505,0.917187,133.489300,969.827814,0.306255,1.016602,0.009750,0.010479,0.291306,0.174095,31.897187,39.000000,232.652806,3,28
0.756138,7,0.667400,0.771283,112.440136,768.819842,0.361280,1.025830,0.009750,0.009568,0.238324,0.183963,30.438562,39.000000,145.666418,3,29
0.669051,2,0.546168,0.699130,133.132697,1148.424567,0.303233,1.030394,0.016000,0.013699,0.212052,0.124225,40.230955,39.000000,231.459156,3,30
best fit at iteration 3,111.112135
0.800000,3,1.050000,0.828996,115.741625,699.410206,0.352550,1.022180,0.014750,0.011516,0.147558,0.192432,29.296826,39.000000,115.741625,4,1
0.655302,3,1.042635,1.385260,144.866212,696.106763,0.290842,0.986996,0.014750,0.012315,0.390850,0.240465,23.884487,39.000000,235.465058,4,2
0.795543,2,0.956967,1.400000,121.377317,484.850126,0.348445,0.986064,0.016000,0.012285,0.396868,0.284205,20.196208,39.000000,169.493287,4,3
0.800000,7,1.050000,1.400000,122.596852,481.196129,0.345016,0.986064,0.009750,0.009049,0.358914,0.284715,20.156296,39.000000,154.546873,4,4
0.702747,2,0.529189,0.513166,124.918079,1291.943848,0.319748,1.042156,0.016000,0.012945,0.135716,0.090995,47.538036,39.000000,213.658040,4,5
0.800000,7,0.992663,0.717673,110.791893,732.099479,0.365762,1.029221,0.009750,0.009355,0.138656,0.182337,30.666111,39.000000,110.791893,4,6
0.682154,5,0.512835,1.085070,132.765684,800.009095,0.311516,1.005983,0.012250,0.010813,0.472129,0.198099,28.574325,39.000000,316.421103,4,7
0.732654,4,0.942915,0.871527,120.928883,781.411411,0.337850,1.019490,0.013500,0.011159,0.190421,0.187332,29.976250,39.000000,122.922567,4,8
0.800000,6,0.300000,0.946043,110.277860,643.241552,0.372696,1.014776,0.011000,0.009584,0.627702,0.211802,26.944039,39.000000,326.822556,4,9
0.797606,2,0.481762,0.843887,117.590055,741.120354,0.347294,1.021238,0.016000,0.012624,0.291627,0.180343,30.951078,39.000000,190.151202,4,10
0.800000,4,1.050000,0.758774,112.284309,737.581555,0.361811,1.026621,0.013500,0.010636,0.130536,0.180725,30.895744,39.000000,112.284309,4,11
0.738064,7,0.856331,0.721340,115.788184,840.197450,0.349622,1.028989,0.009750,0.009677,0.169752,0.170294,32.469370,39.000000,115.788184,4,12
0.800000,3,1.050000,0.932760,116.091189,639.029620,0.353750,1.015617,0.014750,0.011548,0.181015,0.213382,26.767610,39.000000,116.091189,4,13
0.640333,3,0.897751,1.379032,156.032232,749.329127,0.269836,0.987390,0.014750,0.012564,0.430504,0.228482,25.123312,39.000000,293.994037,4,14
