D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.500000,6,0.552791,1.356394,150.903435,1181.170851,0.216497,0.988822,0.011000,0.011305,0.641993,0.180865,30.922981,39.000000,539.715006,1,1
0.579630,2,0.974356,1.210472,123.433158,883.064736,0.262683,0.998051,0.016000,0.014379,0.341744,0.213544,26.800427,39.000000,197.535767,1,2
0.711753,7,0.599680,1.232498,99.907309,605.190384,0.325893,0.996658,0.009750,0.009318,0.513692,0.255259,22.553812,39.000000,201.057015,1,3
0.550217,3,0.834249,1.327039,138.907298,949.582936,0.235012,0.990678,0.014750,0.013129,0.441376,0.208617,27.356835,39.000000,293.889950,1,4
0.725470,6,1.050000,0.585492,93.982119,956.640052,0.332861,1.037581,0.011000,0.009578,0.092928,0.145911,36.338470,39.000000,93.982119,1,5
0.634586,2,0.921137,1.400000,115.839447,679.340532,0.283635,0.986064,0.016000,0.013256,0.444448,0.255099,22.572357,39.000000,201.822177,1,6
0.524792,4,0.657978,1.153239,137.737851,1162.166712,0.234286,1.001671,0.013500,0.012592,0.431992,0.174092,31.934069,39.000000,341.782001,1,7
0.798052,7,0.587144,1.107863,86.776715,516.093583,0.372912,1.004541,0.009750,0.008915,0.436207,0.267064,21.565450,39.000000,141.735825,1,8
0.500000,3,0.570094,0.943231,137.857692,1470.561955,0.230879,1.014954,0.014750,0.013949,0.358710,0.133936,38.499222,39.000000,369.212806,1,9
0.531242,4,0.974121,0.996334,126.408190,1188.772616,0.252800,1.011596,0.013500,0.012610,0.254292,0.166421,33.066621,39.000000,193.152568,1,10
0.642308,3,0.719829,0.922432,109.492523,907.805599,0.291216,1.016270,0.014750,0.012322,0.267689,0.183590,30.530563,39.000000,159.649376,1,11
0.555747,7,0.491025,1.037190,117.341330,1076.621493,0.273193,1.009011,0.009750,0.010553,0.517585,0.178079,31.328442,39.000000,349.980009,1,12
0.552098,6,0.669182,0.742733,110.796304,1316.348857,0.284054,1.027636,0.011000,0.010952,0.242356,0.136270,38.052728,39.000000,197.051270,1,13
0.710578,3,0.539060,1.059464,104.539097,710.216867,0.308055,1.007603,0.014750,0.011641,0.400550,0.216967,26.424170,39.000000,192.992937,1,14
0.628319,3,0.412490,0.594345,98.338108,1276.826388,0.317651,1.037021,0.014750,0.011853,0.238968,0.115209,42.005928,39.000000,211.552984,1,15
0.582822,2,0.750136,0.500000,125.433709,1726.498219,0.247383,1.042989,0.016000,0.013923,0.095486,0.071358,52.686618,39.000000,211.866717,1,16
0.500000,5,0.709342,0.500000,123.579252,2091.281024,0.250668,1.042989,0.012250,0.011707,0.127939,0.064993,54.749609,39.000000,293.173209,1,17
0.528125,7,0.930904,1.323053,135.532027,1001.585189,0.240688,0.990931,0.009750,0.010718,0.419309,0.205691,27.696395,39.000000,288.525010,1,18
0.500000,6,0.795821,1.119992,135.016556,1240.379803,0.238368,1.003774,0.011000,0.011625,0.377857,0.170568,32.473067,39.000000,306.361480,1,19
0.523945,2,0.884774,0.746280,133.528231,1543.989977,0.235616,1.027411,0.016000,0.015269,0.165077,0.113539,42.357352,39.000000,205.634109,1,20
0.639610,5,0.774799,0.500000,102.722130,1334.142307,0.302440,1.042989,0.012250,0.010444,0.106052,0.102960,44.680277,39.000000,120.768652,1,21
0.532679,2,0.558734,0.730432,127.030589,1565.202723,0.247467,1.028414,0.016000,0.014847,0.237068,0.107499,43.655063,39.000000,295.302363,1,22
0.597502,4,0.929803,0.569095,111.652902,1432.040999,0.279174,1.038618,0.013500,0.011522,0.102767,0.102450,44.801591,39.000000,128.608071,1,23
0.766397,4,0.962960,0.530961,96.807190,967.796152,0.322351,1.041030,0.013500,0.010268,0.078290,0.132170,38.836162,39.000000,96.807190,1,24
