D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.571151,4,0.818155,0.942126,241.658182,1382.119980,0.261360,1.015024,0.013500,0.013707,0.268397,0.118169,41.332875,39.000000,0.000000,0,1
0.621313,6,0.774733,0.982499,217.223106,1120.850298,0.291805,1.012471,0.011000,0.011776,0.308862,0.144661,36.463381,39.000000,0.000000,0,2
0.518203,3,0.810505,1.098034,286.926219,1525.390843,0.222040,1.005163,0.014750,0.015725,0.344089,0.117901,41.388477,39.000000,0.000000,0,3
0.573237,6,0.447997,0.522341,223.790516,1919.121030,0.275050,1.041576,0.011000,0.011913,0.226361,0.057272,57.601724,39.000000,0.000000,0,4
0.635793,7,0.684975,1.061633,214.850676,1018.032292,0.296574,1.007465,0.009750,0.011175,0.393285,0.160301,33.890338,39.000000,0.000000,0,5
0.538976,5,0.346588,0.518168,232.407815,2203.761337,0.264591,1.041840,0.012250,0.012742,0.284651,0.047524,62.191735,39.000000,0.000000,0,6
0.701868,7,0.334826,0.872942,192.626540,978.496516,0.327370,1.019400,0.009750,0.010627,0.555310,0.147643,35.959457,39.000000,0.000000,0,7
0.699730,2,0.687784,1.389806,244.990194,768.296232,0.265917,0.986708,0.016000,0.014522,0.509106,0.200863,28.148647,39.000000,0.000000,0,8
0.570191,5,0.890658,0.814741,228.981717,1496.987787,0.273668,1.023081,0.012250,0.012825,0.204932,0.102607,44.692763,39.000000,0.000000,0,9
0.500263,2,0.308513,1.105961,305.812284,1883.827395,0.208341,1.004662,0.016000,0.017300,0.687238,0.083397,49.344400,39.000000,0.000000,0,10
0.569619,5,0.341716,0.805345,223.710960,1571.195830,0.279924,1.023676,0.012250,0.012612,0.486098,0.093827,46.861203,39.000000,0.000000,0,11
0.508231,2,0.717729,1.246749,318.999156,1493.771944,0.201557,0.995757,0.016000,0.017737,0.456953,0.126616,39.750664,39.000000,0.000000,0,12
0.654639,7,0.904728,1.133372,215.160108,914.289247,0.297598,1.002928,0.009750,0.011045,0.333640,0.177280,31.338919,39.000000,0.000000,0,13
0.681962,7,0.576216,0.882252,194.122866,1000.257953,0.324893,1.018811,0.009750,0.010798,0.347792,0.149135,35.716645,39.000000,0.000000,0,14
0.703387,2,0.741982,0.642129,209.513878,1279.000140,0.296750,1.033999,0.016000,0.014552,0.137936,0.092698,47.104628,39.000000,0.000000,0,15
0.511661,5,0.945164,0.598125,250.569387,2290.407853,0.246468,1.036782,0.012250,0.013226,0.121569,0.049115,61.361160,39.000000,0.000000,0,16
0.676476,2,0.560351,0.537686,204.770761,1559.493301,0.301547,1.040605,0.016000,0.014365,0.140610,0.063426,55.237574,39.000000,0.000000,0,17
0.712592,5,0.443672,0.519131,185.307513,1310.873000,0.333051,1.041779,0.012250,0.011151,0.202263,0.085065,48.910260,39.000000,0.000000,0,18
0.604143,7,0.716632,0.879628,216.054811,1247.474048,0.291395,1.018977,0.009750,0.011485,0.294378,0.128235,39.461166,39.000000,0.000000,0,19
0.740933,4,0.834995,0.728569,183.657447,1010.304566,0.340569,1.028532,0.013500,0.011815,0.161905,0.129735,39.194922,39.000000,0.000000,0,20
0.618048,3,0.844086,0.717835,223.273166,1455.877827,0.279258,1.029211,0.014750,0.014030,0.161092,0.092675,47.113517,39.000000,0.000000,0,21
0.574277,2,0.504580,0.761008,243.445854,1690.312235,0.256569,1.026480,0.016000,0.016182,0.272458,0.077660,50.826096,39.000000,0.000000,0,22
0.779126,4,0.715556,0.514967,179.492418,1174.000212,0.344238,1.042042,0.013500,0.011257,0.108686,0.089241,47.893277,39.000000,0.000000,0,23
0.766599,7,0.312088,0.599844,187.217074,1023.379933,0.331651,1.036673,0.009750,0.010258,0.356433,0.119423,41.077455,39.000000,0.000000,0,24
0.663478,5,0.553404,1.346119,240.653817,880.127551,0.269753,0.989472,0.012250,0.011618,0.592650,0.182503,30.575310,39.000000,0.000000,0,25
0.796273,2,0.692177,1.035418,203.701708,730.891785,0.313319,1.009123,0.016000,0.014044,0.299483,0.183163,30.472905,39.000000,0.000000,0,26
0.590474,7,0.789285,0.941417,224.087455,1245.795423,0.281948,1.015069,0.009750,0.011649,0.298714,0.133397,38.516452,39.000000,0.000000,0,27
0.505755,4,0.715609,0.910566,267.540941,1798.373710,0.235301,1.017020,0.013500,0.014542,0.294689,0.090451,47.623176,39.000000,0.000000,0,28
