D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.622936,0.539442,1.201938,5.0,116.134424,825.593233,287.795352,0.01225,0.01078,0.526284,0.212372,26.928261,39.0,1.4781232930894843,0.0
0.680345,0.924033,0.706437,3.0,101.40206,974.704274,101.40206,0.01475,0.011834,0.135887,0.155701,34.721677,39.0,0.0,1.0
0.687475,0.3,1.069902,4.0,100.862305,774.460224,343.713614,0.0135,0.010741,0.695522,0.2041,27.877553,39.0,2.4077511024007836,0.0
0.574690,1.05,0.766605,6.0,111.584673,1196.993855,120.449309,0.011,0.010862,0.159624,0.147877,36.018381,39.0,0.07943764074196784,0.0
0.695838,0.957822,1.047202,2.0,105.797525,703.168065,117.554159,0.016,0.013253,0.249225,0.2243,25.61922,39.0,0.11112349531876951,0.0
0.552870,0.976921,1.4,3.0,133.112289,882.6472,258.142591,0.01475,0.012857,0.436293,0.224976,25.551053,39.0,0.9392868572647748,0.0
0.506610,0.524512,1.236551,2.0,161.033957,1262.098172,534.71462,0.016,0.0155,0.543409,0.163652,33.478477,39.0,2.3205154840759663,0.0
0.668830,0.611878,0.5,4.0,97.1881,1236.468649,126.866243,0.0135,0.010733,0.130401,0.109114,43.300981,39.0,0.305371103483395,0.0
0.666037,0.451945,1.190527,2.0,122.343585,783.608804,310.65022,0.016,0.013331,0.53024,0.208825,27.327272,39.0,1.5391595833832155,0.0
0.541653,0.662422,0.543891,5.0,113.078016,1695.394058,220.309466,0.01225,0.011312,0.152264,0.088763,48.082876,39.0,0.948293690859295,0.0
0.623694,0.605673,1.113678,4.0,115.537307,858.926204,239.867474,0.0135,0.011521,0.420816,0.202695,28.04955,39.0,1.0761044919706952,0.0
0.630563,0.527702,0.547352,7.0,103.141121,1221.604794,170.507527,0.00975,0.00989,0.198711,0.123818,40.332724,39.0,0.6531917132057259,0.0
0.583957,1.05,1.075025,7.0,116.038225,918.741721,165.050037,0.00975,0.010466,0.273998,0.202361,28.091371,39.0,0.4224179604107544,0.0
