D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.559426,0.389142,0.963573,5.0,151.157387,1268.882116,577.144426,0.01225,0.011855,0.53827,0.140976,37.167418,39.0,2.818167631369879,0.0,2,1
0.699498,0.941078,1.117148,3.0,136.090568,724.600304,179.922701,0.01475,0.012359,0.284949,0.215531,26.538958,39.0,0.3220789584792907,0.0,2,1
0.538214,0.596084,0.793356,2.0,168.731517,1579.015339,438.03185,0.016,0.015661,0.254485,0.103658,44.497961,39.0,1.5960178321457497,0.0,2,1
0.716852,0.778491,0.76208,7.0,117.73733,853.117472,140.691238,0.00975,0.009815,0.20591,0.173271,32.021153,39.0,0.19499218026227805,0.0,2,1
0.500000,0.403156,0.598922,5.0,155.176112,2020.381583,705.194184,0.01225,0.012327,0.295352,0.070625,52.893466,39.0,3.5444643900678376,0.0,2,1
0.728302,0.6513,0.5,7.0,122.185581,1095.312862,147.462678,0.00975,0.009599,0.132028,0.116233,41.768445,39.0,0.20687660918155776,0.0,2,1
0.617634,1.05,0.702938,6.0,136.109585,1215.78356,144.316682,0.011,0.010887,0.136141,0.129392,39.317492,39.0,0.060300150301370106,0.0,2,1
0.731780,0.72864,0.815731,4.0,118.673496,826.173122,147.761006,0.0135,0.01108,0.218692,0.175641,31.655581,39.0,0.24510791899385684,0.0,2,1
0.548881,0.576783,1.082492,7.0,156.782094,1163.156064,479.546709,0.00975,0.0111,0.481014,0.163774,33.428333,39.0,2.0586812281525724,0.0,2,1
0.603871,0.370224,0.535955,7.0,141.994184,1453.510108,450.455883,0.00975,0.010571,0.284729,0.097635,45.957935,39.0,2.172333438574917,0.0,2,1
0.798172,0.980206,1.043915,3.0,119.211946,594.192279,119.932155,0.01475,0.011573,0.232491,0.231095,24.832596,39.0,0.006040805729245585,0.0,2,1
0.664564,0.3,1.201709,7.0,139.621308,812.351908,628.683157,0.00975,0.009946,0.899188,0.200576,28.267002,39.0,3.502735291473767,0.0,2,1
0.596417,0.330885,1.374053,2.0,187.590754,1033.598901,901.716668,0.016,0.014264,0.825274,0.171688,32.277548,39.0,3.8068240063370764,0.0,2,1
