D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.644444,0.704348,0.770703,3.0,214.776461,1289.29745,443.699641,0.01475,0.013747,0.210298,0.107825,43.50479,39.0,1.065871451663724,0.0,0,0
0.603175,0.823105,0.943227,2.0,250.235164,1274.053198,521.259083,0.016,0.016328,0.251673,0.1239,40.237367,39.0,1.0830746309402208,0.0,0,0
0.629403,0.378786,0.939572,4.0,216.222551,1219.85667,880.678503,0.0135,0.012754,0.501604,0.124091,40.200916,39.0,3.073019793240238,0.0,0,0
0.588846,0.350576,1.268653,7.0,254.561901,1159.029396,1503.351402,0.00975,0.011311,0.859687,0.149054,35.735076,39.0,4.905628380177019,0.0,0,0
0.666582,0.379259,0.770125,7.0,199.147145,1147.887479,710.551155,0.00975,0.010901,0.428807,0.124831,40.063716,39.0,2.5679616682034756,0.0,0,0
0.500000,0.662274,0.744212,4.0,256.311861,2092.390119,1055.253455,0.0135,0.014382,0.236383,0.064742,54.778645,39.0,3.1170611098579513,0.0,0,0
0.500010,0.870233,0.665108,6.0,250.358658,2168.322375,843.778883,0.011,0.012896,0.164259,0.05935,56.767703,39.0,2.3702371481586777,0.0,0,0
0.526711,0.711639,0.5,4.0,246.992348,2466.734294,968.58891,0.0135,0.013572,0.121011,0.038151,68.028862,39.0,2.921530722054419,0.0,0,0
0.610186,1.038694,1.110342,5.0,234.230954,1072.422711,420.158862,0.01225,0.012518,0.279954,0.157955,34.263134,39.0,0.7937747179435608,0.0,0,0
0.610387,0.3,0.760698,2.0,211.21931,1559.616401,1149.350188,0.016,0.015142,0.420389,0.081417,49.845034,39.0,4.441483471818869,0.0,0,0
0.720778,0.412598,1.167943,6.0,202.028189,808.553916,705.427704,0.011,0.010748,0.638655,0.182905,30.514713,39.0,2.49173067986113,0.0,0,0
0.620164,1.007457,0.5,2.0,280.064744,2019.20811,632.292512,0.016,0.01567,0.065864,0.04178,65.567165,39.0,1.2576574202476958,0.0,0,0
0.535105,0.784555,0.65746,2.0,266.734714,2082.090954,866.763499,0.016,0.016898,0.149983,0.055537,58.336128,39.0,2.2495365366238897,0.0,0,0
0.555346,0.403828,0.879144,3.0,244.798564,1638.796742,1212.460097,0.01475,0.014687,0.427278,0.090314,47.652644,39.0,3.952889971403473,0.0,0,0
0.789291,0.870437,0.5,6.0,180.684282,1146.578164,219.530564,0.011,0.010191,0.088531,0.091439,47.384819,39.0,0.21499535897435898,0.0,0,0
0.567384,0.94598,0.939923,6.0,235.848356,1356.422063,506.035117,0.011,0.012383,0.247253,0.123588,40.296834,39.0,1.1455605667925817,0.0,0,0
0.561947,0.783361,0.5,5.0,232.411576,2149.5866,715.556056,0.01225,0.012445,0.111342,0.045606,63.248309,39.0,2.0788097470540343,0.0,0,0
0.657196,0.383331,0.82206,3.0,204.014825,1236.776387,732.951271,0.01475,0.013365,0.392879,0.112206,42.558326,39.0,2.5926472525478546,0.0,0,0
0.536689,0.87327,0.619089,6.0,235.34812,1993.609129,681.016405,0.011,0.01238,0.143778,0.061293,56.022319,39.0,1.893688937783887,0.0,0,0
0.779061,0.420741,1.151843,5.0,190.354573,712.863718,574.008398,0.01225,0.010838,0.583557,0.193521,29.078819,39.0,2.015471189173268,0.0,0,0
0.716443,0.609545,1.122137,2.0,230.645717,858.202401,522.462037,0.016,0.014798,0.389005,0.17173,32.193634,39.0,1.2652128341000408,0.0,0,0
0.608798,0.733528,1.193115,2.0,266.297814,1086.781588,685.216021,0.016,0.016145,0.399042,0.155623,34.64291,39.0,1.5731393629450092,0.0,0,0
0.500000,0.326337,0.743405,3.0,250.739236,2224.98092,2040.254198,0.01475,0.015176,0.424483,0.055741,58.249864,39.0,7.136931108930919,0.0,0,0
0.800000,0.376996,0.954519,5.0,173.771564,749.685044,493.660398,0.01225,0.010742,0.50226,0.176799,31.402734,39.0,1.8408531722464492,0.0,0,0
0.661267,0.53934,0.73604,3.0,203.614789,1281.357897,514.329775,0.01475,0.013388,0.248371,0.10399,44.365528,39.0,1.5259899883667316,0.0,0,0
0.570098,0.470769,1.124051,4.0,259.166661,1326.156273,1093.962811,0.0135,0.013526,0.536156,0.12753,39.586091,39.0,3.221106083113952,0.0,0,0
0.665538,0.578386,0.801692,4.0,200.195408,1168.800458,463.371361,0.0135,0.012456,0.275277,0.121255,40.729784,39.0,1.314585591272472,0.0,0,0
0.702247,0.319891,0.615889,7.0,197.580037,1183.73431,723.867634,0.00975,0.01066,0.372949,0.107719,43.525371,39.0,2.663640723803579,0.0,0,0
0.571498,1.05,1.120371,6.0,248.201415,1199.025696,513.058306,0.011,0.012353,0.290062,0.148176,35.879116,39.0,1.0670785303760932,0.0,0,0
0.628735,0.630728,0.6523,3.0,212.265934,1515.017009,536.672676,0.01475,0.013662,0.18287,0.081295,49.875102,39.0,1.5283106057520803,0.0,0,0
0.694707,0.704348,0.770703,4.0,193.12057,1097.733272,333.031102,0.0135,0.01221,0.213536,0.125563,39.929786,39.0,0.7244690364889869,0.0,0,1
0.625854,0.823105,0.676902,2.0,234.328441,1520.18,475.025599,0.016,0.015622,0.142666,0.08153,49.815726,39.0,1.0271852553189478,0.0,0,1
0.515338,0.3,0.5,5.0,243.315734,2442.994573,2067.688776,0.01225,0.013016,0.319562,0.04124,65.919463,39.0,7.497929367859496,0.0,0,1
0.591782,0.350576,1.049456,7.0,231.449048,1237.210259,1233.721978,0.00975,0.011462,0.695947,0.134326,38.335749,39.0,4.330392846527883,0.0,0,1
0.666582,0.379259,1.222209,7.0,220.741985,914.356964,985.596374,0.00975,0.01071,0.759215,0.173522,31.913004,39.0,3.4649600207298605,0.0,0,1
0.512071,0.663654,1.217234,2.0,319.636814,1517.623903,1256.828015,0.016,0.017717,0.460709,0.121501,40.690473,39.0,2.932070444453189,0.0,0,1
