D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.627241,5,0.819337,1.283438,245.210436,957.274745,0.263476,0.993436,0.012250,0.012167,0.417461,0.176634,31.439048,39.000000,0.000000,0,1
0.640013,2,0.703498,0.538258,227.585142,1733.836371,0.271105,1.040569,0.016000,0.015001,0.113503,0.056074,58.102599,39.000000,0.000000,0,2
0.562496,2,0.411990,1.077428,279.258331,1466.613544,0.228059,1.006466,0.016000,0.016567,0.523050,0.109275,43.195037,39.000000,0.000000,0,3
0.545951,6,0.479035,0.982569,243.255675,1482.715191,0.260169,1.012466,0.011000,0.012440,0.483606,0.113045,42.384794,39.000000,0.000000,0,4
0.694026,3,0.478110,1.172941,229.576134,903.857331,0.279838,1.000425,0.014750,0.013231,0.516466,0.167195,32.845378,39.000000,0.000000,0,5
0.597726,7,0.503100,0.707357,214.926826,1466.025141,0.289809,1.029873,0.009750,0.011451,0.304224,0.097743,45.881946,39.000000,0.000000,0,6
0.517482,4,0.353725,1.234666,296.549472,1589.781007,0.216700,0.996521,0.013500,0.013966,0.759737,0.109844,43.075596,39.000000,0.000000,0,7
0.583181,2,1.026527,1.201374,246.138478,1101.549152,0.260878,0.998627,0.016000,0.016273,0.330771,0.161959,33.636147,39.000000,0.000000,0,8
0.731276,7,0.333830,0.786899,186.072165,957.780677,0.337316,1.024842,0.009750,0.010446,0.481491,0.143405,36.672972,39.000000,0.000000,0,9
0.600053,4,0.884785,0.632785,220.699942,1654.299776,0.280935,1.034590,0.013500,0.013007,0.131530,0.073542,51.975914,39.000000,0.000000,0,10
0.652629,2,0.581433,1.260077,262.481367,960.707795,0.245907,0.994914,0.016000,0.015395,0.494733,0.167325,32.828897,39.000000,0.000000,0,11
0.700957,7,0.757998,0.899046,190.862847,928.915129,0.330932,1.017749,0.009750,0.010699,0.275031,0.158986,34.093070,39.000000,0.000000,0,12
0.721848,6,0.980080,0.732787,185.852462,1023.101129,0.336527,1.028265,0.011000,0.010875,0.149642,0.132588,38.669012,39.000000,0.000000,0,13
0.760227,6,1.036841,0.915673,182.903194,796.824578,0.346090,1.016697,0.011000,0.010725,0.196889,0.174743,31.717895,39.000000,0.000000,0,14
0.682541,2,0.593980,0.652945,206.859587,1341.675870,0.300633,1.033315,0.016000,0.014634,0.177432,0.089023,47.948508,39.000000,0.000000,0,15
0.701985,5,1.033005,1.069999,204.071792,843.885639,0.312835,1.006936,0.012250,0.011664,0.253740,0.179412,31.017754,39.000000,0.000000,0,16
0.598058,4,1.027937,0.583224,231.659160,1794.748556,0.266828,1.037725,0.013500,0.013018,0.096410,0.060811,56.201157,39.000000,0.000000,0,17
0.573829,5,0.484037,0.683871,218.000037,1673.068837,0.285167,1.031359,0.012250,0.012525,0.285130,0.079772,50.268416,39.000000,0.000000,0,18
0.773922,2,0.866223,0.934332,200.610987,806.633307,0.316009,1.015517,0.016000,0.014268,0.215210,0.168252,32.686788,39.000000,0.000000,0,19
0.609627,3,0.581953,0.882757,231.433919,1328.745037,0.272126,1.018779,0.014750,0.014214,0.308823,0.112895,42.413564,39.000000,0.000000,0,20
0.725291,2,0.439258,0.661309,186.327664,1201.704837,0.334213,1.032786,0.016000,0.013949,0.234039,0.098694,45.636110,39.000000,0.000000,0,21
0.596972,4,0.348564,0.732590,211.766512,1544.695310,0.294587,1.028277,0.013500,0.012934,0.400462,0.087632,48.283138,39.000000,0.000000,0,22
0.548504,3,0.811458,0.763511,249.004890,1743.868963,0.250731,1.026322,0.014750,0.015001,0.191738,0.080493,50.083208,39.000000,0.000000,0,23
0.575014,4,0.540791,1.394926,289.605688,1160.340017,0.224441,0.986385,0.013500,0.013186,0.635425,0.153872,34.935127,39.000000,0.000000,0,24
0.545191,7,0.703231,1.330867,275.174291,1222.316235,0.235102,0.990436,0.009750,0.011837,0.535696,0.154138,34.892379,39.000000,0.000000,0,25
0.652116,6,0.580628,1.115038,216.502186,973.169199,0.295395,1.004087,0.011000,0.011399,0.464739,0.164618,33.228590,39.000000,0.000000,0,26
0.503032,7,0.937303,1.396644,301.797779,1365.606018,0.215062,0.986276,0.009750,0.012249,0.455238,0.147657,35.968270,39.000000,0.000000,0,27
0.566471,4,0.306113,0.537679,218.569659,2020.922752,0.281831,1.040605,0.013500,0.013048,0.314754,0.051981,59.941322,39.000000,0.000000,0,28
0.759374,2,0.717611,1.013793,210.576628,805.012739,0.302460,1.010491,0.016000,0.014415,0.287631,0.172881,32.007907,39.000000,0.000000,0,29
0.614007,3,0.995694,0.532988,246.975770,1881.294471,0.249599,1.040902,0.014750,0.013908,0.080509,0.050861,60.482394,39.000000,0.000000,0,30
0.623998,2,0.819337,1.283438,255.901487,968.215778,0.252450,0.993436,0.016000,0.015712,0.416841,0.175348,31.634006,39.000000,608.333214,1,1
0.640013,2,0.573393,0.538258,215.816594,1726.445851,0.285884,1.040569,0.016000,0.014806,0.140444,0.056659,57.854935,39.000000,639.299842,1,2
0.562496,2,0.411990,1.077428,279.258331,1466.613544,0.228059,1.006466,0.016000,0.016567,0.523050,0.109275,43.195037,39.000000,1376.290569,1,3
0.504649,2,1.022717,0.759465,279.888762,2054.386005,0.222811,1.026577,0.016000,0.017727,0.153542,0.066178,54.283732,39.000000,786.338573,1,4
0.608276,2,0.478110,1.172941,273.400456,1181.111042,0.234567,1.000425,0.016000,0.015986,0.518433,0.138145,37.617481,39.000000,1026.022539,1,5
0.597726,7,0.851855,0.707357,216.412602,1460.726991,0.287819,1.029873,0.009750,0.011482,0.180966,0.098398,45.716131,39.000000,467.914719,1,6
0.517482,2,0.711414,0.500000,277.372468,2718.707376,0.221363,1.042989,0.016000,0.016646,0.107098,0.031156,73.664196,39.000000,1210.784099,1,7
0.583181,2,1.026527,1.201374,246.138478,1101.549152,0.260878,0.998627,0.016000,0.016273,0.330771,0.161959,33.636147,39.000000,506.824199,1,8
0.731276,7,0.333830,1.024208,190.753542,835.227889,0.333926,1.009833,0.009750,0.010368,0.671289,0.173066,31.980483,39.000000,751.271958,1,9
0.735524,4,0.884785,0.632785,186.740794,1136.743500,0.332964,1.034590,0.013500,0.011761,0.121700,0.106565,43.778211,39.000000,236.142673,1,10
0.652629,2,0.300000,1.260077,255.348347,1065.693740,0.252788,0.994914,0.016000,0.014840,0.781947,0.144927,36.416432,39.000000,1377.720764,1,11
0.700957,2,1.050000,0.602697,229.657319,1370.266984,0.270050,1.036493,0.016000,0.014769,0.085379,0.079663,50.291579,39.000000,312.628073,1,12
0.616709,7,0.980080,0.732787,214.671823,1349.698427,0.290712,1.028265,0.009750,0.011372,0.163222,0.107474,43.582856,39.000000,381.864215,1,13
0.760227,6,0.600613,0.915673,178.102768,809.527467,0.355440,1.016697,0.011000,0.010613,0.329515,0.171527,32.223538,39.000000,342.147490,1,14
0.500000,2,0.593980,0.652945,273.506603,2403.351895,0.226509,1.033315,0.016000,0.017279,0.195530,0.046192,62.919605,39.000000,1345.737858,1,15
0.701985,7,1.033005,1.268721,210.337324,750.979940,0.307353,0.994367,0.009750,0.010562,0.337330,0.205391,27.602924,39.000000,361.629973,1,16
0.800000,7,0.339012,0.681800,176.560571,879.319512,0.353693,1.031490,0.009750,0.010049,0.380314,0.142464,36.832850,39.000000,476.583903,1,17
0.582362,5,0.484037,0.683871,215.240131,1626.856911,0.288875,1.031359,0.012250,0.012434,0.284017,0.082373,49.606742,39.000000,803.867839,1,18
0.773922,2,0.464622,0.552928,175.218952,1195.316450,0.353428,1.039641,0.016000,0.013290,0.167491,0.086963,48.437195,39.000000,379.871435,1,19
0.800000,3,0.581953,0.882757,181.850678,799.421269,0.347677,1.018779,0.014750,0.012340,0.281412,0.162855,33.486080,39.000000,314.235695,1,20
0.661576,2,0.452723,0.661309,203.374925,1424.169165,0.305817,1.032786,0.016000,0.014670,0.235062,0.083415,49.333271,39.000000,626.994159,1,21
0.541737,4,0.348564,1.144949,271.140726,1499.773073,0.235787,1.002196,0.013500,0.013706,0.701293,0.112310,42.541516,39.000000,1721.777931,1,22
0.548504,3,0.804927,0.500000,257.371956,2379.327095,0.238736,1.042989,0.014750,0.014479,0.097612,0.037728,68.333307,39.000000,859.471046,1,23
0.575014,3,0.980379,1.394926,264.334793,1041.581935,0.245904,0.986385,0.014750,0.014309,0.433307,0.177177,31.359599,39.000000,646.460238,1,24
0.545191,2,0.483911,1.330867,321.488771,1358.338390,0.201229,0.990436,0.016000,0.016731,0.632317,0.132096,38.775283,39.000000,1552.958923,1,25
0.652116,6,0.580628,0.732946,196.789748,1233.620367,0.317350,1.028255,0.011000,0.011347,0.262869,0.114270,42.121623,39.000000,474.470701,1,26
0.626428,7,0.668680,1.400000,249.524178,918.714604,0.260861,0.986064,0.009750,0.010931,0.577221,0.185668,30.133572,39.000000,802.701156,1,27
0.566471,3,0.306113,0.537679,216.027431,2092.852604,0.285163,1.040605,0.014750,0.013891,0.293600,0.047743,62.074788,39.000000,1456.308022,1,28
0.759374,2,0.717611,1.013793,210.576628,805.012739,0.302460,1.010491,0.016000,0.014415,0.287631,0.172881,32.007907,39.000000,350.347455,1,29
0.568118,7,0.758640,1.059529,238.622902,1255.414516,0.266613,1.007598,0.009750,0.011846,0.369199,0.139652,37.344290,39.000000,673.069843,1,30
best fit at iteration 1,236.142673
0.627241,5,0.819337,1.283438,245.210436,957.274745,0.263476,0.993436,0.012250,0.012167,0.417461,0.176634,31.439048,39.000000,579.538298,2,1
0.500000,2,0.703498,0.538258,280.658447,2744.819454,0.219191,1.040569,0.016000,0.017045,0.123190,0.033219,71.859205,39.000000,1294.455309,2,2
0.562496,7,0.300000,0.500000,243.968104,1998.594594,0.251905,1.042989,0.009750,0.011793,0.334743,0.054331,58.863064,39.000000,1669.648633,2,3
0.545951,6,0.479035,0.982569,243.255675,1482.715191,0.260169,1.012466,0.011000,0.012440,0.483606,0.113045,42.384794,39.000000,1089.921354,2,4
0.532410,3,0.478110,0.904041,261.156217,1725.580667,0.241075,1.017433,0.014750,0.015167,0.388657,0.088393,48.103861,39.000000,1216.422674,2,5
0.597726,7,0.840113,0.636909,216.097916,1568.891299,0.286984,1.034329,0.009750,0.011399,0.156479,0.084329,49.101331,39.000000,488.212926,2,6
0.800000,4,0.353725,0.500000,168.327839,1106.794678,0.366910,1.042989,0.013500,0.011053,0.221250,0.095850,46.361307,39.000000,420.324882,2,7
0.583181,2,0.707548,0.500000,250.561327,2175.617138,0.245393,1.042989,0.016000,0.015656,0.103621,0.040458,66.433147,39.000000,817.993394,2,8
0.715485,7,0.572368,0.786899,185.028539,979.528719,0.339091,1.024842,0.009750,0.010542,0.293373,0.143279,36.695785,39.000000,392.763981,2,9
0.564201,4,0.741421,0.822474,235.564850,1552.310059,0.266099,1.022592,0.013500,0.013658,0.239542,0.097845,45.857553,39.000000,620.846385,2,10
0.652629,2,0.581433,0.789779,222.753123,1284.187591,0.281349,1.024660,0.016000,0.015280,0.245233,0.106114,43.882711,39.000000,542.680358,2,11
0.700957,7,0.757998,0.809001,188.929540,993.223070,0.332456,1.023444,0.009750,0.010678,0.235456,0.144695,36.453302,39.000000,323.849476,2,12
0.721848,5,0.980080,1.128340,202.744881,777.530368,0.316157,1.003246,0.012250,0.011476,0.285277,0.191163,29.387448,39.000000,302.560987,2,13
0.760227,6,1.036841,0.915673,182.903194,796.824578,0.346090,1.016697,0.011000,0.010725,0.196889,0.174743,31.717895,39.000000,206.082831,2,14
0.653550,2,0.644619,0.652945,217.823964,1450.174470,0.285323,1.033315,0.016000,0.015042,0.166959,0.082289,49.624692,39.000000,501.293082,2,15
