D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.645811,3,0.632253,1.229037,158.389408,837.018428,0.263306,0.996877,0.014750,0.012770,0.454943,0.200287,28.303441,39.000000,0.000000,0,1
0.616731,7,1.009245,0.768993,137.356655,1123.842465,0.294839,1.025975,0.009750,0.010605,0.169281,0.146051,36.291088,39.000000,0.000000,0,2
0.763734,6,0.367700,1.214260,123.664948,617.281895,0.337751,0.997812,0.011000,0.009664,0.720755,0.232517,24.684490,39.000000,0.000000,0,3
0.705515,7,0.941696,1.334708,135.145544,625.277144,0.311061,0.990193,0.009750,0.009702,0.390749,0.248659,23.098175,39.000000,0.000000,0,4
0.672285,2,0.621699,0.873543,142.245229,973.278270,0.286906,1.019362,0.016000,0.014039,0.265091,0.158366,34.260160,39.000000,0.000000,0,5
0.709400,4,0.825025,1.038173,130.032158,744.161846,0.317323,1.008949,0.013500,0.011373,0.285232,0.205766,27.641203,39.000000,0.000000,0,6
0.500992,3,0.876996,1.312841,194.631146,1236.033361,0.214768,0.991576,0.014750,0.014477,0.432720,0.170703,32.423465,39.000000,0.000000,0,7
0.559827,5,0.469954,0.852340,146.145780,1333.829846,0.278222,1.020703,0.012250,0.011869,0.390860,0.130694,39.097882,39.000000,0.000000,0,8
0.505819,7,0.982459,1.175499,176.193754,1257.685814,0.235214,1.000263,0.009750,0.011640,0.345014,0.164579,33.309362,39.000000,0.000000,0,9
0.603515,6,1.042667,0.764888,139.016495,1193.016560,0.291173,1.026234,0.011000,0.011068,0.158703,0.138026,37.699270,39.000000,0.000000,0,10
0.605766,7,0.913782,0.983845,141.494556,988.856857,0.290007,1.012385,0.009750,0.010715,0.273778,0.177608,31.364409,39.000000,0.000000,0,11
0.752173,3,0.315787,0.541009,108.558056,1054.777945,0.368917,1.040395,0.014750,0.011228,0.260150,0.117358,41.541038,39.000000,0.000000,0,12
0.739361,5,0.681308,1.374275,138.803032,593.549712,0.303851,0.987691,0.012250,0.010234,0.501349,0.249960,22.978011,39.000000,0.000000,0,13
0.772380,5,0.718953,0.724159,109.405982,794.445459,0.370348,1.028811,0.012250,0.010145,0.188113,0.172569,32.128744,39.000000,0.000000,0,14
0.771177,3,0.545463,0.545520,111.731143,1007.608131,0.358709,1.040110,0.014750,0.011222,0.149245,0.121760,40.685923,39.000000,0.000000,0,15
