D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.560359,0.539442,0.949308,5.0,0.0,1140.482273,0.0,0.01225,0.011417,0.397089,0.163746,33.462121,39.0,1.4250302297460702,0.0,8,0
0.680345,0.924033,1.090843,7.0,0.0,684.615899,0.0,0.00975,0.009679,0.3016,0.235848,24.387905,39.0,0.2787897289779857,0.0,8,0
0.593586,0.546007,1.069902,2.0,0.0,1007.376061,0.0,0.016,0.014354,0.410967,0.178196,31.309327,39.0,1.3062638892006557,0.0,8,0
0.799655,0.948849,0.766605,5.0,83.823902,659.654481,83.823902,0.01225,0.009645,0.151256,0.206233,27.619629,39.0,0.0,1.0,8,0
0.668043,0.957822,1.034509,7.0,0.0,730.447076,0.0,0.00975,0.009797,0.271494,0.224931,25.550053,39.0,0.21180753673445613,0.0,8,0
0.552870,0.976921,1.123744,2.0,0.0,1017.398494,0.0,0.016,0.014888,0.30424,0.1916,29.451878,39.0,0.5878914405010439,0.0,8,0
0.508414,1.05,0.939347,2.0,0.0,1346.69319,0.0,0.016,0.015623,0.21657,0.148927,35.84961,39.0,0.4542023944617162,0.0,8,0
0.677467,0.304637,1.332572,3.0,0.0,743.56285,0.0,0.01475,0.011404,0.849096,0.217443,26.375714,39.0,2.9049130116858213,0.0,8,0
0.621078,0.451945,0.965969,7.0,0.0,907.388397,0.0,0.00975,0.01002,0.49426,0.191146,29.50786,39.0,1.6127182400812092,0.0,8,0
0.500000,1.05,0.543891,7.0,0.0,1983.148603,0.0,0.00975,0.01093,0.09709,0.073966,51.918709,39.0,0.7518388198980974,0.0,8,0
0.702009,0.605673,1.243557,7.0,0.0,618.10256,0.0,0.00975,0.009371,0.517507,0.253374,22.719645,39.0,1.042462920425932,0.0,8,0
0.575607,0.527702,1.390868,7.0,0.0,878.671438,0.0,0.00975,0.010104,0.691415,0.216487,26.482048,39.0,2.22883017600844,0.0,8,0
0.583957,0.850575,1.075025,5.0,0.0,949.598014,0.0,0.01225,0.011308,0.316957,0.194845,29.034832,39.0,0.6267135415330134,0.0,8,0
0.510396,1.015876,1.18533,3.0,0.0,1138.507915,0.0,0.01475,0.013816,0.328823,0.184378,30.425777,39.0,0.7834177613381206,0.0,8,0
0.592547,0.648788,1.29405,5.0,0.0,859.96993,0.0,0.01225,0.011021,0.507186,0.214628,26.681171,39.0,1.3630933522187225,0.0,8,0
0.531334,0.878586,0.516255,2.0,0.0,2021.6693,0.0,0.016,0.014783,0.086818,0.060855,56.244007,39.0,0.8687911138014071,0.0,8,0
0.573104,0.533027,0.5,7.0,0.0,1538.860089,0.0,0.00975,0.010294,0.180789,0.096866,46.177557,39.0,1.1032686665265148,0.0,8,0
0.779412,0.669248,0.673743,6.0,83.511252,739.460526,83.511252,0.011,0.009292,0.185532,0.186092,30.177318,39.0,0.0,1.0,8,0
0.651074,0.399528,0.640746,4.0,0.0,1108.958522,0.0,0.0135,0.010953,0.285926,0.137589,37.804544,39.0,1.078116709911403,0.0,8,0
0.583548,0.68214,0.689784,3.0,0.0,1321.289004,0.0,0.01475,0.012653,0.186275,0.123617,40.371303,39.0,0.5420336475484762,0.0,8,0
0.586186,0.684998,1.129912,5.0,0.0,934.275434,0.0,0.01225,0.011218,0.40643,0.197622,28.675354,39.0,1.05660300978636,0.0,8,0
0.737010,0.72328,1.013456,3.0,0.0,661.831563,0.0,0.01475,0.011521,0.292267,0.224989,25.539918,39.0,0.2990279524776767,0.0,8,0
0.748934,0.561068,1.4,7.0,0.0,522.367247,0.0,0.00975,0.008929,0.62654,0.281209,20.484148,39.0,1.2280225739574482,0.0,8,0
0.500000,0.481942,0.778311,5.0,0.0,1592.94337,0.0,0.01225,0.011967,0.346717,0.116716,41.70316,39.0,2.0399156538114434,0.0,8,0
0.568705,0.777921,1.182666,2.0,0.0,969.418715,0.0,0.016,0.014712,0.381515,0.196137,28.866673,39.0,0.9451454850436174,0.0,8,0
0.604890,0.319589,1.315704,7.0,0.0,862.152423,0.0,0.00975,0.00986,0.949285,0.209037,27.306064,39.0,3.552385729707818,0.0,8,0
0.555993,0.944259,0.830452,2.0,0.0,1267.553461,0.0,0.016,0.014898,0.184057,0.142655,36.900659,39.0,0.29022466790508566,0.0,8,0
0.589985,0.685232,0.724071,2.0,0.0,1283.588697,0.0,0.016,0.01419,0.189534,0.127617,39.652067,39.0,0.5018979736320396,0.0,8,0
0.675570,0.849889,0.835355,4.0,0.0,859.823164,0.0,0.0135,0.011081,0.201252,0.184408,30.414325,39.0,0.09134093965554639,0.0,8,0
0.739278,0.340021,0.985476,2.0,0.0,735.944073,0.0,0.016,0.012398,0.494813,0.199058,28.487301,39.0,1.4857729907866049,0.0,8,0
0.560359,0.331638,0.949308,4.0,0.0,1205.733995,0.0,0.0135,0.011918,0.578611,0.151824,35.376628,39.0,2.8110641268837604,0.0,8,1
0.724811,0.946287,1.311381,2.0,0.0,554.723882,0.0,0.016,0.01259,0.366931,0.273749,21.05234,39.0,0.34039211102141004,0.0,8,1
0.687475,0.3,1.069902,7.0,0.0,730.466574,0.0,0.00975,0.009485,0.780127,0.218218,26.293969,39.0,2.5749892309525335,0.0,8,1
0.799655,0.948849,0.766605,5.0,83.823902,659.654481,83.823902,0.01225,0.009645,0.151256,0.206233,27.619629,39.0,0.0,1.0,8,1
0.800000,1.001387,0.5,7.0,90.246689,892.890278,90.246689,0.00975,0.0088,0.073693,0.13977,37.401301,39.0,0.0,1.0,8,1
0.800000,0.787094,0.580452,2.0,95.565794,869.007594,95.565794,0.016,0.012014,0.100877,0.145522,36.400905,39.0,0.0,1.0,8,1
0.596822,0.524512,0.711233,4.0,0.0,1220.888671,0.0,0.0135,0.011543,0.260198,0.135732,38.152224,39.0,0.9169982023399051,0.0,8,1
0.500000,1.05,0.8833,2.0,0.0,1457.914815,0.0,0.016,0.015753,0.194979,0.135666,38.168121,39.0,0.4371987085931626,0.0,8,1
0.666037,0.478302,1.1032,2.0,0.0,810.851046,0.0,0.016,0.013409,0.456979,0.200789,28.277291,39.0,1.2759165093705334,0.0,8,1
0.800000,0.3,0.679144,6.0,0.0,705.630193,0.0,0.011,0.009244,0.40913,0.190705,29.557368,39.0,1.1453553918355575,0.0,8,1
0.772074,0.815188,0.793906,5.0,85.362894,685.39052,85.362894,0.01225,0.009794,0.189433,0.205496,27.707394,39.0,0.0,1.0,8,1
0.715170,0.527702,0.558676,4.0,0.0,1012.294735,0.0,0.0135,0.010433,0.173997,0.137023,37.906607,39.0,0.2698379104237975,0.0,8,1
0.583957,0.850575,0.992824,2.0,0.0,1025.542329,0.0,0.016,0.014607,0.266261,0.17788,31.356899,39.0,0.49685743197661353,0.0,8,1
0.597101,0.766334,0.68988,7.0,0.0,1172.374646,0.0,0.00975,0.010205,0.191585,0.14408,36.653285,39.0,0.3742986468946834,0.0,8,1
0.592547,0.648788,1.29405,6.0,0.0,848.520792,0.0,0.011,0.010511,0.5207,0.217959,26.325954,39.0,1.3889814139356484,0.0,8,1
