D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.634407,0.770129,0.80251,4.0,102.94485,996.109448,131.377357,0.0135,0.011383,0.212161,0.166245,33.088227,39.0,0.27619477277512094,0.0,9,1
0.588659,1.035991,0.64857,4.0,112.217315,1339.660389,118.809755,0.0135,0.011723,0.114032,0.118777,41.291136,39.0,0.058747076923076964,0.0,9,1
0.609604,0.899195,0.556061,7.0,105.79595,1321.846622,117.143611,0.00975,0.009985,0.114534,0.114316,42.191746,39.0,0.10728193862649146,0.0,9,1
0.520983,0.841813,0.689351,5.0,118.093627,1567.563608,190.973009,0.01225,0.011743,0.169778,0.111644,42.76095,39.0,0.6171432965497476,0.0,9,1
0.582274,0.7116,1.4,6.0,131.975058,839.149903,315.645735,0.011,0.010486,0.537342,0.224669,25.583831,39.0,1.3917051306588804,0.0,9,1
0.505630,1.05,0.510372,7.0,127.419091,2043.259756,226.889242,0.00975,0.010802,0.086744,0.066919,54.094719,39.0,0.7806871290834069,0.0,9,1
0.800000,0.589179,0.845528,5.0,82.84666,621.274151,104.777789,0.01225,0.009617,0.279167,0.220734,26.023871,39.0,0.2647213388059836,0.0,9,1
0.500000,0.773882,1.180833,4.0,144.589862,1233.4985,336.395518,0.0135,0.012939,0.399733,0.171814,32.292915,39.0,1.3265449846927493,0.0,9,1
0.738685,0.472997,0.853826,5.0,88.370161,722.03884,155.188931,0.01225,0.009956,0.357672,0.203671,27.926612,39.0,0.7561263017317144,0.0,9,1
0.581410,1.05,0.990097,5.0,114.877105,994.881754,144.328006,0.01225,0.011376,0.232879,0.185358,30.286766,39.0,0.25637415164168803,0.0,9,1
0.500000,0.967489,1.292029,6.0,144.632071,1134.610627,303.690683,0.011,0.011537,0.389489,0.1897,29.704037,39.0,1.0997298705103593,0.0,9,1
0.800000,0.597082,0.650115,3.0,84.107988,770.504022,84.107988,0.01475,0.010717,0.171599,0.171848,32.274797,39.0,0.0,1.0,9,1
0.644833,0.81385,1.245288,3.0,118.683838,734.983465,197.807943,0.01475,0.012221,0.38624,0.231742,24.815524,39.0,0.6666810504785495,0.0,9,1
0.800000,0.676062,0.820528,2.0,93.147092,673.052289,95.524849,0.016,0.012223,0.206573,0.201431,28.192748,39.0,0.025527351797886164,0.0,9,1
0.500000,0.660336,0.789906,2.0,139.303802,1653.371871,315.977189,0.016,0.015608,0.235723,0.109213,43.285174,39.0,1.2682548377146796,0.0,9,1
0.800000,0.443336,0.586922,5.0,82.166666,779.842543,107.950192,0.01225,0.009492,0.222177,0.169111,32.665968,39.0,0.3137938986819308,0.0,9,1
0.555521,0.385773,0.5,5.0,110.950036,1674.623205,335.938332,0.01225,0.011155,0.239425,0.086159,48.709785,39.0,2.0278427885162227,0.0,9,1
0.665593,0.954733,0.877979,4.0,100.899801,850.462916,104.299963,0.0135,0.011208,0.196541,0.190134,29.638955,39.0,0.033697287176412405,0.0,9,1
0.558835,0.576294,0.630229,2.0,119.123983,1575.104299,245.223149,0.016,0.014268,0.182454,0.097216,46.088354,39.0,1.0585424955014267,0.0,9,1
0.800000,1.042128,1.037349,4.0,89.038345,539.150926,89.038345,0.0135,0.010272,0.219201,0.254851,22.583901,39.0,0.0,1.0,9,1
0.787512,1.05,1.4,4.0,98.480671,455.713387,115.289088,0.0135,0.010043,0.35648,0.304507,18.790905,39.0,0.17067916336898656,0.0,9,1
0.587901,0.649463,0.882748,7.0,107.421509,1037.250806,204.866773,0.00975,0.010334,0.322209,0.174107,31.929084,39.0,0.9071503092299789,0.0,9,1
0.800000,0.940843,1.36309,5.0,97.873355,455.746294,120.507756,0.01225,0.009517,0.369391,0.30001,19.090256,39.0,0.23126229125695819,0.0,9,1
0.591929,1.043352,1.320584,2.0,115.615663,785.463947,186.510343,0.016,0.013852,0.381235,0.236323,24.344143,39.0,0.6131946530807411,0.0,9,1
0.751309,0.304316,1.171142,4.0,97.153313,626.728436,311.492442,0.0135,0.010249,0.747732,0.233215,24.654528,39.0,2.206191711510837,0.0,9,1
0.683381,0.338767,1.127444,7.0,101.119517,715.758675,337.277857,0.00975,0.009488,0.748398,0.224378,25.611095,39.0,2.335433955200599,0.0,9,1
0.653458,0.697053,0.723766,6.0,95.989916,975.072621,124.196368,0.011,0.010103,0.212692,0.164387,33.362069,39.0,0.2938492703194291,0.0,9,1
0.599115,0.724614,1.10899,7.0,111.728562,873.697092,219.430099,0.00975,0.010221,0.399212,0.208155,27.407521,39.0,0.9639408842627932,0.0,9,1
0.726303,0.522942,0.953281,7.0,90.905363,674.066512,165.016455,0.00975,0.009342,0.406894,0.224152,25.634167,39.0,0.8152592883400549,0.0,9,1
0.726457,0.8831,0.822684,2.0,101.845599,785.851673,101.845599,0.016,0.012942,0.172041,0.18822,29.891589,39.0,0.0,1.0,9,1
0.634407,1.05,0.916814,3.0,107.836293,905.73476,111.674632,0.01475,0.012416,0.193461,0.186812,30.08621,39.0,0.035591931995803204,0.0,9,2
0.775051,1.035991,0.64857,4.0,90.547734,811.352861,90.547734,0.0135,0.010281,0.101458,0.167312,32.925971,39.0,0.0,1.0,9,2
0.609604,0.899195,1.4,6.0,125.566823,749.82034,230.336382,0.011,0.010299,0.44104,0.240431,23.933359,39.0,0.8343724394940751,0.0,9,2
0.726151,0.841813,0.689351,5.0,89.271191,845.537389,89.271191,0.01225,0.01001,0.151235,0.172665,32.148315,39.0,0.0,1.0,9,2
0.598867,0.7116,0.617004,6.0,103.299525,1272.828013,141.713479,0.011,0.01044,0.170109,0.126147,39.911575,39.0,0.37187189864267023,0.0,9,2
0.500000,1.05,0.510372,7.0,128.610684,2086.587908,235.95055,0.00975,0.010858,0.087036,0.065348,54.626744,39.0,0.8346149979676228,0.0,9,2
0.800000,0.589179,0.5,2.0,89.944735,958.996583,92.643895,0.016,0.011675,0.108723,0.124673,40.170355,39.0,0.030009102564102583,0.0,9,2
0.768552,0.847283,0.785068,6.0,85.343005,685.234869,85.343005,0.011,0.009427,0.185302,0.206632,27.574734,39.0,0.0,1.0,9,2
0.726151,0.943088,0.809443,6.0,90.457857,744.752574,90.457857,0.011,0.009711,0.178743,0.200446,28.316359,39.0,0.0,1.0,9,2
0.761838,1.05,0.958357,4.0,91.235439,622.186012,91.235439,0.0135,0.010518,0.195914,0.231649,24.818843,39.0,0.0,1.0,9,2
0.800000,0.967489,1.292029,6.0,93.743534,465.311684,107.608078,0.011,0.009177,0.337843,0.294314,19.49093,39.0,0.14789986205209396,0.0,9,2
0.800000,0.748998,1.276133,3.0,100.09722,490.950954,139.918832,0.01475,0.010917,0.391595,0.280145,20.564905,39.0,0.3978296953363439,0.0,9,2
0.800000,1.05,1.322975,6.0,94.904814,457.901472,102.961088,0.011,0.009156,0.324053,0.298697,19.180532,39.0,0.08488869991998578,0.0,9,2
0.800000,0.676062,0.710547,2.0,91.070937,745.411759,91.070937,0.016,0.012081,0.164255,0.178712,31.223735,39.0,0.0,1.0,9,2
0.724649,1.05,0.789906,7.0,93.08312,751.600409,93.08312,0.00975,0.009454,0.158196,0.198821,28.517641,39.0,0.0,1.0,9,2
