D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.777433,4,0.429943,0.802510,84.487197,698.013931,0.375651,1.023855,0.013500,0.010194,0.337752,0.199637,28.413562,39.000000,142.938417,1,1
0.588659,7,0.705246,0.648570,106.032669,1252.489614,0.295330,1.033592,0.009750,0.010238,0.191420,0.133380,38.604350,39.000000,157.231148,1,2
0.609604,7,0.899195,0.556061,105.795950,1321.846622,0.294455,1.039443,0.009750,0.009985,0.114534,0.114316,42.191746,39.000000,117.143611,1,3
0.520983,4,0.841813,0.689351,120.870721,1596.655390,0.259371,1.031012,0.013500,0.012446,0.163690,0.107962,43.554533,39.000000,197.377950,1,4
0.582274,6,0.711600,0.500000,108.934139,1542.322833,0.284860,1.042989,0.011000,0.010469,0.126456,0.093407,47.022023,39.000000,169.883998,1,5
0.505630,2,1.050000,0.510372,159.914541,2290.880883,0.193863,1.042333,0.016000,0.015367,0.069069,0.050634,60.650417,39.000000,306.912530,1,6
0.800000,5,0.589179,0.845528,82.846660,621.274151,0.384283,1.021134,0.012250,0.009617,0.279167,0.220734,26.023871,39.000000,104.777789,1,7
0.768552,4,0.741452,1.180833,97.933212,549.506785,0.331766,0.999926,0.013500,0.010407,0.363076,0.260405,22.112861,39.000000,136.545654,1,8
0.738685,5,0.943088,0.853826,90.184926,706.072379,0.352759,1.020609,0.012250,0.010060,0.187441,0.208953,27.309070,39.000000,90.184926,1,9
0.725736,4,0.660161,0.990097,96.373118,684.943164,0.332815,1.011990,0.013500,0.010715,0.316493,0.220737,26.027455,39.000000,138.179928,1,10
0.500000,6,0.562339,1.292029,145.894153,1201.051990,0.223025,0.992893,0.011000,0.011393,0.598976,0.177328,31.443468,39.000000,497.834697,1,11
0.789986,3,0.480405,1.336478,105.189373,521.158044,0.312077,0.990081,0.014750,0.010788,0.582333,0.267177,21.556957,39.000000,229.268110,1,12
0.644833,3,0.813850,1.245288,118.683838,734.983465,0.274175,0.995849,0.014750,0.012221,0.386240,0.231742,24.815524,39.000000,197.807943,1,13
0.800000,2,0.676062,0.820528,93.147092,673.052289,0.341271,1.022715,0.016000,0.012223,0.206573,0.201431,28.192748,39.000000,95.524849,1,14
0.693113,2,0.660336,0.789906,104.157535,898.766031,0.303948,1.024652,0.016000,0.013118,0.211554,0.169485,32.617398,39.000000,130.011363,1,15
0.800000,3,0.939961,0.743172,89.134892,699.706409,0.354917,1.027608,0.014750,0.010962,0.134934,0.192616,29.309234,39.000000,89.134892,1,16
0.555521,5,0.385773,1.261057,132.533809,1048.607658,0.245301,0.994852,0.012250,0.011235,0.740885,0.183828,30.500863,39.000000,534.153792,1,17
0.653475,7,0.572778,0.513362,101.419303,1193.928713,0.306670,1.042143,0.009750,0.009703,0.164533,0.121044,40.851311,39.000000,142.671430,1,18
