D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.690405,0.77277,1.085203,7.0,97.770245,673.159512,145.131285,0.00975,0.009577,0.350863,0.236365,24.334401,39.0,0.4844118207010344,0.0,6,1
0.800000,0.568257,0.874578,2.0,93.074789,652.832693,118.08597,0.016,0.012185,0.264661,0.208605,27.345792,39.0,0.26871839121785174,0.0,6,1
0.500000,1.031579,1.152162,7.0,136.140869,1188.721338,260.672912,0.00975,0.011237,0.319944,0.179501,31.120652,39.0,0.9147385906945675,0.0,6,1
0.701438,0.449291,1.038877,7.0,95.566989,693.470036,223.392714,0.00975,0.00945,0.527452,0.225643,25.469204,39.0,1.3375509100659004,0.0,6,1
0.778692,0.815931,0.712321,5.0,84.2337,727.229189,84.2337,0.01225,0.009702,0.159388,0.190005,29.650754,39.0,0.0,1.0,6,1
0.500000,0.736165,0.89177,5.0,126.879774,1440.394103,262.217075,0.01225,0.012147,0.285484,0.138138,37.709429,39.0,1.066657979701458,0.0,6,1
0.770270,0.543409,0.900052,4.0,88.341328,657.004888,130.927859,0.0135,0.010336,0.32049,0.216245,26.49783,39.0,0.48206894957108837,0.0,6,1
0.569076,0.600425,1.323505,4.0,137.161747,938.864846,369.132133,0.0135,0.011882,0.547226,0.203338,27.97514,39.0,1.6912136442770165,0.0,6,1
0.800000,0.647751,0.91143,4.0,86.415973,602.329978,104.153166,0.0135,0.010194,0.274539,0.227785,25.230339,39.0,0.2052549553306846,0.0,6,1
0.668719,0.585442,1.097948,2.0,118.323891,785.033005,222.983014,0.016,0.013502,0.390908,0.207432,27.487181,39.0,0.8845115507732653,0.0,6,1
0.800000,0.516485,0.98236,4.0,87.764602,583.884946,139.230911,0.0135,0.01016,0.372958,0.235095,24.457715,39.0,0.5864140028499119,0.0,6,1
0.500000,1.000881,0.768948,3.0,131.653138,1614.90922,198.380753,0.01475,0.01393,0.162082,0.113919,42.278225,39.0,0.5068399057663778,0.0,6,1
0.737444,0.3,0.67841,2.0,84.131105,918.95751,187.746321,0.016,0.012001,0.337339,0.151165,35.483226,39.0,1.2315946151556247,0.0,6,1
0.800000,0.905414,0.883783,7.0,84.430273,579.53386,84.430273,0.00975,0.009015,0.210245,0.236884,24.275458,39.0,0.0,1.0,6,1
0.642113,0.967199,0.511817,2.0,129.611682,1458.301589,162.943424,0.016,0.013591,0.07027,0.08487,49.029481,39.0,0.2571661794871794,0.0,6,1
0.800000,0.3,1.4,4.0,100.046271,518.176638,344.649937,0.0135,0.009663,0.914022,0.265326,21.705332,39.0,2.444901743515524,0.0,6,1
0.530602,0.565743,0.990096,5.0,123.625099,1233.877388,318.342292,0.01225,0.011751,0.408059,0.158466,34.279897,39.0,1.5750571100425328,0.0,6,1
