D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.690405,7,1.050000,1.085203,99.907435,666.639759,0.322720,1.005975,0.009750,0.009649,0.263183,0.238707,24.098715,39.000000,110.151138,1,1
0.658610,2,0.563876,0.874578,110.338456,934.933395,0.288226,1.019297,0.016000,0.013487,0.287817,0.172098,32.240944,39.000000,184.530099,1,2
0.500000,4,0.539198,1.112170,141.806422,1331.334889,0.226858,1.004269,0.013500,0.012848,0.483825,0.154935,34.854266,39.000000,442.826758,1,3
0.800000,7,0.949651,0.977593,85.630885,542.169721,0.374857,1.012781,0.009750,0.009020,0.234085,0.253412,22.710352,39.000000,85.630885,1,4
0.778692,7,0.815931,0.500000,90.162893,910.155879,0.345554,1.042989,0.009750,0.008923,0.097118,0.141414,37.109083,39.000000,90.162893,1,5
0.703726,5,0.734219,0.891770,93.623674,755.545878,0.340346,1.018209,0.012250,0.010266,0.258744,0.204411,27.839596,39.000000,118.509323,1,6
0.762349,4,0.543409,1.360406,105.747851,536.290480,0.310733,0.988568,0.013500,0.010185,0.565725,0.269103,21.406845,39.000000,222.309486,1,7
0.758514,5,0.600425,1.323505,101.875136,535.021573,0.321759,0.990902,0.012250,0.009721,0.519048,0.271153,21.248752,39.000000,195.011683,1,8
0.800000,4,0.343195,0.911430,84.207169,622.684223,0.379626,1.016966,0.013500,0.010048,0.485526,0.220184,26.082936,39.000000,185.684332,1,9
0.668719,2,0.935011,1.097948,110.547827,732.852008,0.291779,1.005168,0.016000,0.013510,0.280116,0.223949,25.660113,39.000000,138.273090,1,10
0.553858,4,0.647549,0.982360,122.394800,1147.562390,0.261000,1.012479,0.013500,0.012257,0.345551,0.164970,33.279237,39.000000,256.371971,1,11
0.500000,3,0.361852,1.400000,165.850077,1288.455328,0.197535,0.986064,0.014750,0.013322,0.837092,0.161988,33.731682,39.000000,857.050985,1,12
