D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.620279,2,0.691395,0.963573,157.487994,1047.598254,0.260307,1.013668,0.016000,0.014791,0.292006,0.159878,34.023590,39.000000,0.000000,0,1
0.771634,2,0.803468,1.341913,135.657653,547.617912,0.310464,0.989738,0.016000,0.012799,0.414784,0.259691,22.125223,39.000000,0.000000,0,2
0.717854,7,0.827547,0.793356,118.192756,828.199813,0.343889,1.024434,0.009750,0.009830,0.205842,0.179150,31.129353,39.000000,0.000000,0,3
0.716852,3,0.778491,0.614750,124.535579,1069.081443,0.322828,1.035731,0.014750,0.011875,0.127055,0.124784,40.127200,39.000000,0.000000,0,4
0.583968,2,0.950968,1.304501,161.363964,904.310718,0.259370,0.992104,0.016000,0.014815,0.397965,0.205746,27.650645,39.000000,0.000000,0,5
0.728302,7,0.651300,1.133928,123.028649,655.193057,0.337545,1.002893,0.009750,0.009685,0.428323,0.229708,24.985011,39.000000,0.000000,0,6
0.507614,6,0.673533,1.278068,185.902155,1253.125086,0.224381,0.993776,0.011000,0.011893,0.514883,0.164599,33.306332,39.000000,0.000000,0,7
0.765594,7,0.728640,1.337950,126.469390,543.658613,0.332891,0.989988,0.009750,0.009311,0.478085,0.263692,21.793335,39.000000,0.000000,0,8
0.542368,7,0.576783,0.833996,149.066997,1371.157978,0.272346,1.021863,0.009750,0.011186,0.340892,0.131562,38.938568,39.000000,0.000000,0,9
0.737837,6,0.404778,0.831995,114.881479,791.390232,0.354799,1.021990,0.011000,0.009971,0.416204,0.183013,30.573830,39.000000,0.000000,0,10
0.798172,3,0.468127,1.043915,121.130134,636.920046,0.341384,1.008586,0.014750,0.011414,0.425103,0.214744,26.618276,39.000000,0.000000,0,11
0.648574,7,0.397952,0.761132,128.881850,1044.875777,0.314296,1.026472,0.009750,0.010261,0.403997,0.151004,35.483194,39.000000,0.000000,0,12
0.619241,3,0.661731,1.374053,171.242642,845.661956,0.245681,0.987705,0.014750,0.012819,0.526478,0.207721,27.419232,39.000000,0.000000,0,13
0.776576,2,0.431818,1.042135,129.341205,693.467239,0.319526,1.008699,0.016000,0.012870,0.435443,0.201095,28.197365,39.000000,0.000000,0,14
0.515157,5,1.040975,0.805404,160.575746,1570.243894,0.252242,1.023672,0.012250,0.012536,0.176296,0.113439,42.355053,39.000000,0.000000,0,15
0.779258,2,1.003218,1.028383,123.660948,629.198885,0.333934,1.009568,0.016000,0.013063,0.222738,0.223427,25.672491,39.000000,0.000000,0,16
0.549026,5,0.333631,0.913211,150.884074,1364.210917,0.270435,1.016853,0.012250,0.011923,0.578755,0.129995,39.216905,39.000000,0.000000,0,17
0.590769,5,1.030831,0.609924,143.220498,1495.027293,0.279864,1.036036,0.012250,0.011487,0.107573,0.096517,46.245100,39.000000,0.000000,0,18
0.547306,7,0.849647,0.626173,148.083452,1611.509253,0.270702,1.035008,0.009750,0.011037,0.153630,0.096772,46.180837,39.000000,0.000000,0,19
0.662518,6,0.959733,0.653639,126.645336,1120.402806,0.317818,1.033271,0.011000,0.010452,0.130343,0.131903,38.866039,39.000000,0.000000,0,20
0.754823,7,0.321990,0.831061,115.360579,755.148975,0.353415,1.022049,0.009750,0.009576,0.523354,0.188294,29.845339,39.000000,0.000000,0,21
0.562431,3,0.786472,0.922887,160.456854,1260.154559,0.254533,1.016241,0.014750,0.013846,0.261359,0.141300,37.110075,39.000000,0.000000,0,22
0.546165,4,0.664043,0.716988,149.076761,1557.022308,0.270406,1.029264,0.013500,0.012682,0.217128,0.103534,44.526372,39.000000,0.000000,0,23
0.783234,6,0.517871,0.717090,108.262781,768.086635,0.374183,1.029258,0.011000,0.009682,0.263352,0.176659,31.499251,39.000000,0.000000,0,24
0.645265,6,0.369892,1.222537,144.897905,853.129879,0.287702,0.997288,0.011000,0.010457,0.750207,0.196166,28.823828,39.000000,0.000000,0,25
0.618555,5,0.507072,1.308790,159.984870,886.073582,0.261870,0.991833,0.012250,0.011173,0.617489,0.197156,28.697678,39.000000,0.000000,0,26
0.551999,3,1.036690,1.340755,168.824547,983.133014,0.248308,0.989811,0.014750,0.013594,0.392548,0.199425,28.415119,39.000000,0.000000,0,27
0.701169,2,0.331617,1.086907,139.931229,845.653905,0.295717,1.005867,0.016000,0.013356,0.586504,0.179720,31.046612,39.000000,0.000000,0,28
0.640247,5,0.869394,0.680793,129.120761,1173.454655,0.312119,1.031553,0.012250,0.011085,0.151729,0.129267,39.338021,39.000000,0.000000,0,29
0.564248,2,0.518107,1.284695,193.083115,1099.901910,0.216388,0.993357,0.016000,0.015249,0.567198,0.170168,32.495450,39.000000,0.000000,0,30
0.620279,2,0.497912,0.963573,0.000000,1088.915580,0.263280,1.013668,0.016000,0.014587,0.375664,0.151708,35.365482,39.000000,0.000000,1,1
0.771634,7,0.362124,1.341913,0.000000,573.568580,0.327006,0.989738,0.009750,0.009172,0.841295,0.247786,23.173699,39.000000,0.000000,1,2
0.693243,3,1.050000,1.148366,0.000000,713.256389,0.309678,1.001979,0.014750,0.012349,0.275482,0.221586,25.889867,39.000000,0.000000,1,3
0.716852,3,0.778491,0.625084,0.000000,1055.982788,0.323555,1.035077,0.014750,0.011888,0.130528,0.127537,39.635551,39.000000,0.000000,1,4
0.583968,3,0.950968,1.304501,0.000000,914.324975,0.253951,0.992104,0.014750,0.013331,0.389465,0.203184,27.956846,39.000000,0.000000,1,5
0.728302,7,0.651300,1.133928,0.000000,655.193057,0.337545,1.002893,0.009750,0.009685,0.428323,0.229708,24.985011,39.000000,0.000000,1,6
0.507614,6,0.524126,1.372452,0.000000,1256.086065,0.214114,0.987806,0.011000,0.011684,0.677492,0.164074,33.385030,39.000000,0.000000,1,7
0.579614,7,0.728640,0.695918,0.000000,1343.710194,0.288391,1.030597,0.009750,0.010795,0.207487,0.121303,40.779634,39.000000,0.000000,1,8
0.500000,5,0.801871,0.833996,0.000000,1632.062559,0.248428,1.021863,0.012250,0.012683,0.240848,0.111695,42.727298,39.000000,0.000000,1,9
0.737837,6,1.008950,0.831995,117.374893,774.077564,0.347251,1.021990,0.011000,0.010078,0.174395,0.187857,29.904988,39.000000,117.374893,1,10
0.798172,3,0.468127,1.043915,0.000000,636.920046,0.341384,1.008586,0.014750,0.011414,0.425103,0.214744,26.618276,39.000000,0.000000,1,11
0.705104,7,0.397952,0.761132,0.000000,893.818119,0.336047,1.026472,0.009750,0.009879,0.392661,0.166618,32.999036,39.000000,0.000000,1,12
0.619241,3,0.661731,1.374053,0.000000,845.661956,0.245681,0.987705,0.014750,0.012819,0.526478,0.207721,27.419232,39.000000,0.000000,1,13
0.771225,7,0.431818,1.042135,0.000000,633.107084,0.358935,1.008699,0.009750,0.009427,0.535004,0.224375,25.565664,39.000000,0.000000,1,14
0.800000,5,1.050000,0.805404,110.373411,694.183027,0.369147,1.023672,0.012250,0.010098,0.148830,0.194152,29.077871,39.000000,110.373411,1,15
0.779258,7,1.003218,1.028383,0.000000,600.268200,0.357764,1.009568,0.009750,0.009513,0.244147,0.234352,24.492065,39.000000,0.000000,1,16
0.500000,2,0.930136,1.400000,0.000000,1157.326658,0.225330,0.986064,0.016000,0.015797,0.480662,0.185059,30.298741,39.000000,0.000000,1,17
0.765285,5,1.030831,0.743642,113.936294,797.693205,0.356008,1.027578,0.012250,0.010269,0.135754,0.173623,31.963749,39.000000,113.936294,1,18
0.800000,2,1.050000,1.319039,0.000000,493.152356,0.362982,0.991184,0.016000,0.012373,0.334056,0.278283,20.657118,39.000000,0.000000,1,19
0.662518,6,0.959733,0.653639,126.645336,1120.402806,0.317818,1.033271,0.011000,0.010452,0.130343,0.131903,38.866039,39.000000,126.645336,1,20
0.754823,7,0.321990,0.831061,0.000000,755.148975,0.353415,1.022049,0.009750,0.009576,0.523354,0.188294,29.845339,39.000000,0.000000,1,21
0.562431,3,1.050000,1.030043,0.000000,1135.043172,0.260058,1.009463,0.014750,0.013843,0.247780,0.163787,33.425692,39.000000,0.000000,1,22
0.546165,2,0.664043,0.879816,0.000000,1419.599308,0.236373,1.018965,0.016000,0.015749,0.272025,0.122282,40.596469,39.000000,0.000000,1,23
0.783234,6,0.335747,0.637947,0.000000,826.876128,0.362030,1.034263,0.011000,0.009699,0.344360,0.160558,33.910210,39.000000,0.000000,1,24
0.531701,6,0.300000,1.222537,0.000000,1273.242909,0.238430,0.997288,0.011000,0.011431,0.914855,0.151260,35.446796,39.000000,0.000000,1,25
0.765705,6,0.507072,0.501565,0.000000,998.514795,0.346129,1.042890,0.011000,0.009692,0.166446,0.125295,40.032671,39.000000,0.000000,1,26
0.551999,5,1.036690,1.293731,0.000000,1020.898136,0.241083,0.992785,0.012250,0.012048,0.359448,0.190919,29.506630,39.000000,0.000000,1,27
0.701169,3,0.635426,1.086907,0.000000,768.894843,0.296086,1.005867,0.014750,0.012323,0.368990,0.200874,28.228546,39.000000,0.000000,1,28
0.787762,5,0.869394,0.680793,109.179635,802.662217,0.370234,1.031553,0.012250,0.010044,0.139254,0.165853,33.107519,39.000000,109.179635,1,29
0.587433,2,0.518107,1.284695,0.000000,1018.489920,0.224856,0.993357,0.016000,0.014919,0.561408,0.177865,31.326635,39.000000,0.000000,1,30
best fit at iteration 1,193.083115
0.620279,2,0.691395,0.568553,0.000000,1518.235148,0.272726,1.038653,0.016000,0.014147,0.126491,0.083694,49.308798,39.000000,0.000000,2,1
0.590984,4,0.803468,0.880285,0.000000,1165.543786,0.279603,1.018936,0.013500,0.012410,0.241830,0.147410,36.066419,39.000000,0.000000,2,2
0.500000,7,0.525235,0.500000,0.000000,2162.351472,0.243572,1.042989,0.009750,0.011429,0.193340,0.059852,56.610229,39.000000,0.000000,2,3
0.716852,3,0.778491,1.273770,0.000000,653.076050,0.293284,0.994048,0.014750,0.012073,0.400132,0.234191,24.512738,39.000000,0.000000,2,4
0.583968,2,0.582764,1.304501,0.000000,999.000775,0.224866,0.992104,0.016000,0.014979,0.534062,0.183264,30.545934,39.000000,0.000000,2,5
0.728302,7,0.651300,0.996984,0.000000,704.079418,0.346612,1.011554,0.009750,0.009737,0.358243,0.212685,26.849235,39.000000,0.000000,2,6
0.507614,6,0.613188,1.278068,0.000000,1266.733773,0.224000,0.993776,0.011000,0.011864,0.553628,0.162208,33.668032,39.000000,0.000000,2,7
0.773827,7,0.766809,0.998211,0.000000,623.622620,0.363985,1.011477,0.009750,0.009491,0.302445,0.227068,25.267630,39.000000,0.000000,2,8
0.591987,7,1.011477,0.833996,0.000000,1147.588329,0.283753,1.021863,0.009750,0.010856,0.194355,0.150466,35.571043,39.000000,0.000000,2,9
0.737837,3,0.404778,0.831995,0.000000,846.892386,0.346062,1.021990,0.014750,0.011701,0.364220,0.168541,32.718048,39.000000,0.000000,2,10
0.774365,2,0.300000,1.043915,0.000000,722.218413,0.337129,1.008586,0.016000,0.012578,0.585736,0.192551,29.282820,39.000000,0.000000,2,11
0.648574,7,0.908388,0.707892,0.000000,1081.084561,0.312371,1.029840,0.009750,0.010276,0.163234,0.143559,36.712817,39.000000,0.000000,2,12
0.727838,7,0.661731,1.374053,0.000000,596.485934,0.311909,0.987705,0.009750,0.009481,0.544392,0.252705,22.731780,39.000000,0.000000,2,13
0.776576,2,1.029097,1.042135,122.924285,624.793321,0.336221,1.008699,0.016000,0.013059,0.224052,0.225813,25.404986,39.000000,122.924285,2,14
0.800000,5,0.806293,0.805404,107.976002,693.410223,0.377344,1.023672,0.012250,0.010048,0.194238,0.194408,29.045499,39.000000,107.976002,2,15
0.779258,2,1.003218,1.086983,0.000000,603.305927,0.335161,1.005862,0.016000,0.013019,0.245725,0.233159,24.616010,39.000000,0.000000,2,16
0.549026,5,0.499037,1.400000,0.000000,1091.131402,0.224499,0.986064,0.012250,0.011705,0.691287,0.177611,31.366701,39.000000,0.000000,2,17
0.765285,6,1.030831,0.743642,113.726274,785.341937,0.356636,1.027578,0.011000,0.009862,0.139989,0.176864,31.468831,39.000000,113.726274,2,18
0.547306,2,0.611020,0.626173,0.000000,1791.341295,0.251195,1.035008,0.016000,0.015146,0.173128,0.075958,51.334263,39.000000,0.000000,2,19
0.607690,6,0.959733,0.500000,0.000000,1611.956713,0.279367,1.042989,0.011000,0.010704,0.086427,0.076111,51.290177,39.000000,0.000000,2,20
0.744523,7,0.542101,0.977381,0.000000,690.443780,0.353749,1.012794,0.009750,0.009622,0.407150,0.212083,26.915654,39.000000,0.000000,2,21
