D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.620279,0.497912,0.963573,2.0,0.0,1088.91558,0.0,0.016,0.014587,0.375664,0.151708,35.365482,39.0,1.476230653624067,0.0,2,0
0.771634,0.362124,1.341913,7.0,0.0,573.56858,0.0,0.00975,0.009172,0.841295,0.247786,23.173699,39.0,2.3952483191140743,0.0,2,0
0.693243,1.05,1.148366,3.0,0.0,713.256389,0.0,0.01475,0.012349,0.275482,0.221586,25.889867,39.0,0.24322836280270413,0.0,2,0
0.716852,0.778491,0.625084,3.0,0.0,1055.982788,0.0,0.01475,0.011888,0.130528,0.127537,39.635551,39.0,0.03974819733298103,0.0,2,0
0.583968,0.950968,1.304501,3.0,0.0,914.324975,0.0,0.01475,0.013331,0.389465,0.203184,27.956846,39.0,0.9168093944405071,0.0,2,0
0.728302,0.6513,1.133928,7.0,0.0,655.193057,0.0,0.00975,0.009685,0.428323,0.229708,24.985011,39.0,0.8646411966496597,0.0,2,0
0.507614,0.524126,1.372452,6.0,0.0,1256.086065,0.0,0.011,0.011684,0.677492,0.164074,33.38503,39.0,3.187727206714539,0.0,2,0
0.579614,0.72864,0.695918,7.0,0.0,1343.710194,0.0,0.00975,0.010795,0.207487,0.121303,40.779634,39.0,0.8529210306228358,0.0,2,0
0.500000,0.801871,0.833996,5.0,0.0,1632.062559,0.0,0.01225,0.012683,0.240848,0.111695,42.727298,39.0,1.286012571378592,0.0,2,0
0.737837,1.00895,0.831995,6.0,117.374893,774.077564,117.374893,0.011,0.010078,0.174395,0.187857,29.904988,39.0,0.0,1.0,2,0
0.798172,0.468127,1.043915,3.0,0.0,636.920046,0.0,0.01475,0.011414,0.425103,0.214744,26.618276,39.0,0.9795803375181613,0.0,2,0
0.705104,0.397952,0.761132,7.0,0.0,893.818119,0.0,0.00975,0.009879,0.392661,0.166618,32.999036,39.0,1.3697121448318057,0.0,2,0
0.619241,0.661731,1.374053,3.0,0.0,845.661956,0.0,0.01475,0.012819,0.526478,0.207721,27.419232,39.0,1.534543931523534,0.0,2,0
0.771225,0.431818,1.042135,7.0,0.0,633.107084,0.0,0.00975,0.009427,0.535004,0.224375,25.565664,39.0,1.3844189415041785,0.0,2,0
0.800000,1.05,0.805404,5.0,110.373411,694.183027,110.373411,0.01225,0.010098,0.14883,0.194152,29.077871,39.0,0.0,1.0,2,0
