D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.723963,0.460576,0.798566,3.0,152.230855,965.626679,328.195343,0.01475,0.012327,0.310448,0.143999,36.603655,39.0,1.1559038604434755,0.0,9,0
0.701804,0.865947,0.670652,7.0,153.138034,1048.64656,184.068186,0.00975,0.010245,0.153937,0.133435,38.533972,39.0,0.20196409534947757,0.0,9,0
0.500000,0.641322,1.329772,7.0,241.68802,1360.410419,982.182822,0.00975,0.011908,0.582493,0.150026,35.615461,39.0,3.0638363877189967,0.0,9,0
0.721026,0.555261,0.51388,4.0,148.4598,1241.597118,264.476721,0.0135,0.011225,0.148251,0.093855,46.873827,39.0,0.7814678761387247,0.0,9,0
0.581748,0.896412,0.767967,4.0,183.731563,1418.902128,319.947617,0.0135,0.012939,0.178471,0.109278,43.220109,39.0,0.7413911804571826,0.0,9,0
0.782213,0.875484,0.754553,3.0,148.611227,848.075415,148.611227,0.01475,0.012041,0.152673,0.155216,34.734274,39.0,0.0,1.0,9,0
0.800000,0.718391,0.53214,7.0,142.626611,965.655067,149.723716,0.00975,0.009555,0.124414,0.122866,40.449265,39.0,0.04975973271903045,0.0,9,0
0.612409,0.966485,0.858289,6.0,174.628374,1158.710733,262.165404,0.011,0.011469,0.205727,0.140869,37.154828,39.0,0.5013064173064187,0.0,9,0
0.552366,0.410589,1.387183,6.0,232.483608,1186.624782,1207.958765,0.011,0.011546,0.812628,0.157834,34.319358,39.0,4.195913608677717,0.0,9,0
0.727639,0.576754,0.978231,5.0,153.647333,803.148683,308.075906,0.01225,0.010936,0.366087,0.182579,30.599235,39.0,1.0050882083919839,0.0,9,0
0.722160,0.374874,1.297471,6.0,171.473528,724.524266,642.663249,0.011,0.010224,0.777758,0.207519,27.395878,39.0,2.7478881451818866,0.0,9,0
0.733856,0.949598,0.575167,6.0,150.158448,1105.68509,163.57849,0.011,0.010262,0.103102,0.112661,42.485529,39.0,0.08937253846153845,0.0,9,0
0.627137,0.586438,1.034218,7.0,173.752811,997.113781,466.250404,0.00975,0.010837,0.434419,0.168179,32.742066,39.0,1.6833796881732057,0.0,9,0
0.800000,0.528984,0.680228,7.0,138.354924,815.137136,213.252291,0.00975,0.009663,0.24484,0.158848,34.144384,39.0,0.5413477034649478,0.0,9,0
0.514983,0.494714,0.934623,3.0,220.19939,1674.963856,905.430198,0.01475,0.014912,0.397247,0.100749,45.16445,39.0,3.1118639533007713,0.0,9,0
0.528916,0.998526,0.782377,6.0,197.400889,1627.360506,402.364573,0.011,0.01229,0.179813,0.101145,45.068121,39.0,1.0383307131986406,0.0,9,0
0.800000,0.532388,0.5,3.0,139.043134,1078.551369,206.918304,0.01475,0.011402,0.133833,0.100646,45.178254,39.0,0.48815664960356114,0.0,9,0
0.730767,1.05,1.303759,4.0,169.875269,645.490233,243.276248,0.0135,0.011484,0.332215,0.23198,24.698305,39.0,0.43208466247090266,0.0,9,0
