D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.569637,0.466008,1.282992,4.0,0.0,1075.564102,0.0,0.0135,0.012372,0.634032,0.172942,32.079894,39.0,2.6661539706953774,0.0,0,0
0.500000,0.626192,0.548492,3.0,0.0,2250.520144,0.0,0.01475,0.013988,0.151532,0.054295,58.91848,39.0,2.3016318127229924,0.0,0,0
0.500000,1.044765,0.757119,4.0,0.0,1759.889415,0.0,0.0135,0.013436,0.156026,0.097195,46.073797,39.0,0.786667748133873,0.0,0,0
0.637185,0.379467,0.842457,3.0,0.0,1113.389236,0.0,0.01475,0.012574,0.409892,0.141079,37.145896,39.0,1.905407608503037,0.0,0,0
0.500000,0.479904,0.80818,2.0,0.0,1829.580253,0.0,0.016,0.016132,0.318626,0.089465,47.898299,39.0,2.797803795985741,0.0,0,0
0.800000,0.608552,0.511283,3.0,0.0,989.507598,0.0,0.01475,0.011033,0.118559,0.117814,41.448397,39.0,0.0691029371717174,0.0,0,0
0.624097,0.633207,1.309755,3.0,0.0,862.05105,0.0,0.01475,0.012887,0.503677,0.201392,28.169797,39.0,1.5009781917851754,0.0,0,0
0.504714,0.923291,0.691093,7.0,0.0,1759.714858,0.0,0.00975,0.011575,0.167213,0.095537,46.503555,39.0,1.100309593973757,0.0,0,0
0.541357,0.798433,0.796792,4.0,0.0,1468.947709,0.0,0.0135,0.012895,0.214376,0.116914,41.637892,39.0,0.9012595506949443,0.0,0,0
0.772923,0.495238,1.266262,7.0,0.0,567.142675,0.0,0.00975,0.009292,0.610653,0.25022,22.952341,39.0,1.4404643913356248,0.0,0,0
0.500000,0.425756,0.545183,2.0,0.0,2346.017183,0.0,0.016,0.015337,0.205002,0.049074,61.418586,39.0,3.7522410892623697,0.0,0,0
0.560366,0.3,0.883108,7.0,0.0,1292.262589,0.0,0.00975,0.010963,0.654654,0.136859,37.915909,39.0,3.8940643281478025,0.0,0,0
0.607335,0.672254,1.16969,5.0,0.0,937.694637,0.0,0.01225,0.011495,0.43064,0.188551,29.818657,39.0,1.2839443970066455,0.0,0,0
0.685598,0.3,0.78801,2.0,0.0,1055.249237,0.0,0.016,0.013191,0.423103,0.137019,37.881178,39.0,2.087914814733723,0.0,0,0
0.639748,0.96378,0.904965,7.0,0.0,939.652473,0.0,0.00975,0.010455,0.225636,0.17686,31.475673,39.0,0.3432206102598641,0.0,0,0
0.776309,0.398008,1.3753,6.0,0.0,565.500593,0.0,0.011,0.009428,0.775787,0.249841,22.986153,39.0,2.1051228581377757,0.0,0,0
0.624513,0.673887,0.702148,2.0,0.0,1288.190092,0.0,0.016,0.014369,0.180858,0.114527,42.123063,39.0,0.6592520084729767,0.0,0,0
0.746170,0.34174,1.381439,3.0,0.0,654.128751,0.0,0.01475,0.011338,0.79914,0.224471,25.556407,39.0,2.560103532304841,0.0,0,0
0.500000,0.477041,0.5,6.0,0.0,2191.30382,0.0,0.011,0.011775,0.20731,0.057942,57.3682,39.0,3.1146851300065888,0.0,0,0
0.500000,0.794737,0.891147,5.0,0.0,1566.543785,0.0,0.01225,0.012726,0.267572,0.120105,41.01202,39.0,1.3168113232902672,0.0,0,0
0.764983,1.046429,0.5,7.0,0.0,1060.923199,0.0,0.00975,0.00932,0.071773,0.112736,42.49468,39.0,0.08960717948717956,0.0,0,0
0.697937,1.003932,1.137708,6.0,0.0,701.851999,0.0,0.011,0.010343,0.288524,0.223682,25.648405,39.0,0.2898847470963243,0.0,0,0
0.750189,0.3,1.4,5.0,0.0,629.953678,0.0,0.01225,0.009856,0.964275,0.231959,24.744471,39.0,3.1570924171944177,0.0,0,0
0.755196,0.574861,0.766199,3.0,0.0,837.940787,0.0,0.01475,0.011648,0.234426,0.165684,33.133832,39.0,0.41489824002317666,0.0,0,0
0.500000,0.726766,0.902497,2.0,0.0,1632.30551,0.0,0.016,0.016596,0.270503,0.111666,42.733658,39.0,1.5540764761673451,0.0,0,0
0.734256,0.494691,1.166889,7.0,0.0,649.835113,0.0,0.00975,0.009591,0.559852,0.22972,24.983274,39.0,1.437106042138255,0.0,0,0
0.528836,1.029251,1.090909,7.0,0.0,1201.491619,0.0,0.00975,0.011464,0.294296,0.164843,33.269049,39.0,0.9348223858622245,0.0,0,0
0.752974,0.462304,1.126518,4.0,0.0,668.932942,0.0,0.0135,0.010869,0.50589,0.217054,26.37309,39.0,1.330710330148258,0.0,0,0
0.513773,0.752085,1.019681,2.0,0.0,1421.521878,0.0,0.016,0.016427,0.318106,0.135145,38.240464,39.0,1.379806362392683,0.0,0,0
0.737156,0.443573,0.967222,6.0,0.0,727.096468,0.0,0.011,0.009975,0.466697,0.202216,28.064043,39.0,1.3079133204098585,0.0,0,0
0.605724,0.466008,1.282992,4.0,0.0,954.589224,0.0,0.0135,0.01199,0.626575,0.185189,30.275416,39.0,2.3834353012327947,0.0,0,1
0.800000,0.830206,0.548492,3.0,0.0,960.820363,0.0,0.01475,0.011237,0.092954,0.124111,40.246749,39.0,0.03196792307692311,0.0,0,1
0.660327,0.372289,0.510962,4.0,0.0,1341.278031,0.0,0.0135,0.011237,0.230166,0.096011,46.374237,39.0,1.5863708107716827,0.0,0,1
