D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.578562,2,1.032368,0.741237,201.418298,1513.138616,0.251755,1.027730,0.016000,0.015833,0.138522,0.098018,45.838167,39.000000,0.000000,0,1
0.500181,7,0.816234,0.997275,213.351803,1537.270578,0.241067,1.011536,0.009750,0.012220,0.326366,0.123957,40.260192,39.000000,0.000000,0,2
0.503909,4,0.802489,1.120338,232.414329,1473.480612,0.223016,1.003752,0.013500,0.014115,0.362553,0.131740,38.877191,39.000000,0.000000,0,3
0.717048,3,0.519333,1.105930,174.922141,808.091125,0.297386,1.004664,0.014750,0.012603,0.441403,0.184423,30.339414,39.000000,0.000000,0,4
0.783871,5,0.801265,0.698444,137.821854,857.830387,0.368504,1.030437,0.012250,0.010458,0.159420,0.152393,35.208288,39.000000,0.000000,0,5
0.515701,6,0.962069,0.804790,201.680276,1674.229779,0.252068,1.023711,0.011000,0.012455,0.196458,0.100571,45.207615,39.000000,0.000000,0,6
0.725728,6,0.705234,0.898920,148.998520,825.424504,0.344682,1.017757,0.011000,0.010499,0.280711,0.177326,31.365319,39.000000,0.000000,0,7
0.572343,4,1.040156,1.082738,199.125960,1148.679809,0.260070,1.006130,0.013500,0.013227,0.271276,0.157184,34.423400,39.000000,0.000000,0,8
0.500485,6,0.819737,1.265798,237.870010,1372.720482,0.219914,0.994552,0.011000,0.012551,0.437539,0.147823,35.972624,39.000000,0.000000,0,9
0.672416,6,0.308875,0.725747,157.701270,1107.987133,0.321836,1.028710,0.011000,0.010804,0.466380,0.131023,39.009610,39.000000,0.000000,0,10
0.500934,4,0.395358,0.986555,219.694817,1717.161557,0.233951,1.012214,0.013500,0.013844,0.536325,0.101270,45.039185,39.000000,0.000000,0,11
0.777056,3,0.653366,0.872509,150.739498,785.573581,0.340519,1.019427,0.014750,0.012111,0.251860,0.173403,31.962283,39.000000,0.000000,0,12
0.754651,6,0.935244,0.805926,144.418601,820.428567,0.353790,1.023639,0.011000,0.010323,0.178622,0.170408,32.417962,39.000000,0.000000,0,13
0.756584,2,0.789697,0.795477,162.044628,887.964022,0.315121,1.024300,0.016000,0.013772,0.178702,0.152588,35.176391,39.000000,0.000000,0,14
0.742961,5,0.342992,0.544088,145.120215,1096.723945,0.346402,1.040200,0.012250,0.010616,0.273906,0.111826,42.664014,39.000000,0.000000,0,15
0.567106,4,0.697958,0.610210,181.882095,1744.349139,0.276502,1.036018,0.013500,0.012800,0.162053,0.074246,51.796010,39.000000,0.000000,0,16
0.545959,3,0.741104,1.114867,223.512244,1289.442695,0.232025,1.004098,0.014750,0.014693,0.369722,0.142564,36.860435,39.000000,0.000000,0,17
0.733522,3,0.749305,1.026455,166.469221,778.268584,0.311024,1.009690,0.014750,0.012591,0.294023,0.187685,29.891046,39.000000,0.000000,0,18
0.662357,6,0.804688,1.251526,181.293519,806.431280,0.289249,0.995455,0.011000,0.010902,0.410101,0.202727,27.967788,39.000000,0.000000,0,19
0.621957,4,0.486419,1.205460,199.358927,1005.116604,0.262058,0.998368,0.013500,0.012425,0.559474,0.168249,32.732215,39.000000,0.000000,0,20
