D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.607823,3,0.442586,0.818213,178.480919,1326.891627,0.285607,1.022862,0.014750,0.013485,0.350499,0.113899,42.229013,39.000000,0.000000,0,1
0.777803,4,0.868296,0.826536,144.498575,787.781322,0.354222,1.022335,0.013500,0.011227,0.185494,0.172635,32.082932,39.000000,0.000000,0,2
0.706508,2,0.499146,0.723777,160.021039,1102.827485,0.317368,1.028835,0.016000,0.013855,0.238492,0.121046,40.796521,39.000000,0.000000,0,3
0.603926,7,0.468440,0.681155,172.432161,1370.315237,0.293141,1.031531,0.009750,0.010996,0.307864,0.108756,43.331411,39.000000,0.000000,0,4
0.796902,7,0.410797,0.598776,143.826788,888.698853,0.351059,1.036741,0.009750,0.009700,0.264685,0.141232,37.081594,39.000000,0.000000,0,5
0.622804,4,0.480881,0.663265,164.401321,1390.088228,0.307233,1.032662,0.013500,0.012212,0.256336,0.100049,45.330723,39.000000,0.000000,0,6
0.510113,7,0.428255,1.150070,221.104242,1452.408341,0.234903,1.001872,0.009750,0.011874,0.671096,0.132163,38.793068,39.000000,0.000000,0,7
0.721622,4,0.380467,1.273786,176.872883,756.871224,0.297263,0.994047,0.013500,0.011347,0.700794,0.197591,28.597640,39.000000,0.000000,0,8
0.591989,2,0.658600,0.969621,209.428697,1239.562191,0.245630,1.013285,0.016000,0.015819,0.312013,0.134036,38.422081,39.000000,0.000000,0,9
0.689279,7,0.548678,0.671302,154.458068,1078.623227,0.327628,1.032154,0.009750,0.010329,0.247133,0.131442,38.928147,39.000000,0.000000,0,10
0.670120,2,0.779888,1.397791,197.255607,752.289886,0.268388,0.986203,0.016000,0.014230,0.483264,0.216493,26.395880,39.000000,0.000000,0,11
0.641252,6,0.678396,0.920326,166.556625,1028.359696,0.308227,1.016403,0.011000,0.011146,0.313309,0.156521,34.528100,39.000000,0.000000,0,12
0.606230,5,0.878043,1.393864,212.464263,904.161879,0.248773,0.986452,0.012250,0.011786,0.447185,0.196847,28.700036,39.000000,0.000000,0,13
0.560838,6,0.993479,0.827912,188.474470,1401.113282,0.270377,1.022248,0.011000,0.011972,0.194317,0.119275,41.144300,39.000000,0.000000,0,14
0.704434,2,0.870593,0.984537,175.987435,857.995302,0.293269,1.012342,0.016000,0.014449,0.243101,0.175480,31.646346,39.000000,0.000000,0,15
0.573320,3,0.422808,0.557053,176.212247,1860.656267,0.284507,1.039380,0.014750,0.013443,0.222264,0.061796,55.854931,39.000000,0.000000,0,16
0.546097,3,0.508330,1.390215,252.375272,1215.206640,0.209118,0.986683,0.014750,0.014147,0.656283,0.155212,34.747072,39.000000,0.000000,0,17
0.520529,7,0.496936,0.509427,200.280881,2142.932429,0.249294,1.042392,0.009750,0.011675,0.208377,0.055424,58.405325,39.000000,0.000000,0,18
0.585205,2,0.994965,1.249355,200.501446,996.257182,0.261095,0.995592,0.016000,0.015548,0.359978,0.183150,30.526569,39.000000,0.000000,0,19
0.730655,7,0.549903,1.317220,168.011912,665.039740,0.313867,0.991299,0.009750,0.009869,0.601384,0.225106,25.442431,39.000000,0.000000,0,20
0.775356,5,0.385247,1.207086,157.004711,660.346816,0.333843,0.998265,0.012250,0.010423,0.664060,0.212650,26.808462,39.000000,0.000000,0,21
0.733697,6,0.909359,1.168522,160.459511,684.039864,0.325571,1.000705,0.011000,0.010454,0.324153,0.217561,26.278285,39.000000,0.000000,0,22
0.737294,4,0.524937,1.179793,168.641637,727.134802,0.310025,0.999992,0.013500,0.011447,0.490322,0.201830,28.070768,39.000000,0.000000,0,23
0.649303,7,0.694663,1.056321,169.478886,912.088939,0.305549,1.007801,0.009750,0.010681,0.382372,0.179755,31.008660,39.000000,0.000000,0,24
0.552167,2,0.347339,0.917842,206.131081,1569.666195,0.248545,1.016560,0.016000,0.015786,0.483877,0.099854,45.381224,39.000000,0.000000,0,25
0.718020,2,0.902916,0.951445,171.402966,846.050590,0.300563,1.014435,0.016000,0.014291,0.221134,0.174420,31.807626,39.000000,0.000000,0,26
0.720794,2,0.919746,0.767573,168.855391,988.514846,0.301679,1.026065,0.016000,0.014136,0.149882,0.139988,37.307233,39.000000,0.000000,0,27
0.777862,7,0.976500,1.057893,147.018004,640.243360,0.353201,1.007702,0.009750,0.009866,0.263294,0.219457,26.076333,39.000000,0.000000,0,28
0.576452,4,0.434486,1.037042,197.829514,1265.925681,0.261043,1.009021,0.013500,0.012932,0.514325,0.135146,38.209376,39.000000,0.000000,0,29
0.526369,4,0.578759,0.919799,207.312958,1567.387561,0.247038,1.016436,0.013500,0.013643,0.353280,0.109392,43.198135,39.000000,0.000000,0,30
0.800000,3,1.050000,0.818213,146.757147,763.611017,0.348749,1.022862,0.014750,0.011979,0.145289,0.173243,31.986063,39.000000,146.757147,1,1
0.777803,7,0.868296,0.926821,142.622569,697.276927,0.361099,1.015992,0.009750,0.009866,0.241956,0.199152,28.397079,39.000000,174.950451,1,2
0.800000,2,0.499146,0.723777,143.476943,877.343471,0.354647,1.028835,0.016000,0.012976,0.226949,0.143128,36.750077,39.000000,227.502799,1,3
0.603926,6,0.468440,0.681155,169.243785,1391.084473,0.298651,1.031531,0.011000,0.011330,0.298823,0.105771,43.988165,39.000000,504.715312,1,4
0.796902,7,0.410797,0.598776,143.826788,888.698853,0.351059,1.036741,0.009750,0.009700,0.264685,0.141232,37.081594,39.000000,269.547857,1,5
0.800000,4,0.480881,0.663265,133.736766,872.635130,0.379054,1.032662,0.013500,0.010818,0.234478,0.144273,36.552855,39.000000,217.353858,1,6
0.594787,7,0.428255,1.042095,183.933321,1126.224403,0.280970,1.008701,0.009750,0.011066,0.580328,0.153238,35.073958,39.000000,718.451644,1,7
