D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.731734,0.3,0.873277,2.0,0.0,808.596854,0.0,0.016,0.012276,0.4712,0.180398,30.980183,39.0,1.6120023503586514,0.0,0,0
0.667986,0.861774,0.684816,6.0,95.351251,973.956784,95.351251,0.011,0.009995,0.156262,0.159795,34.064769,39.0,0.0,1.0,0,0
0.640169,0.777598,0.5,3.0,0.0,1407.477026,0.0,0.01475,0.011902,0.094676,0.092696,47.177487,39.0,0.23103929883622887,0.0,0,0
0.618326,0.737243,1.330399,3.0,0.0,776.688909,0.0,0.01475,0.012355,0.464437,0.228662,25.14567,39.0,1.0311070488319003,0.0,0,0
0.727298,0.724141,1.292302,2.0,0.0,585.829689,0.0,0.016,0.012749,0.422999,0.258112,22.309128,39.0,0.6388195821968757,0.0,0,0
0.679344,1.042875,1.025948,6.0,0.0,719.681036,0.0,0.011,0.010089,0.23943,0.224485,25.599321,39.0,0.0665746040938148,0.0,0,0
0.800000,1.047496,1.275359,2.0,0.0,464.884602,0.0,0.016,0.011933,0.311052,0.294561,19.473041,39.0,0.05598500819864129,0.0,0,0
0.800000,0.947957,0.880307,4.0,86.584321,606.695894,86.584321,0.0135,0.010244,0.18344,0.226103,25.413218,39.0,0.0,1.0,0,0
0.500000,0.392948,0.969346,3.0,0.0,1503.418844,0.0,0.01475,0.01373,0.501639,0.129322,39.359413,39.0,2.888207691472171,0.0,0,0
0.672591,0.662022,1.261325,6.0,0.0,671.727015,0.0,0.011,0.009921,0.480377,0.243221,23.656082,39.0,0.9750638308369755,0.0,0,0
0.500000,0.503154,1.269064,6.0,0.0,1226.300915,0.0,0.011,0.011385,0.638147,0.173004,32.104483,39.0,2.722442121636461,0.0,0,0
0.650277,0.99148,0.861343,3.0,0.0,909.69203,0.0,0.01475,0.012246,0.181222,0.180468,30.973597,39.0,0.004178026021233707,0.0,0,0
0.714781,0.787978,1.041279,7.0,0.0,645.448693,0.0,0.00975,0.009443,0.321063,0.238114,24.156464,39.0,0.3483583493620703,0.0,0,0
0.600980,0.749256,1.062328,7.0,0.0,887.303683,0.0,0.00975,0.010233,0.365092,0.203773,27.921019,39.0,0.8388605624492312,0.0,0,0
0.516407,0.457819,0.601825,4.0,0.0,1777.721027,0.0,0.0135,0.012228,0.24649,0.08883,48.067782,39.0,2.007358069449856,0.0,0,0
0.800000,0.886783,1.236693,4.0,0.0,487.485788,0.0,0.0135,0.010184,0.33145,0.281988,20.419757,39.0,0.1754046271472545,0.0,0,0
0.661550,0.875512,1.206837,3.0,0.0,707.001305,0.0,0.01475,0.012097,0.345683,0.234859,24.489593,39.0,0.4718746141301802,0.0,0,0
0.763729,0.724247,1.295462,7.0,0.0,508.622968,0.0,0.00975,0.00899,0.457939,0.28306,20.339188,39.0,0.6178160107397725,0.0,0,0
0.516051,0.405241,1.052968,5.0,0.0,1299.045697,0.0,0.01225,0.011808,0.585427,0.153453,35.100688,39.0,2.815024795865835,0.0,0,0
0.632162,0.518593,1.239309,4.0,0.0,806.885565,0.0,0.0135,0.011312,0.545715,0.214364,26.707863,39.0,1.5457399563359517,0.0,0,0
0.625966,0.643017,0.505756,2.0,0.0,1488.51635,0.0,0.016,0.013283,0.112302,0.08584,48.786869,39.0,0.5592165612110785,0.0,0,0
0.526062,0.973341,0.850988,2.0,0.0,1375.126394,0.0,0.016,0.015353,0.190876,0.137218,37.877234,39.0,0.39104199157544917,0.0,0,0
0.759086,0.616405,0.663711,3.0,0.0,835.660797,0.0,0.01475,0.011023,0.175623,0.165355,33.213897,39.0,0.062096701037162465,0.0,0,0
0.625291,0.716427,1.351824,7.0,0.0,730.896296,0.0,0.00975,0.009808,0.51795,0.24046,23.92966,39.0,1.159910046662874,0.0,0,0
0.592398,0.570714,1.254271,4.0,0.0,898.063699,0.0,0.0135,0.01171,0.523861,0.204318,27.856035,39.0,1.5639493338814985,0.0,0,0
