D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.564318,0.664606,1.4,7.0,0.0,967.329432,0.0,0.00975,0.010679,0.589105,0.198086,28.582263,39.0,2.0609792106186138,0.0,8,0
0.524397,0.397995,1.272016,7.0,0.0,1231.138212,0.0,0.00975,0.011131,0.790431,0.161321,33.80379,39.0,4.023808187826778,0.0,8,0
0.594539,0.566435,1.198413,2.0,0.0,1019.638423,0.0,0.016,0.014992,0.476041,0.175121,31.741316,39.0,1.7183547375814434,0.0,8,0
0.703677,0.481898,1.4,7.0,0.0,654.632798,0.0,0.00975,0.00955,0.719883,0.238059,24.119594,39.0,2.023968848058675,0.0,8,0
0.592621,0.3,0.609459,6.0,0.0,1425.979395,0.0,0.011,0.011005,0.400868,0.104737,44.247481,39.0,2.962382278466213,0.0,8,0
0.800000,0.917472,1.369572,4.0,0.0,497.613648,0.0,0.0135,0.010468,0.381503,0.275772,20.843992,39.0,0.38340005511799585,0.0,8,0
0.612273,0.937893,1.146599,5.0,0.0,905.552354,0.0,0.01225,0.011539,0.317883,0.1946,29.030703,39.0,0.6335200411099693,0.0,8,0
0.589351,0.340545,0.5,3.0,0.0,1737.947307,0.0,0.01475,0.012598,0.237325,0.068278,53.630143,39.0,2.850995253850585,0.0,8,0
0.502365,0.548475,1.032121,2.0,0.0,1541.771225,0.0,0.016,0.016482,0.407891,0.122515,40.554367,39.0,2.3984143656683976,0.0,8,0
0.655912,0.991458,0.550606,2.0,0.0,1436.184872,0.0,0.016,0.014071,0.078272,0.083632,49.323563,39.0,0.2647067435897436,0.0,8,0
0.670947,0.836616,1.386867,6.0,0.0,688.786028,0.0,0.011,0.010267,0.452651,0.237305,24.197546,39.0,0.9074650765891997,0.0,8,0
0.578326,0.47769,0.841101,3.0,0.0,1319.322582,0.0,0.01475,0.013346,0.343728,0.125792,39.95052,39.0,1.7568831191906542,0.0,8,0
0.513386,0.784763,1.064515,3.0,0.0,1367.014223,0.0,0.01475,0.014575,0.334496,0.143397,36.746445,39.0,1.3326568896141482,0.0,8,0
0.512448,0.470438,0.659117,7.0,0.0,1758.797375,0.0,0.00975,0.011422,0.30653,0.092555,47.191592,39.0,2.668293610070263,0.0,8,0
0.746539,0.339369,0.863254,2.0,0.0,847.768697,0.0,0.016,0.012808,0.41693,0.165658,33.13815,39.0,1.5168117446787963,0.0,8,0
0.738994,0.642163,1.070663,2.0,0.0,713.272398,0.0,0.016,0.01346,0.340946,0.206111,27.599086,39.0,0.6541863364885914,0.0,8,0
0.599287,0.530336,0.5,4.0,0.0,1640.447704,0.0,0.0135,0.011773,0.159782,0.075448,51.474957,39.0,1.4376471741229824,0.0,8,0
0.682510,0.529367,0.597043,4.0,0.0,1153.824869,0.0,0.0135,0.011169,0.194995,0.11893,41.233219,39.0,0.6968399286091582,0.0,8,0
0.584180,1.05,0.886725,6.0,0.0,1144.781029,0.0,0.011,0.011328,0.201225,0.153768,35.016119,39.0,0.3375820849194781,0.0,8,0
0.695580,0.933701,1.224976,6.0,0.0,679.769374,0.0,0.011,0.010287,0.343204,0.231868,24.757523,39.0,0.4801697517553091,0.0,8,0
0.589203,0.319826,1.234206,5.0,0.0,1049.360989,0.0,0.01225,0.011362,0.834721,0.171032,32.373431,39.0,3.880496047523271,0.0,8,0
0.591416,0.421832,1.4,7.0,0.0,935.178284,0.0,0.00975,0.010346,0.821762,0.195151,28.95917,39.0,3.268510156325656,0.0,8,0
