D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.776428,0.593473,0.699843,3.0,112.712475,844.009788,140.399813,0.01475,0.011418,0.196826,0.158011,34.312093,39.0,0.24564745492402418,0.0
0.800000,0.605935,1.043594,7.0,110.83879,577.986944,183.83643,0.00975,0.009302,0.39324,0.237093,24.21066,39.0,0.658589667345725,0.0
0.773061,0.718944,0.871053,7.0,111.148702,681.67881,141.808484,0.00975,0.009495,0.263015,0.20615,27.592572,39.0,0.2758428328886733,0.0
0.759841,0.370371,1.39266,5.0,135.571724,601.513269,457.735263,0.01225,0.009883,0.810052,0.239921,23.931315,39.0,2.3763280413135988,0.0
0.715907,0.564487,0.533757,4.0,117.201665,1136.03404,170.534027,0.0135,0.01086,0.153117,0.112326,42.583986,39.0,0.45504541301623447,0.0
0.704797,0.722459,0.5,5.0,122.540532,1209.713303,150.472152,0.01225,0.010401,0.111593,0.103015,44.64214,39.0,0.22793968319276378,0.0
0.800000,0.304626,1.159859,6.0,116.455729,583.979749,393.152285,0.011,0.009473,0.792121,0.234634,24.461687,39.0,2.375985577537782,0.0
0.758475,0.684993,0.592885,6.0,111.989105,922.372504,119.088577,0.011,0.009745,0.153139,0.144009,36.630796,39.0,0.06339881535181828,0.0
0.720390,0.689714,0.641017,2.0,128.79037,1057.208199,150.57228,0.016,0.013231,0.144669,0.126169,39.877423,39.0,0.16912675377551184,0.0
0.788715,0.88046,0.550789,5.0,113.411984,938.744923,113.411984,0.01225,0.009944,0.097254,0.132377,38.76736,39.0,0.0,1.0
0.669346,0.523296,1.11293,4.0,140.913778,832.104528,339.174904,0.0135,0.011574,0.465837,0.193537,29.162663,39.0,1.4069661098394624,0.0
0.800000,0.7332,1.4,6.0,127.700612,496.889761,223.424401,0.011,0.009396,0.483195,0.276175,20.81367,39.0,0.7495971757038109,0.0
0.590720,1.05,1.4,2.0,148.102256,821.374677,280.361341,0.016,0.014236,0.427664,0.225915,25.405141,39.0,0.8930305645928778,0.0
0.773061,0.592856,0.5,7.0,118.026028,979.697505,133.683606,0.00975,0.009377,0.142171,0.12741,39.655588,39.0,0.1326642772635888,0.0
0.686668,1.027848,0.5,7.0,130.111598,1283.312751,154.213118,0.00975,0.009771,0.077505,0.096912,46.140037,39.0,0.18522708886579597,0.0
0.723363,1.05,0.931452,5.0,121.97999,752.439825,121.97999,0.01225,0.010655,0.196982,0.19868,28.498807,39.0,0.0,1.0
0.800000,0.78282,0.694534,4.0,108.977979,782.957765,108.977979,0.0135,0.010519,0.153154,0.167976,32.796458,39.0,0.0,1.0
0.800000,0.480783,0.5,7.0,117.15937,914.121018,152.144052,0.00975,0.009292,0.175079,0.134821,38.290612,39.0,0.29860333330860933,0.0
0.744268,0.322966,1.4,5.0,137.991675,634.793753,541.759049,0.01225,0.009919,0.910937,0.232025,24.737788,39.0,2.926029522680745,0.0
0.744442,0.752283,1.144661,5.0,125.93451,638.541649,195.625045,0.01225,0.010432,0.358195,0.230589,24.889646,39.0,0.553391532119919,0.0
0.776428,0.302027,0.647994,6.0,112.794642,834.082544,274.50081,0.011,0.009753,0.390772,0.160571,33.908514,39.0,1.4336399474375823,0.0
0.767948,1.05,0.5,7.0,120.833058,1054.395956,131.357681,0.00975,0.009304,0.071286,0.113197,42.396921,39.0,0.08710053846153844,0.0
fitness at iteration,4,,,,,108.977979,,,,,,,,0.0
0.800000,0.454342,1.39261,7.0,126.986157,515.228611,345.995678,0.00975,0.008999,0.725437,0.266248,21.581846,39.0,1.7246664763678978,0.0
0.776428,0.385799,0.916036,5.0,111.931457,696.496416,261.363295,0.01225,0.010129,0.467318,0.200133,28.315133,39.0,1.3350372002618258,0.0
0.728139,0.715479,0.845444,7.0,116.390508,775.802524,158.576499,0.00975,0.009757,0.259154,0.190309,29.57768,39.0,0.3624712130172391,0.0
0.695769,0.879031,0.5,2.0,153.556772,1385.246216,198.698607,0.016,0.013538,0.073826,0.079174,50.465021,39.0,0.29397489743589744,0.0
0.632576,1.05,1.186275,4.0,147.100497,828.666779,212.59258,0.0135,0.011999,0.299846,0.207474,27.446771,39.0,0.44522205191975867,0.0
0.800000,0.810687,1.228698,2.0,130.442228,543.987712,180.363669,0.016,0.012785,0.348498,0.25204,22.786504,39.0,0.38270909379463575,0.0
0.726841,1.05,1.4,2.0,123.382045,560.098416,179.703781,0.016,0.012746,0.392776,0.269674,21.315841,39.0,0.45648449609528535,0.0
