D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.780002,7,1.050000,0.556721,116.742227,937.758876,0.343579,1.039401,0.009750,0.009315,0.085595,0.134782,38.298841,39.000000,116.742227,1,1
0.617413,2,0.727038,0.504032,153.400838,1679.015384,0.259778,1.042734,0.016000,0.014114,0.098771,0.066303,54.278654,39.000000,288.616334,1,2
0.728139,3,0.668306,0.836613,124.316492,840.332816,0.327908,1.021698,0.014750,0.011998,0.236554,0.173160,32.037915,39.000000,169.828930,1,3
0.800000,5,0.760425,1.400000,130.188155,500.400312,0.324894,0.986064,0.012250,0.009838,0.459614,0.274229,20.960719,39.000000,218.198515,1,4
0.559612,4,0.461610,1.389252,187.655559,1078.539440,0.224129,0.986743,0.013500,0.012298,0.705860,0.176049,31.602517,39.000000,752.395031,1,5
0.568279,2,0.986940,1.118382,162.604785,1056.071935,0.254277,1.003876,0.016000,0.015382,0.298776,0.177228,31.423451,39.000000,274.123637,1,6
0.586901,6,0.623350,1.400000,171.653246,917.284553,0.245336,0.986064,0.011000,0.010874,0.595618,0.201257,28.188213,39.000000,508.006034,1,7
0.683994,4,0.763626,0.540583,126.284740,1244.151437,0.316697,1.040422,0.013500,0.011171,0.113813,0.103379,44.557817,39.000000,157.028397,1,8
0.500000,3,0.848532,0.907056,177.002602,1581.303319,0.230196,1.017242,0.014750,0.014735,0.247036,0.118124,41.398424,39.000000,381.057063,1,9
0.593395,7,0.449253,0.994699,142.791415,1065.201905,0.287487,1.011699,0.009750,0.010676,0.524095,0.165994,33.095919,39.000000,463.225502,1,10
0.773061,7,0.718944,0.580030,113.361865,894.720878,0.354285,1.037927,0.009750,0.009385,0.143031,0.146460,36.215956,39.000000,113.361865,1,11
0.759841,5,0.370371,1.207266,125.782294,636.307426,0.331908,0.998254,0.012250,0.010117,0.687013,0.226636,25.315607,39.000000,381.290001,1,12
0.800000,7,0.564487,0.549824,112.995167,864.985566,0.354972,1.039837,0.009750,0.009270,0.168344,0.146354,36.232431,39.000000,129.972566,1,13
0.704797,5,0.722459,1.238787,137.189085,680.563119,0.304560,0.996260,0.012250,0.010647,0.421499,0.228523,25.114871,39.000000,253.038449,1,14
0.800000,6,0.605968,1.138379,115.184001,560.012736,0.361167,1.002611,0.011000,0.009594,0.429384,0.244739,23.457759,39.000000,202.085904,1,15
0.758475,6,0.944122,0.592885,114.960137,940.942454,0.349519,1.037114,0.011000,0.009757,0.106815,0.139806,37.368277,39.000000,114.960137,1,16
0.675503,2,0.310573,0.988657,136.159270,958.602239,0.301881,1.012081,0.016000,0.013526,0.553211,0.160624,33.905056,39.000000,468.951232,1,17
0.719797,6,0.310878,0.550789,121.340827,1048.236115,0.330052,1.039776,0.011000,0.010060,0.320321,0.128276,39.506402,39.000000,304.577708,1,18
0.669346,2,0.503360,1.112930,154.683885,866.076217,0.267775,1.004221,0.016000,0.014049,0.447670,0.184604,30.353265,39.000000,375.112297,1,19
0.648534,2,0.661635,0.890821,148.097676,1020.897186,0.275718,1.018269,0.016000,0.014366,0.263209,0.155863,34.666770,39.000000,250.095130,1,20
0.535202,2,0.378660,1.400000,212.149377,1234.656111,0.198287,0.986064,0.016000,0.015186,0.791027,0.156311,34.598931,39.000000,1073.600511,1,21
0.703909,3,0.921154,0.593446,132.134198,1145.390180,0.303792,1.037078,0.014750,0.012047,0.100289,0.114071,42.215173,39.000000,143.027385,1,22
0.686668,2,1.027848,0.500000,170.605941,1454.946553,0.233859,1.042989,0.016000,0.013876,0.060397,0.072538,52.310934,39.000000,228.834770,1,23
0.723363,6,0.500426,0.835240,116.224738,812.847596,0.350650,1.021785,0.011000,0.010072,0.346210,0.181513,30.786764,39.000000,221.681959,1,24
0.500000,7,0.466355,1.400000,200.703794,1284.793507,0.209426,0.986064,0.009750,0.011262,0.780301,0.162421,33.635815,39.000000,991.164339,1,25
0.763908,3,0.480783,0.500000,111.973246,1080.588998,0.356858,1.042989,0.014750,0.011183,0.151488,0.109358,43.221523,39.000000,167.230664,1,26
0.582288,3,0.522701,1.237885,176.114462,1044.899509,0.236625,0.996317,0.014750,0.013391,0.540648,0.174367,31.857448,39.000000,546.065675,1,27
0.744442,5,0.752283,1.295662,133.438505,597.072656,0.314526,0.992663,0.012250,0.010322,0.426517,0.246733,23.273231,39.000000,230.669424,1,28
0.776428,6,0.755644,0.647994,109.363795,834.882209,0.368788,1.033628,0.011000,0.009680,0.155895,0.160362,33.941023,39.000000,109.363795,1,29
0.535938,3,0.889043,0.701789,160.777607,1661.206354,0.250426,1.030225,0.014750,0.013953,0.153302,0.095106,46.616153,39.000000,290.557076,1,30
best fit at iteration 1,109.363795
0.548611,7,1.050000,0.556721,153.140329,1785.088150,0.260666,1.039401,0.009750,0.010934,0.098780,0.076164,51.277056,39.000000,263.404773,2,1
0.617413,2,0.727038,0.504032,153.400838,1679.015384,0.259778,1.042734,0.016000,0.014114,0.098771,0.066303,54.278654,39.000000,288.616334,2,2
0.544823,6,0.668306,0.507240,148.378852,1876.660412,0.268210,1.042531,0.011000,0.011269,0.142758,0.068577,53.535259,39.000000,367.727669,2,3
0.778781,5,0.760425,1.400000,133.416257,526.382547,0.316895,0.986064,0.012250,0.009966,0.464104,0.267737,21.464224,39.000000,231.268136,2,4
0.546734,4,0.507009,1.186275,175.681559,1193.897717,0.236258,0.999582,0.013500,0.012777,0.543781,0.158921,34.177636,39.000000,601.132004,2,5
0.568279,7,0.986940,1.118382,155.617964,1033.487569,0.265711,1.003876,0.009750,0.011028,0.311763,0.181817,30.751453,39.000000,284.868752,2,6
0.593144,2,0.623350,0.699015,151.069545,1427.629106,0.266792,1.030401,0.016000,0.014704,0.196137,0.104343,44.337805,39.000000,304.647319,2,7
0.800000,4,0.763626,0.540583,112.262703,937.137871,0.357100,1.040422,0.013500,0.010381,0.105973,0.129715,39.254739,39.000000,112.995978,2,8
0.500000,2,0.519306,0.907056,186.475370,1692.434683,0.218502,1.017242,0.016000,0.016373,0.352778,0.104488,44.307836,39.000000,659.219368,2,9
0.800000,7,0.836897,0.994699,110.512392,585.983443,0.373033,1.011699,0.009750,0.009363,0.273503,0.233822,24.545617,39.000000,129.266965,2,10
