D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.800000,0.556529,0.5,2.0,0.0,956.581676,0.0,0.016,0.011629,0.115679,0.125231,40.0692,39.0,0.02741538461538467,0.0,1,0
0.579440,0.3,0.613784,3.0,0.0,1469.488329,0.0,0.01475,0.012263,0.346253,0.103382,44.583407,39.0,2.4924223734018067,0.0,1,0
0.576548,0.585955,0.966882,5.0,0.0,1062.973942,0.0,0.01225,0.011283,0.376412,0.173082,32.08906,39.0,1.1747610958967425,0.0,1,0
0.556938,0.545765,1.390312,7.0,0.0,933.375886,0.0,0.00975,0.010274,0.677593,0.209829,27.218368,39.0,2.28026540662082,0.0,1,0
0.678682,0.819385,0.62783,2.0,0.0,1098.261701,0.0,0.016,0.013136,0.11981,0.131222,39.027534,39.0,0.0007060000000000727,0.0,1,0
0.553705,0.865202,1.246095,6.0,0.0,957.721993,0.0,0.011,0.010986,0.398359,0.205089,27.766219,39.0,0.942371360726319,0.0,1,0
0.617370,0.337602,0.766308,7.0,0.0,1052.635137,0.0,0.00975,0.010065,0.479734,0.16005,34.026866,39.0,2.0286973845263514,0.0,1,0
0.793809,0.770795,0.933045,2.0,0.0,617.105272,0.0,0.016,0.012407,0.228325,0.223987,25.649218,39.0,0.01936719541759124,0.0,1,0
0.735996,0.987131,0.572367,5.0,93.455227,959.638332,93.455227,0.01225,0.009897,0.092388,0.142153,36.981255,39.0,0.0,1.0,1,0
0.599284,0.433757,0.906538,3.0,0.0,1090.679568,0.0,0.01475,0.012525,0.406997,0.158802,34.223845,39.0,1.562921121900228,0.0,1,0
0.769849,0.652385,1.164576,6.0,0.0,542.182678,0.0,0.011,0.00937,0.418738,0.263526,21.854951,39.0,0.5889817323527851,0.0,1,0
0.734705,0.536144,0.630003,2.0,0.0,951.320007,0.0,0.016,0.012325,0.176783,0.144383,36.596381,39.0,0.22440314995532704,0.0,1,0
0.789334,1.05,1.15997,5.0,92.14535,509.893931,92.14535,0.01225,0.00976,0.264823,0.273414,21.07362,39.0,0.0,1.0,1,0
0.800000,0.479448,0.5,2.0,0.0,952.063409,0.0,0.016,0.011525,0.135543,0.126286,39.879939,39.0,0.09586440881929774,0.0,1,0
0.721217,0.681121,1.4,4.0,0.0,569.554091,0.0,0.0135,0.010463,0.507501,0.267849,21.507986,39.0,0.8947279997311918,0.0,1,0
