D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.602868,7,1.031983,0.700114,107.765960,1151.005548,0.291582,1.030331,0.009750,0.010228,0.142309,0.145973,36.332750,39.000000,112.805353,1,1
0.613615,3,0.650851,0.747137,107.918251,1142.124595,0.292090,1.027357,0.014750,0.012399,0.215952,0.143832,36.695100,39.000000,162.029882,1,2
0.722193,6,0.831781,0.867508,90.604069,718.692033,0.351302,1.019744,0.011000,0.009732,0.225584,0.210125,27.176575,39.000000,97.269652,1,3
0.794835,3,0.629068,1.314745,103.339423,500.422476,0.317258,0.991456,0.014750,0.010876,0.466440,0.276690,20.826325,39.000000,174.208161,1,4
0.641615,4,0.828812,0.676879,100.877414,1096.055149,0.311331,1.031801,0.013500,0.011207,0.150994,0.143091,36.821821,39.000000,106.448999,1,5
0.731675,2,1.050000,1.148435,97.864542,591.147141,0.331068,1.001975,0.016000,0.012734,0.268366,0.254176,22.647079,39.000000,103.327823,1,6
0.730060,2,0.829225,0.696455,100.976476,887.636366,0.311947,1.030563,0.016000,0.012755,0.136741,0.160641,33.930657,39.000000,100.976476,1,7
0.534415,2,0.862542,0.543091,136.840433,1915.312574,0.227123,1.040263,0.016000,0.014748,0.096836,0.068453,53.594141,39.000000,244.786793,1,8
0.659317,4,0.640141,0.500000,98.925522,1272.973555,0.314166,1.042989,0.013500,0.010815,0.124654,0.106169,43.945258,39.000000,128.693031,1,9
0.500000,6,0.683997,0.597356,120.238104,1821.506393,0.259146,1.036831,0.011000,0.011349,0.178831,0.090466,47.686926,39.000000,268.164795,1,10
0.800000,3,0.952022,0.789045,89.093030,668.202815,0.356100,1.024707,0.014750,0.010997,0.147583,0.203125,27.989614,39.000000,89.093030,1,11
0.694405,5,0.503323,0.514782,92.705065,1095.607667,0.335793,1.042054,0.012250,0.010058,0.173803,0.126558,39.835156,39.000000,129.297605,1,12
0.514072,7,0.878858,0.958019,124.908883,1259.341622,0.255145,1.014019,0.009750,0.011110,0.284021,0.160911,33.897380,39.000000,235.763179,1,13
0.540208,7,0.737307,0.764803,114.389218,1323.580962,0.275428,1.026240,0.009750,0.010743,0.238863,0.139620,37.437777,39.000000,206.271154,1,14
0.568600,5,0.987158,0.865757,113.583074,1136.450753,0.279292,1.019855,0.012250,0.011445,0.201517,0.161304,33.834215,39.000000,141.898994,1,15
0.754261,4,0.740188,0.535685,89.986518,960.139537,0.346800,1.040732,0.013500,0.010221,0.110488,0.136950,37.918804,39.000000,89.986518,1,16
0.520269,2,0.988027,1.029164,134.244366,1213.560594,0.238485,1.009519,0.016000,0.015460,0.264121,0.166476,33.058872,39.000000,212.983611,1,17
0.617697,2,0.717796,1.347620,131.151464,774.150001,0.249594,0.989377,0.016000,0.013769,0.484555,0.229659,25.037985,39.000000,276.715570,1,18
0.500000,4,0.508598,0.813721,125.464361,1582.672677,0.251666,1.023146,0.013500,0.012709,0.335855,0.118064,41.434274,39.000000,364.737509,1,19
0.591619,4,0.758637,1.136897,121.816867,916.015097,0.264998,1.002705,0.013500,0.011887,0.368363,0.200017,28.375490,39.000000,224.345066,1,20
0.555155,4,0.893533,0.732691,115.251346,1356.815019,0.272925,1.028271,0.013500,0.012126,0.166746,0.128846,39.439692,39.000000,150.451789,1,21
0.800000,5,0.940553,1.349870,97.397329,458.252021,0.337401,0.989234,0.012250,0.009533,0.364164,0.298485,19.195216,39.000000,118.828673,1,22
0.732189,2,0.434706,0.549012,88.538501,1050.541924,0.352606,1.039889,0.016000,0.012061,0.178048,0.124113,40.274969,39.000000,129.908158,1,23
0.778208,3,0.603148,0.561148,86.517797,895.150544,0.361462,1.039121,0.014750,0.010759,0.138147,0.145090,36.474588,39.000000,86.517797,1,24
0.767700,5,0.600020,0.773323,84.574135,707.873608,0.374517,1.025701,0.012250,0.009772,0.245829,0.199313,28.454175,39.000000,104.311936,1,25
0.800000,6,0.908167,1.400000,97.719971,447.699824,0.337380,0.986064,0.011000,0.009049,0.400509,0.305072,18.753206,39.000000,128.290013,1,26
0.683147,2,0.779292,0.500000,112.949406,1296.815417,0.275301,1.042989,0.016000,0.012912,0.085503,0.096047,46.386458,39.000000,134.341611,1,27
0.511258,2,0.664487,1.102252,150.280540,1274.456570,0.213966,1.004896,0.016000,0.015653,0.390284,0.159505,34.116419,39.000000,367.713996,1,28
