D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.750962,2,0.810458,1.389851,218.278463,651.072534,0.298758,0.986706,0.016000,0.013914,0.449202,0.223283,25.600369,39.000000,0.000000,0,1
0.607458,3,0.965990,1.212925,246.119571,1032.405695,0.261220,0.997896,0.014750,0.014300,0.340096,0.167287,32.837128,39.000000,0.000000,0,2
0.751686,7,0.404455,0.943062,182.425037,817.518097,0.347548,1.014965,0.009750,0.010283,0.506008,0.171826,32.176030,39.000000,0.000000,0,3
0.590552,5,0.675658,0.750726,216.217180,1486.441981,0.288790,1.027130,0.012250,0.012467,0.233958,0.097427,45.962627,39.000000,0.000000,0,4
0.748490,5,1.023149,1.349893,211.746882,652.465536,0.307174,0.989233,0.012250,0.011074,0.354723,0.223544,25.570666,39.000000,0.000000,0,5
0.793965,4,0.368940,1.384461,209.439768,655.874370,0.311530,0.987046,0.013500,0.011025,0.777015,0.208223,27.265941,39.000000,0.000000,0,6
0.672258,2,0.699920,1.022680,235.198842,1005.571417,0.270456,1.009929,0.016000,0.015391,0.311760,0.151145,35.395433,39.000000,0.000000,0,7
0.537541,2,0.372808,1.035098,282.182466,1654.846341,0.224974,1.009144,0.016000,0.016852,0.539889,0.095075,46.576597,39.000000,0.000000,0,8
0.555968,5,0.809318,0.625540,227.764611,1879.223656,0.271854,1.035048,0.012250,0.012706,0.151575,0.064947,54.704970,39.000000,0.000000,0,9
0.620640,2,0.434072,0.625251,211.915282,1665.213244,0.292589,1.035067,0.016000,0.015046,0.230523,0.066670,54.113844,39.000000,0.000000,0,10
0.685825,2,0.912050,1.396104,223.942370,748.231331,0.290937,0.986310,0.016000,0.014479,0.438898,0.211775,26.868785,39.000000,0.000000,0,11
0.694007,6,0.398538,0.939955,194.247468,968.005840,0.325943,1.015161,0.011000,0.011034,0.507620,0.152415,35.175504,39.000000,0.000000,0,12
0.680584,6,0.811242,0.840967,194.206370,1037.493107,0.323917,1.021422,0.011000,0.011224,0.229248,0.141709,36.971353,39.000000,0.000000,0,13
0.594821,3,0.456800,1.010842,246.013360,1318.336269,0.257967,1.010678,0.014750,0.014345,0.456662,0.119560,41.059250,39.000000,0.000000,0,14
0.521407,5,0.526719,0.872311,248.145432,1745.330877,0.253149,1.019440,0.012250,0.013324,0.372020,0.090336,47.648940,39.000000,0.000000,0,15
0.542425,2,0.345188,1.301296,317.012618,1471.749351,0.203673,0.992307,0.016000,0.016522,0.765379,0.115853,41.799593,39.000000,0.000000,0,16
0.617341,2,0.561826,1.002555,253.007474,1229.327429,0.250823,1.011202,0.016000,0.015997,0.366236,0.126664,39.736649,39.000000,0.000000,0,17
0.540649,7,0.825811,0.725298,235.700419,1734.469322,0.264233,1.028739,0.009750,0.012071,0.199868,0.084344,49.099874,39.000000,0.000000,0,18
0.680192,7,0.942578,0.639378,196.646876,1239.166305,0.315968,1.034173,0.009750,0.010736,0.132262,0.105001,44.132651,39.000000,0.000000,0,19
0.733711,5,0.653894,1.183061,204.402399,758.349715,0.314755,0.999785,0.012250,0.011268,0.427152,0.193117,29.133547,39.000000,0.000000,0,20
0.534508,4,0.906154,1.397613,296.623115,1226.755727,0.218986,0.986215,0.013500,0.013844,0.456027,0.157549,34.332910,39.000000,0.000000,0,21
0.555745,4,0.615698,0.514308,229.783331,2169.862748,0.267648,1.042084,0.013500,0.013203,0.145909,0.045797,63.140271,39.000000,0.000000,0,22
0.694836,4,0.905079,1.052292,208.917578,884.215079,0.305192,1.008056,0.013500,0.012423,0.274027,0.171892,32.169115,39.000000,0.000000,0,23
0.631421,4,0.681037,0.587449,205.604264,1571.206082,0.300923,1.037457,0.013500,0.012535,0.152400,0.073641,51.945850,39.000000,0.000000,0,24
0.716601,3,1.006358,1.280762,212.166699,727.094139,0.305016,0.993605,0.014750,0.012976,0.340749,0.208139,27.281387,39.000000,0.000000,0,25
0.650651,2,0.740841,0.612284,223.882136,1528.866881,0.276909,1.035887,0.016000,0.015090,0.131842,0.073160,52.085447,39.000000,0.000000,0,26
0.790724,2,0.977220,1.316368,192.656479,593.344516,0.337176,0.991353,0.016000,0.013589,0.354778,0.232728,24.565783,39.000000,0.000000,0,27
0.518432,3,0.997456,0.871478,264.429323,1742.614065,0.237553,1.019493,0.014750,0.015629,0.201603,0.091849,47.303343,39.000000,0.000000,0,28
0.522191,2,0.644770,1.156205,309.938006,1516.651751,0.206325,1.001484,0.016000,0.017599,0.431246,0.117500,41.468072,39.000000,0.000000,0,29
0.639708,7,1.026934,1.380072,237.028802,859.967798,0.274332,0.987324,0.009750,0.010879,0.390801,0.195711,28.804658,39.000000,0.000000,0,30
0.800000,4,1.050000,1.256412,192.537315,600.444964,0.336180,0.995146,0.013500,0.011434,0.302540,0.227269,25.151380,39.000000,256.304927,1,1
0.611326,2,0.459821,1.212925,276.301182,1155.937136,0.232710,0.997896,0.016000,0.015873,0.557637,0.141566,37.000349,39.000000,1088.370316,1,2
0.651315,2,0.404455,0.943062,227.264979,1194.858732,0.278390,1.014965,0.016000,0.015193,0.426784,0.121163,40.747977,39.000000,810.704333,1,3
0.764621,6,1.050000,0.750726,179.366221,907.249362,0.349370,1.027130,0.011000,0.010614,0.140999,0.145447,36.322170,39.000000,179.366221,1,4
0.522691,5,1.023149,1.013584,262.077363,1523.535006,0.241826,1.010504,0.012250,0.013573,0.257811,0.116366,41.696135,39.000000,624.300339,1,5
0.793965,2,0.300000,1.338265,219.185853,712.481195,0.296810,0.989968,0.016000,0.013241,0.801850,0.189379,29.619195,39.000000,928.053538,1,6
0.645722,2,0.699920,1.022680,243.794173,1083.960519,0.260784,1.009929,0.016000,0.015732,0.316213,0.143574,36.648607,39.000000,536.942762,1,7
0.661390,7,0.372808,1.035098,208.073133,999.888619,0.305885,1.009144,0.009750,0.010878,0.634125,0.155705,34.626418,39.000000,868.977826,1,8
0.555968,3,0.809318,1.379063,288.959285,1161.269319,0.224622,0.987388,0.014750,0.014702,0.482935,0.160880,33.805026,39.000000,867.407932,1,9
0.623322,4,1.050000,0.500000,245.618228,1903.463726,0.250527,1.042989,0.013500,0.012743,0.069630,0.047647,62.123507,39.000000,504.565483,1,10
0.800000,2,0.912050,1.010061,195.243296,713.466332,0.326394,1.010727,0.016000,0.014012,0.232209,0.187399,29.885608,39.000000,241.929302,1,11
0.694007,6,1.050000,0.939955,199.031499,926.957574,0.318110,1.015161,0.011000,0.011227,0.209804,0.161607,33.683887,39.000000,262.409934,1,12
0.680584,6,1.050000,0.840967,199.183909,1036.414592,0.315835,1.021422,0.011000,0.011298,0.177483,0.141928,36.932920,39.000000,254.340725,1,13
0.594821,4,0.456800,1.010842,236.603925,1291.352463,0.268217,1.010678,0.013500,0.013229,0.475709,0.124003,40.218846,39.000000,915.072205,1,14
0.521407,2,1.024193,0.872311,270.920339,1730.009880,0.231878,1.019440,0.016000,0.017554,0.194695,0.092170,47.230665,39.000000,653.429370,1,15
0.542425,3,0.332407,1.301296,301.673355,1456.671351,0.214024,0.992307,0.014750,0.014633,0.811156,0.117981,41.371358,39.000000,2092.438343,1,16
0.617341,2,0.571187,1.019291,254.762717,1214.390991,0.249363,1.010143,0.016000,0.016017,0.370731,0.129428,39.253845,39.000000,731.657721,1,17
0.540649,3,0.825811,1.400000,296.197840,1209.033908,0.219357,0.986064,0.014750,0.014857,0.492221,0.158213,34.225692,39.000000,923.642201,1,18
0.500000,2,0.554611,0.954241,301.883027,1894.429750,0.209071,1.014258,0.016000,0.017908,0.363343,0.082429,49.596055,39.000000,1444.877514,1,19
0.733711,5,0.653894,1.183061,204.402399,758.349715,0.314755,0.999785,0.012250,0.011268,0.427152,0.193117,29.133547,39.000000,452.114769,1,20
0.534508,4,0.684503,1.397613,307.391686,1285.543493,0.211311,0.986215,0.013500,0.013796,0.550559,0.147586,35.978189,39.000000,1153.304925,1,21
0.555745,3,0.615698,1.020886,266.302661,1445.027563,0.238273,1.010043,0.014750,0.015063,0.372475,0.114643,42.048481,39.000000,891.567536,1,22
0.500000,2,0.905079,1.052292,295.194693,1654.581742,0.215125,1.008056,0.016000,0.018077,0.299070,0.108721,43.316849,39.000000,878.608973,1,23
0.631421,4,0.681037,0.587449,205.604264,1571.206082,0.300923,1.037457,0.013500,0.012535,0.152400,0.073641,51.945850,39.000000,493.745549,1,24
0.662776,3,1.006358,0.641311,216.718916,1400.534612,0.286630,1.034051,0.014750,0.013484,0.107977,0.086306,48.602586,39.000000,324.496049,1,25
0.592962,2,0.733879,1.250247,275.531239,1107.996298,0.233820,0.995535,0.016000,0.016278,0.433992,0.157112,34.400424,39.000000,765.806757,1,26
0.790724,3,0.977220,1.316368,197.590317,598.166911,0.328767,0.991353,0.014750,0.012279,0.349269,0.230846,24.765441,39.000000,298.953298,1,27
0.588668,4,0.636764,0.871478,229.101111,1393.969222,0.274587,1.019493,0.013500,0.013363,0.294666,0.110348,42.965750,39.000000,635.074441,1,28
