D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.555082,6,0.419929,1.019995,117.770081,1120.243862,0.271892,1.010099,0.011000,0.010913,0.559619,0.169940,32.558814,39.000000,0.000000,0,1
0.541315,6,0.467171,1.166530,127.734763,1096.210460,0.252936,1.000831,0.011000,0.011010,0.605141,0.179835,31.070110,39.000000,0.000000,0,2
0.748837,4,0.971053,1.011204,93.943188,621.169461,0.342043,1.010655,0.013500,0.010611,0.231029,0.236127,24.355449,39.000000,0.000000,0,3
0.724914,5,0.842382,0.994783,94.238374,663.648910,0.340453,1.011694,0.012250,0.010170,0.265399,0.228201,25.189719,39.000000,0.000000,0,4
0.681115,2,0.590480,1.287034,123.127035,688.450680,0.265191,0.993209,0.016000,0.013192,0.491764,0.234238,24.552300,39.000000,0.000000,0,5
0.664538,5,0.955762,0.682278,97.415980,1006.722664,0.322638,1.031460,0.012250,0.010458,0.134668,0.153845,35.029070,39.000000,0.000000,0,6
0.646588,2,0.650619,0.576414,107.229284,1276.606246,0.291118,1.038155,0.016000,0.013201,0.134410,0.109497,43.219844,39.000000,0.000000,0,7
0.502235,7,0.978087,0.720124,125.068983,1585.305353,0.251032,1.029066,0.009750,0.011164,0.166908,0.116788,41.688689,39.000000,0.000000,0,8
0.635385,4,0.834359,0.661531,101.802181,1134.633663,0.308156,1.032772,0.013500,0.011245,0.145118,0.137902,37.747761,39.000000,0.000000,0,9
0.685538,4,1.023678,0.941367,99.463032,764.956417,0.321228,1.015072,0.013500,0.011075,0.203915,0.207679,27.457888,39.000000,0.000000,0,10
0.671459,7,0.556718,1.062444,99.545164,733.445185,0.323306,1.007414,0.009750,0.009660,0.457503,0.222840,25.786113,39.000000,0.000000,0,11
0.714727,3,0.982733,0.869837,97.906287,760.106701,0.325097,1.019596,0.014750,0.011680,0.178444,0.199404,28.445472,39.000000,0.000000,0,12
0.799700,4,0.536448,0.807243,83.386646,654.963273,0.380886,1.023556,0.013500,0.010103,0.274111,0.207919,27.424754,39.000000,0.000000,0,13
0.608993,5,0.828108,0.770636,103.898903,1083.742852,0.303785,1.025871,0.012250,0.010956,0.195291,0.156727,34.557112,39.000000,0.000000,0,14
0.747086,4,0.674152,0.984617,93.837553,650.196945,0.341837,1.012337,0.013500,0.010568,0.304994,0.225940,25.433978,39.000000,0.000000,0,15
0.732945,6,0.918705,1.305461,101.809277,546.372255,0.321432,0.992043,0.011000,0.009543,0.371580,0.274859,20.968082,39.000000,0.000000,0,16
0.636392,5,0.371162,1.039749,106.004700,876.839238,0.302969,1.008850,0.012250,0.010639,0.595661,0.193395,29.217499,39.000000,0.000000,0,17
0.621066,5,0.908058,0.548816,105.456575,1337.848459,0.295358,1.039901,0.012250,0.010657,0.102541,0.108174,43.505412,39.000000,0.000000,0,18
0.653818,6,0.464130,1.155991,106.619973,763.834615,0.303537,1.001497,0.011000,0.010056,0.579017,0.219622,26.148971,39.000000,0.000000,0,19
0.722538,2,0.532117,1.019455,106.925526,719.635145,0.300517,1.010133,0.016000,0.012907,0.365695,0.209696,27.225249,39.000000,0.000000,0,20
0.763091,2,0.638692,1.065721,104.039902,619.004151,0.309986,1.007207,0.016000,0.012635,0.332839,0.232465,24.732524,39.000000,0.000000,0,21
0.614933,3,0.928399,1.062024,115.806212,874.509607,0.277588,1.007441,0.014750,0.012649,0.276463,0.201799,28.157314,39.000000,0.000000,0,22
0.599583,6,0.591703,0.998507,108.935682,952.049682,0.293814,1.011458,0.011000,0.010583,0.399171,0.188284,29.888753,39.000000,0.000000,0,23
0.632104,7,0.735677,0.694294,99.956057,1049.817088,0.314452,1.030700,0.009750,0.009938,0.197610,0.155565,34.745674,39.000000,0.000000,0,24
0.563262,4,0.342996,1.052885,121.091396,1134.697176,0.265029,1.008019,0.013500,0.011902,0.635593,0.163727,33.464867,39.000000,0.000000,0,25
0.694572,4,0.816077,0.561564,96.515819,1085.069490,0.323453,1.039095,0.013500,0.010671,0.110408,0.128692,39.461505,39.000000,0.000000,0,26
0.660126,6,0.967708,0.671862,97.732104,1014.315927,0.321353,1.032118,0.011000,0.010061,0.134258,0.153668,35.058958,39.000000,0.000000,0,27
0.593295,4,0.333244,0.846021,106.450165,1143.284484,0.297792,1.021103,0.013500,0.011557,0.494570,0.150993,35.515978,39.000000,0.000000,0,28
0.658683,4,0.611320,1.301635,118.384152,713.022413,0.275932,0.992285,0.013500,0.011071,0.509476,0.233874,24.591123,39.000000,0.000000,0,29
0.786826,3,0.786068,0.706479,88.612176,748.615810,0.356111,1.029929,0.014750,0.010966,0.149630,0.181346,30.841561,39.000000,0.000000,0,30
0.555082,6,1.050000,0.733092,0.000000,1319.485791,0.274127,1.028246,0.011000,0.011015,0.150061,0.134702,38.349589,39.000000,0.000000,1,1
0.541315,6,0.300000,1.166530,0.000000,1142.782788,0.252683,1.000831,0.011000,0.010896,0.868057,0.171152,32.390119,39.000000,0.000000,1,2
0.800000,5,0.971053,1.097810,89.446069,516.793858,0.361563,1.005177,0.012250,0.009713,0.259766,0.266041,21.647410,39.000000,89.446069,1,3
0.724914,5,0.842382,0.994783,0.000000,663.648910,0.340453,1.011694,0.012250,0.010170,0.265399,0.228201,25.189719,39.000000,0.000000,1,4
0.800000,2,0.590480,1.287034,0.000000,510.437262,0.306930,0.993209,0.016000,0.012125,0.462125,0.269402,21.381146,39.000000,0.000000,1,5
0.800000,5,0.636259,0.682278,0.000000,711.193938,0.387149,1.031460,0.012250,0.009539,0.190098,0.188952,29.790422,39.000000,0.000000,1,6
0.684631,2,0.787389,0.576414,0.000000,1154.840812,0.290279,1.038155,0.016000,0.012977,0.107579,0.118218,41.397792,39.000000,0.000000,1,7
0.502235,6,1.050000,0.720124,0.000000,1614.371239,0.250733,1.029066,0.011000,0.011553,0.149970,0.113088,42.453033,39.000000,0.000000,1,8
0.678115,6,0.692655,0.661531,0.000000,965.398344,0.337317,1.032772,0.011000,0.009889,0.185108,0.158445,34.277458,39.000000,0.000000,1,9
0.685538,4,0.939554,0.941367,0.000000,768.178752,0.320385,1.015072,0.013500,0.011070,0.220346,0.206677,27.573553,39.000000,0.000000,1,10
0.671459,7,1.050000,1.062444,0.000000,711.202570,0.315430,1.007414,0.009750,0.009790,0.257649,0.229947,25.004118,39.000000,0.000000,1,11
0.714727,3,0.471284,0.869837,0.000000,795.862147,0.332943,1.019596,0.014750,0.011472,0.339919,0.189033,29.783548,39.000000,0.000000,1,12
0.795932,2,0.536448,0.589258,0.000000,861.020211,0.363191,1.037343,0.016000,0.011763,0.154210,0.148654,35.882933,39.000000,0.000000,1,13
0.608993,5,1.050000,0.597314,0.000000,1320.553450,0.287611,1.036834,0.012250,0.010846,0.099675,0.114717,42.108249,39.000000,0.000000,1,14
0.676085,2,0.674152,0.984617,0.000000,809.229759,0.284207,1.012337,0.016000,0.013478,0.296590,0.197816,28.646510,39.000000,0.000000,1,15
0.709696,6,0.918705,0.747849,91.477542,820.464892,0.345290,1.027312,0.011000,0.009775,0.163693,0.183869,30.488149,39.000000,91.477542,1,16
0.636392,5,0.371162,0.500000,0.000000,1298.715600,0.311003,1.042989,0.012250,0.010484,0.238341,0.109240,43.275004,39.000000,0.000000,1,17
0.621066,7,0.908058,1.055273,0.000000,829.161676,0.298614,1.007868,0.009750,0.010122,0.301005,0.212059,26.963457,39.000000,0.000000,1,18
0.653818,4,0.861115,1.155991,0.000000,740.867324,0.291170,1.001497,0.013500,0.011310,0.331321,0.226636,25.362713,39.000000,0.000000,1,19
0.783051,5,0.532117,0.695700,0.000000,730.544961,0.381774,1.030611,0.012250,0.009635,0.235839,0.187747,29.952681,39.000000,0.000000,1,20
0.763091,2,0.300000,0.612387,0.000000,915.867882,0.388571,1.035880,0.016000,0.011708,0.290979,0.144392,36.593816,39.000000,0.000000,1,21
0.614933,4,0.928399,1.349718,0.000000,751.712005,0.264362,0.989244,0.013500,0.011458,0.404271,0.237700,24.203497,39.000000,0.000000,1,22
0.599583,6,0.662640,0.998507,0.000000,944.913400,0.293462,1.011458,0.011000,0.010607,0.361760,0.189962,29.664715,39.000000,0.000000,1,23
0.632104,7,0.735677,1.059760,0.000000,808.122155,0.306353,1.007584,0.009750,0.009985,0.364536,0.214012,26.746325,39.000000,0.000000,1,24
0.563262,4,0.342996,1.052885,0.000000,1134.697176,0.265029,1.008019,0.013500,0.011902,0.635593,0.163727,33.464867,39.000000,0.000000,1,25
0.705486,5,0.816077,0.561564,93.085799,1031.026553,0.335460,1.039095,0.012250,0.010033,0.114719,0.136068,38.085240,39.000000,93.085799,1,26
0.800000,6,0.967708,0.671862,84.115735,715.288659,0.374463,1.032118,0.011000,0.009214,0.123260,0.187672,29.961941,39.000000,84.115735,1,27
0.593295,4,0.550730,0.846021,0.000000,1111.254800,0.290813,1.021103,0.013500,0.011714,0.316564,0.156952,34.520980,39.000000,0.000000,1,28
0.596292,4,0.611320,1.057301,0.000000,961.597908,0.272928,1.007739,0.013500,0.011798,0.393635,0.187291,30.022781,39.000000,0.000000,1,29
0.800000,3,0.923547,0.706479,89.291768,727.619405,0.353513,1.029929,0.014750,0.010930,0.125972,0.183910,30.478450,39.000000,89.291768,1,30
best fit at iteration 1,88.612176
0.800000,6,0.419929,1.019995,0.000000,557.439091,0.376004,1.010099,0.011000,0.009204,0.507336,0.246357,23.349954,39.000000,0.000000,2,1
0.500000,6,0.348623,1.166530,0.000000,1317.783679,0.234013,1.000831,0.011000,0.011366,0.775489,0.157107,34.499496,39.000000,0.000000,2,2
0.500000,7,1.050000,1.097810,0.000000,1220.593332,0.238581,1.005177,0.009750,0.011286,0.293786,0.173963,31.955059,39.000000,0.000000,2,3
0.724914,7,0.810689,0.879458,0.000000,697.443072,0.351646,1.018988,0.009750,0.009406,0.242572,0.216505,26.472423,39.000000,0.000000,2,4
0.800000,5,0.932340,0.746934,83.582352,671.405174,0.378577,1.027370,0.012250,0.009628,0.147683,0.202003,28.123754,39.000000,83.582352,2,5
0.664538,4,0.955762,0.809529,99.958106,903.434275,0.316902,1.023411,0.013500,0.011172,0.172286,0.177336,31.435134,39.000000,99.958106,2,6
