D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.745674,0.727828,1.044905,4.0,0.0,625.870684,0.0,0.0135,0.010599,0.311814,0.235337,24.436109,39.0,0.3249680245775207,0.0
0.800000,0.979492,0.5,5.0,93.98512,922.711679,93.98512,0.01225,0.009526,0.070594,0.133107,38.650456,39.0,0.0,1.0
0.570199,1.05,0.944773,3.0,0.0,1079.481789,0.0,0.01475,0.013124,0.211773,0.1722,32.228508,39.0,0.22980836236933797,0.0
0.800000,0.408598,1.061327,3.0,0.0,583.160972,0.0,0.01475,0.010847,0.48295,0.235393,24.42739,39.0,1.051675283462125,0.0
0.550651,0.394187,0.924461,7.0,0.0,1178.696116,0.0,0.00975,0.010599,0.542578,0.160342,33.984192,39.0,2.463981354064575,0.0
0.641150,0.947332,0.860494,5.0,0.0,912.178944,0.0,0.01225,0.010776,0.199645,0.182942,30.622312,39.0,0.09130216134075278,0.0
0.800000,1.05,0.748153,3.0,89.871046,696.892278,89.871046,0.01475,0.010986,0.121909,0.193541,29.191355,39.0,0.0,1.0
0.614941,0.987859,0.92898,7.0,0.0,912.047499,0.0,0.00975,0.010222,0.230659,0.192239,29.366301,39.0,0.24603030519073518,0.0
0.543066,0.3,1.197222,3.0,0.0,1195.514261,0.0,0.01475,0.012932,0.790745,0.160279,33.994269,39.0,3.9335533663174838,0.0
0.500000,0.850644,1.4,3.0,0.0,1098.853103,0.0,0.01475,0.01362,0.487454,0.196928,28.767907,39.0,1.475290461488463,0.0
0.530518,0.708686,1.067239,3.0,0.0,1190.407209,0.0,0.01475,0.013649,0.357423,0.166419,33.066943,39.0,1.1477295260757483,0.0
0.604969,0.401983,0.727124,4.0,0.0,1185.074205,0.0,0.0135,0.011422,0.34237,0.139051,37.538557,39.0,1.462190131678305,0.0
0.547136,1.05,0.779098,2.0,0.0,1364.14367,0.0,0.016,0.014947,0.150642,0.130956,39.079972,39.0,0.15237586420336133,0.0
0.523575,0.65561,1.4,2.0,0.0,1054.004506,0.0,0.016,0.014899,0.570711,0.195936,28.894836,39.0,1.9127419157275845,0.0
0.682621,1.017474,1.4,4.0,0.0,596.512502,0.0,0.0135,0.010778,0.386979,0.270282,21.320513,39.0,0.4317601616089861,0.0
0.638814,0.540119,0.844231,6.0,0.0,932.156551,0.0,0.011,0.01024,0.339033,0.179063,31.178984,39.0,0.8933727235665658,0.0
0.712560,0.529943,1.070634,6.0,0.0,665.782292,0.0,0.011,0.009719,0.458677,0.231473,24.840046,39.0,0.9815572442574295,0.0
0.800000,0.823137,0.682406,6.0,82.503584,702.168762,82.503584,0.011,0.009198,0.150685,0.191816,29.412376,39.0,0.0,1.0
0.706034,0.343538,0.743923,6.0,0.0,842.87888,0.0,0.011,0.009754,0.423421,0.179176,31.159433,39.0,1.3631568960128588,0.0
0.776048,1.05,0.5,4.0,0.0,1014.209663,0.0,0.0135,0.010309,0.06174,0.119155,41.211195,39.0,0.0566973076923076,0.0
0.540029,0.844616,0.780733,7.0,0.0,1305.334283,0.0,0.00975,0.010782,0.215496,0.142608,36.909414,39.0,0.6068224519455083,0.0
0.800000,0.43111,1.175853,5.0,0.0,527.728664,0.0,0.01225,0.009528,0.574374,0.26047,22.105447,39.0,1.2051445463968984,0.0
0.618290,0.419354,1.169917,5.0,0.0,869.598885,0.0,0.01225,0.010764,0.624206,0.201841,28.152042,39.0,2.0925629579718694,0.0
0.638094,1.05,0.833173,4.0,103.991881,952.281548,103.991881,0.0135,0.011427,0.167477,0.174828,31.816207,39.0,0.0,1.0
0.500000,1.048554,1.4,2.0,0.0,1029.882026,0.0,0.016,0.014858,0.449202,0.212123,26.962248,39.0,1.1176487226750516,0.0
0.795591,0.737906,0.687155,4.0,83.733173,730.799617,83.733173,0.0135,0.010092,0.159061,0.184164,30.442953,39.0,0.0,1.0
0.566672,0.557922,1.151869,3.0,0.0,1037.381155,0.0,0.01475,0.013071,0.468079,0.181848,30.779983,39.0,1.5740123619726365,0.0
0.598683,0.88648,1.200305,7.0,0.0,828.39308,0.0,0.00975,0.010207,0.372903,0.221304,25.9676,39.0,0.7297992224120875,0.0
fitness at iteration,4,,,,,108.777356,,,,,,,,0.0
0.800000,0.657656,0.742069,7.0,0.0,653.178084,0.0,0.00975,0.008954,0.220719,0.208479,27.36026,39.0,0.058710949304246474,0.0
0.500000,0.419258,1.043041,6.0,0.0,1358.328177,0.0,0.011,0.011477,0.586575,0.150731,35.560949,39.0,2.933096635177663,0.0
0.655939,0.727828,1.321225,2.0,0.0,698.776288,0.0,0.016,0.013398,0.455305,0.239735,23.999399,39.0,0.8992012013264646,0.0
0.800000,0.734506,0.5,6.0,86.802535,870.041033,86.802535,0.011,0.009091,0.105759,0.145265,36.444194,39.0,0.0,1.0
0.749215,0.716574,1.099448,7.0,0.0,575.697572,0.0,0.00975,0.009202,0.371359,0.254886,22.583921,39.0,0.4569611512597789,0.0
0.576862,0.678462,1.061327,7.0,0.0,966.141309,0.0,0.00975,0.010416,0.40187,0.193699,29.181721,39.0,1.1386539523303805,0.0
0.579048,0.38496,1.137048,5.0,0.0,1008.283535,0.0,0.01225,0.011108,0.655094,0.18333,30.570049,39.0,2.5733049691812577,0.0
0.779853,1.05,0.968096,6.0,88.293672,579.103189,88.293672,0.011,0.009456,0.205738,0.243256,23.646526,39.0,0.0,1.0
0.744723,0.36398,0.902075,4.0,0.0,714.206417,0.0,0.0135,0.010403,0.46546,0.204311,27.849499,39.0,1.2781935382823244,0.0
0.614941,0.351742,0.92898,7.0,0.0,957.77449,0.0,0.00975,0.010055,0.588277,0.18142,30.838629,39.0,2.272958015996355,0.0
0.658483,1.05,1.138491,3.0,0.0,723.604758,0.0,0.01475,0.012126,0.275178,0.230475,24.948493,39.0,0.19396029938171153,0.0
0.606719,0.3,0.972408,3.0,0.0,1057.41185,0.0,0.01475,0.012262,0.605962,0.162879,33.591565,39.0,2.720319992141406,0.0
0.530518,1.05,0.618398,6.0,0.0,1632.154651,0.0,0.011,0.011117,0.114724,0.100222,45.337733,39.0,0.3177291651486964,0.0
0.800000,0.401983,1.236141,3.0,0.0,540.744912,0.0,0.01475,0.01076,0.597827,0.254089,22.65067,39.0,1.3528251911731715,0.0
0.695260,0.3,0.779098,4.0,0.0,886.32886,0.0,0.0135,0.010662,0.471397,0.171933,32.265688,39.0,1.7417482391396648,0.0
0.523575,1.05,0.5,7.0,0.0,1946.510011,0.0,0.00975,0.010607,0.0828,0.06918,53.362284,39.0,0.6459371035807956,0.0
0.682621,0.658826,0.809663,5.0,0.0,852.675062,0.0,0.01225,0.010358,0.25143,0.183963,30.476259,39.0,0.366742225338791,0.0
0.638814,0.46928,0.757351,7.0,0.0,983.075353,0.0,0.00975,0.009908,0.343506,0.167653,32.882128,39.0,1.0648572571101131,0.0
0.500000,0.529943,1.070634,7.0,0.0,1292.362699,0.0,0.00975,0.011111,0.516022,0.161324,33.833976,39.0,2.3211597429256874,0.0
0.637556,0.798559,1.11768,3.0,0.0,805.374818,0.0,0.01475,0.012404,0.331967,0.212751,26.885315,39.0,0.5603545929278829,0.0
0.537561,0.3,1.246527,6.0,0.0,1132.819504,0.0,0.011,0.010857,0.92953,0.174407,31.885045,39.0,4.329659933374233,0.0
0.572973,0.889554,0.776817,7.0,0.0,1171.491651,0.0,0.00975,0.010492,0.199524,0.153173,35.145672,39.0,0.3733260995762981,0.0
0.540029,0.3,1.093134,7.0,0.0,1156.410274,0.0,0.00975,0.010599,0.8385,0.168959,32.698463,39.0,4.042844336879046,0.0
0.593285,0.912501,1.175853,3.0,0.0,876.030994,0.0,0.01475,0.012821,0.334272,0.209858,27.213313,39.0,0.5928484975554901,0.0
0.705583,0.503114,1.322617,2.0,0.0,652.216821,0.0,0.016,0.012826,0.562741,0.23873,24.095659,39.0,1.357227830603611,0.0
0.638094,1.05,0.833173,4.0,103.991881,952.281548,103.991881,0.0135,0.011427,0.167477,0.174828,31.816207,39.0,0.0,1.0
0.799738,1.013289,0.549332,3.0,100.653573,903.616842,100.653573,0.01475,0.010936,0.072075,0.137377,37.838197,39.0,0.0,1.0
0.795591,0.419354,0.687155,4.0,0.0,733.255678,0.0,0.0135,0.010013,0.278044,0.183437,30.545265,39.0,0.5157465505868501,0.0
0.566672,0.527145,1.199855,7.0,0.0,961.546631,0.0,0.00975,0.010382,0.583285,0.198783,28.529908,39.0,1.9951546850119102,0.0
0.682445,0.814529,0.987198,7.0,0.0,725.579276,0.0,0.00975,0.00967,0.293097,0.221615,25.926928,39.0,0.32255036888297267,0.0
fitness at iteration,5,,,,,108.777356,,,,,,,,0.0
0.679980,0.603864,0.878148,2.0,0.0,873.234754,0.0,0.016,0.013308,0.27066,0.179655,31.090382,39.0,0.5065542289387993,0.0
0.800000,0.419258,1.198443,2.0,0.0,559.064094,0.0,0.016,0.012053,0.531325,0.245632,23.418022,39.0,1.1630935708702452,0.0
0.768315,0.727828,1.4,7.0,0.0,484.732305,0.0,0.00975,0.008852,0.503898,0.294217,19.500226,39.0,0.7126746585003584,0.0
0.800000,0.734506,1.05278,7.0,0.0,521.94186,0.0,0.00975,0.008952,0.33267,0.263405,21.863049,39.0,0.2629600804844252,0.0
0.800000,1.05,1.125986,3.0,91.133434,511.375469,91.133434,0.01475,0.010999,0.247154,0.268898,21.420446,39.0,0.0,1.0
