D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.509823,7,0.657656,0.742069,119.681840,1508.046676,0.262730,1.027678,0.009750,0.011017,0.259493,0.124257,40.256170,39.000000,0.000000,0,1
0.636013,2,0.419258,1.198443,127.562316,861.622773,0.254286,0.998812,0.016000,0.013599,0.572207,0.197462,28.693378,39.000000,0.000000,0,2
0.768315,7,0.727828,1.321225,96.004531,497.927665,0.341455,0.991046,0.009750,0.008941,0.467147,0.287074,20.031060,39.000000,0.000000,0,3
0.530700,3,0.979492,0.664651,125.908629,1618.327949,0.248644,1.032574,0.014750,0.013372,0.126352,0.101751,44.969131,39.000000,0.000000,0,4
0.539926,6,0.975221,0.774350,116.629397,1334.019109,0.270319,1.025636,0.011000,0.011178,0.178613,0.138109,37.713319,39.000000,0.000000,0,5
0.661499,5,0.725435,1.061327,104.146869,764.904355,0.308953,1.007485,0.012250,0.010600,0.343239,0.216341,26.493233,39.000000,0.000000,0,6
0.769734,6,0.394187,0.924461,86.594319,633.579380,0.369232,1.016142,0.011000,0.009381,0.478825,0.225015,25.535264,39.000000,0.000000,0,7
0.778852,4,0.452875,1.046852,91.455882,598.346210,0.352335,1.008400,0.013500,0.010254,0.459637,0.235665,24.400918,39.000000,0.000000,0,8
0.709450,7,0.319048,0.748153,93.340037,823.392623,0.338404,1.027293,0.009750,0.009464,0.468750,0.183174,30.586332,39.000000,0.000000,0,9
0.614941,6,0.987859,0.928980,106.836711,924.442899,0.298401,1.015856,0.011000,0.010570,0.224609,0.189202,29.765411,39.000000,0.000000,0,10
0.789303,3,0.819151,1.138491,96.779905,534.595788,0.334951,1.002604,0.014750,0.011117,0.307831,0.260619,22.093662,39.000000,0.000000,0,11
0.777612,3,0.850644,1.066156,95.866686,571.239916,0.336535,1.007179,0.014750,0.011229,0.271046,0.247356,23.258417,39.000000,0.000000,0,12
0.530518,3,0.375122,1.216157,144.352584,1209.820339,0.224466,0.997692,0.014750,0.013240,0.682291,0.162803,33.606198,39.000000,0.000000,0,13
0.604969,4,0.401983,1.236141,124.126837,906.410746,0.261776,0.996428,0.013500,0.011457,0.667730,0.197331,28.711579,39.000000,0.000000,0,14
0.648954,4,0.967463,0.566227,106.019622,1240.607287,0.294274,1.038800,0.013500,0.011095,0.094037,0.114487,42.154780,39.000000,0.000000,0,15
0.523575,6,0.864089,1.159331,131.385185,1107.374338,0.245690,1.001286,0.011000,0.011363,0.365853,0.184862,30.357935,39.000000,0.000000,0,16
0.682621,4,1.017474,0.809663,97.988060,859.270056,0.323402,1.023402,0.013500,0.011034,0.160351,0.182293,30.711977,39.000000,0.000000,0,17
0.638814,7,0.540119,1.056559,103.908219,810.552026,0.309420,1.007786,0.009750,0.009886,0.472695,0.210740,27.111528,39.000000,0.000000,0,18
0.712560,6,0.529943,1.070634,95.619865,665.782292,0.337051,1.006896,0.011000,0.009719,0.458677,0.231473,24.840046,39.000000,0.000000,0,19
0.727036,6,0.823137,0.582228,90.114502,934.388988,0.347092,1.037788,0.011000,0.009528,0.123015,0.150621,35.569863,39.000000,0.000000,0,20
0.537561,6,0.343538,0.880333,116.567285,1296.408545,0.272227,1.018933,0.011000,0.011067,0.561468,0.145055,36.489524,39.000000,0.000000,0,21
0.572973,4,0.737906,0.886012,115.011031,1133.579299,0.276190,1.018573,0.013500,0.012037,0.264125,0.160181,34.008272,39.000000,0.000000,0,22
0.540029,7,0.975603,1.093134,124.215195,1057.420457,0.258894,1.005473,0.009750,0.010839,0.307626,0.188224,29.899444,39.000000,0.000000,0,23
0.593285,5,0.912501,1.175853,119.680422,870.102591,0.270407,1.000241,0.012250,0.011195,0.338760,0.211487,27.029151,39.000000,0.000000,0,24
0.618290,5,0.419354,1.169917,114.953772,869.598885,0.281559,1.000616,0.012250,0.010764,0.624206,0.201841,28.152042,39.000000,0.000000,0,25
0.638094,2,0.678623,1.294437,128.143739,755.690438,0.254695,0.992740,0.016000,0.013663,0.464248,0.227702,25.247999,39.000000,0.000000,0,26
0.581168,7,0.663146,0.549332,108.847943,1426.489597,0.285934,1.039868,0.009750,0.010224,0.161600,0.108630,43.407929,39.000000,0.000000,0,27
0.778452,5,0.897912,0.687155,85.127465,748.592470,0.370184,1.031151,0.012250,0.009701,0.136111,0.183675,30.512356,39.000000,0.000000,0,28
0.566672,3,1.018169,1.226296,125.409912,913.432238,0.258736,0.997050,0.014750,0.013024,0.336623,0.210854,27.102313,39.000000,0.000000,0,29
0.598683,7,0.814529,0.987198,108.777356,928.361308,0.294043,1.012173,0.009750,0.010291,0.305624,0.194330,29.101300,39.000000,0.000000,0,30
0.800000,7,0.892618,1.100976,0.000000,504.299505,0.372426,1.004977,0.009750,0.008964,0.296596,0.272745,21.124048,39.000000,0.000000,1,1
0.636013,3,0.419258,1.198443,0.000000,845.708188,0.267456,0.998812,0.014750,0.012135,0.593576,0.201740,28.163398,39.000000,0.000000,1,2
0.768315,7,0.745111,0.770531,0.000000,684.721206,0.369883,1.025878,0.009750,0.009128,0.210495,0.206883,27.545551,39.000000,0.000000,1,3
0.530700,3,0.300000,0.711460,0.000000,1604.359864,0.277173,1.029614,0.014750,0.012926,0.424678,0.103399,44.580994,39.000000,0.000000,1,4
0.539926,5,0.975221,1.116009,0.000000,1066.985774,0.252416,1.004026,0.012250,0.011780,0.304518,0.186268,30.164167,39.000000,0.000000,1,5
0.575750,7,0.725435,1.095775,0.000000,948.746003,0.278842,1.005306,0.009750,0.010426,0.396354,0.198213,28.601092,39.000000,0.000000,1,6
0.769734,6,0.394187,0.924461,0.000000,633.579380,0.369232,1.016142,0.011000,0.009381,0.478825,0.225015,25.535264,39.000000,0.000000,1,7
0.779853,4,0.947332,0.952648,89.658531,601.439977,0.357303,1.014359,0.013500,0.010395,0.210908,0.234123,24.558604,39.000000,89.658531,1,8
0.709450,7,0.384573,0.748153,0.000000,819.146284,0.341423,1.027293,0.009750,0.009456,0.392866,0.184295,30.428594,39.000000,0.000000,1,9
0.500000,6,0.987859,1.314055,0.000000,1123.435676,0.223322,0.991500,0.011000,0.011513,0.391529,0.191930,29.411477,39.000000,0.000000,1,10
0.789303,3,0.819151,1.138491,0.000000,534.595788,0.334951,1.002604,0.014750,0.011117,0.307831,0.260619,22.093662,39.000000,0.000000,1,11
0.800000,3,0.850644,0.999194,92.132835,566.763596,0.348855,1.011415,0.014750,0.011075,0.241101,0.242281,23.740538,39.000000,92.132835,1,12
0.687129,2,0.771708,0.914263,0.000000,813.917389,0.293523,1.016787,0.016000,0.013369,0.235496,0.192861,29.283102,39.000000,0.000000,1,13
0.604969,2,0.401983,1.400000,0.000000,882.652313,0.227538,0.986064,0.016000,0.013601,0.738905,0.203457,27.959004,39.000000,0.000000,1,14
0.648954,6,1.050000,0.779098,100.614363,943.282943,0.314132,1.025336,0.011000,0.010254,0.157216,0.173300,32.051951,39.000000,100.614363,1,15
0.523575,6,0.618816,1.025093,0.000000,1213.572827,0.257158,1.009777,0.011000,0.011316,0.410638,0.165045,33.269296,39.000000,0.000000,1,16
0.682621,6,0.547005,0.732583,0.000000,895.165402,0.340728,1.028278,0.011000,0.009894,0.269736,0.173656,31.994946,39.000000,0.000000,1,17
0.730774,7,0.540119,1.056559,0.000000,628.152560,0.348735,1.007786,0.009750,0.009289,0.453874,0.239327,24.035151,39.000000,0.000000,1,18
0.651112,6,0.892690,0.603918,98.492739,1119.065533,0.317512,1.036416,0.011000,0.010045,0.124517,0.135727,38.151358,39.000000,98.492739,1,19
