D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.614868,0.368281,1.150349,5.0,0.0,979.119612,0.0,0.01225,0.011247,0.683329,0.176563,31.522193,39.0,2.8701709871264076,0.0,3,0
0.584016,0.819262,0.90595,5.0,0.0,1152.099411,0.0,0.01225,0.011781,0.256268,0.152505,35.230034,39.0,0.6803908068587915,0.0,3,0
0.577012,0.971451,0.880229,4.0,0.0,1207.243134,0.0,0.0135,0.012595,0.205441,0.144977,36.473551,39.0,0.41705925767535557,0.0,3,0
0.745658,0.806905,0.769168,4.0,0.0,828.384243,0.0,0.0135,0.01096,0.179946,0.171203,32.342227,39.0,0.05106803034993546,0.0,3,0
0.500000,0.398641,1.059341,2.0,0.0,1601.784727,0.0,0.016,0.01623,0.53427,0.115461,41.934626,39.0,3.716694851047846,0.0,3,0
0.736863,0.765235,1.221204,7.0,0.0,609.438834,0.0,0.00975,0.009599,0.410689,0.244202,23.513392,39.0,0.681759363150179,0.0,3,0
0.746745,0.933137,1.344998,2.0,0.0,563.538817,0.0,0.016,0.012901,0.385567,0.260796,22.034075,39.0,0.47842374883050365,0.0,3,0
0.500000,0.3,1.002182,4.0,0.0,1615.551171,0.0,0.0135,0.013158,0.687084,0.113727,42.295031,39.0,5.126008457621524,0.0,3,0
0.653863,0.878958,0.898566,5.0,0.0,933.810058,0.0,0.01225,0.011148,0.229034,0.173617,31.970098,39.0,0.31919109303812415,0.0,3,0
0.516572,0.700713,0.772314,4.0,0.0,1647.299602,0.0,0.0135,0.013139,0.233539,0.103413,44.555566,39.0,1.4007641619123914,0.0,3,0
0.800000,0.709741,1.277802,5.0,0.0,528.287016,0.0,0.01225,0.009973,0.427423,0.259625,22.128835,39.0,0.6463090996629755,0.0,3,0
0.741400,0.570747,1.097289,3.0,0.0,697.138674,0.0,0.01475,0.011934,0.398935,0.210786,27.062649,39.0,0.8926067196113593,0.0,3,0
0.660664,0.48526,0.632603,5.0,0.0,1155.620634,0.0,0.01225,0.01082,0.243941,0.125634,39.975535,39.0,0.9666935180028434,0.0,3,0
0.788205,0.35636,0.638986,6.0,0.0,816.276825,0.0,0.011,0.009666,0.324497,0.161993,33.687992,39.0,1.0031544572913644,0.0,3,0
0.605725,0.96047,0.996392,2.0,0.0,1025.584318,0.0,0.016,0.014972,0.243313,0.169929,32.527092,39.0,0.43185094951420894,0.0,3,0
0.607327,1.05,1.371803,2.0,0.0,792.309267,0.0,0.016,0.014135,0.407118,0.227834,25.195102,39.0,0.7869062563094181,0.0,3,0
0.728877,0.3,1.094789,3.0,0.0,767.726133,0.0,0.01475,0.011694,0.672281,0.192441,29.299435,39.0,2.4934395477055307,0.0,3,0
0.551060,1.049196,1.279826,2.0,0.0,1001.080724,0.0,0.016,0.015216,0.370107,0.195737,28.88461,39.0,0.8908382165865423,0.0,3,0
0.733354,0.558571,1.4,2.0,0.0,628.332264,0.0,0.016,0.01302,0.570081,0.237966,24.126917,39.0,1.395640553692544,0.0,3,0
0.522231,0.403157,1.263621,6.0,0.0,1264.44383,0.0,0.011,0.01158,0.750804,0.156461,34.57492,39.0,3.848751837918766,0.0,3,0
0.800000,0.477378,1.12701,2.0,0.0,620.402567,0.0,0.016,0.012741,0.445039,0.220699,25.987362,39.0,1.0164975826804834,0.0,3,0
0.799264,0.959622,1.370366,3.0,0.0,493.043046,0.0,0.01475,0.011206,0.372748,0.278605,20.633537,39.0,0.33790850846180087,0.0,3,0
0.500259,0.319844,1.138978,7.0,0.0,1437.425063,0.0,0.00975,0.011468,0.842065,0.138312,37.65121,39.0,5.2379639256220845,0.0,3,0
