D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.511022,7,0.437106,1.094485,169.402658,1362.273549,0.243429,1.005387,0.009750,0.011435,0.621178,0.145130,36.450420,39.000000,0.000000,0,1
0.650663,4,0.517100,0.736224,126.717883,1109.430673,0.319176,1.028047,0.013500,0.011581,0.270880,0.137483,37.796800,39.000000,0.000000,0,2
0.693058,6,0.913138,0.743420,121.196152,938.076013,0.334180,1.027592,0.011000,0.010301,0.165996,0.159744,34.041324,39.000000,0.000000,0,3
0.721045,6,0.337076,0.635767,118.124992,964.510661,0.340796,1.034401,0.011000,0.010057,0.353179,0.145293,36.413947,39.000000,0.000000,0,4
0.571600,2,0.650368,1.389442,189.167811,979.634977,0.222389,0.986731,0.016000,0.014938,0.556010,0.192351,29.319397,39.000000,0.000000,0,5
0.644961,6,1.012780,0.587497,132.251173,1282.841085,0.303042,1.037454,0.011000,0.010522,0.103551,0.108911,43.321623,39.000000,0.000000,0,6
0.729334,5,1.047642,1.194164,129.925136,631.927679,0.320839,0.999083,0.012250,0.010563,0.289034,0.237919,24.131962,39.000000,0.000000,0,7
0.752544,2,0.465578,0.673733,116.018735,953.334083,0.348024,1.032000,0.016000,0.012717,0.222290,0.138728,37.564312,39.000000,0.000000,0,8
0.524798,5,0.861542,0.509071,158.630454,2097.834228,0.250815,1.042415,0.012250,0.011981,0.103225,0.057265,57.645028,39.000000,0.000000,0,9
0.607093,5,1.011385,1.188815,153.079326,895.819307,0.271540,0.999421,0.012250,0.011575,0.315335,0.198915,28.475708,39.000000,0.000000,0,10
0.753421,6,0.923754,0.785801,113.651615,774.375841,0.357740,1.024912,0.011000,0.009933,0.172889,0.183186,30.548393,39.000000,0.000000,0,11
0.674246,3,0.973451,0.564874,141.484717,1296.427703,0.283036,1.038885,0.014750,0.012321,0.087706,0.098375,45.768379,39.000000,0.000000,0,12
