D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.558485,0.629683,0.908054,2.0,130.463424,1229.029927,258.642723,0.016,0.01484,0.294126,0.148362,35.939547,39.0,0.9824887774497514,0.0,3,1
0.500000,1.05,0.832423,5.0,127.198008,1487.529703,178.583598,0.01225,0.012198,0.184869,0.131675,38.943437,39.0,0.4039794949686731,0.0,3,1
0.749839,1.05,1.065232,3.0,95.383716,598.072724,95.383716,0.01475,0.011396,0.232271,0.244996,23.481213,39.0,0.0,1.0,3,1
0.757275,0.977851,0.729909,2.0,99.241653,799.030388,99.241653,0.016,0.012612,0.124176,0.175676,31.682198,39.0,0.0,1.0,3,1
0.506468,0.944464,0.5,2.0,154.195697,2289.527432,318.434158,0.016,0.015224,0.076176,0.050503,60.715068,39.0,1.0651426542337927,0.0,3,1
0.637235,0.733658,0.880616,2.0,115.230168,964.905109,158.918722,0.016,0.013872,0.237759,0.172396,32.194607,39.0,0.37914452771526025,0.0,3,1
0.580551,0.714111,0.5,3.0,116.135493,1672.478634,197.191394,0.01475,0.012418,0.108549,0.077848,50.839319,39.0,0.6979433641600069,0.0,3,1
0.800000,1.05,0.744358,7.0,86.128662,655.889087,86.128662,0.00975,0.009018,0.137206,0.207491,27.473818,39.0,0.0,1.0,3,1
0.724259,1.05,1.109479,7.0,96.152522,601.807427,101.798442,0.00975,0.009419,0.267024,0.252214,22.821796,39.0,0.058719975893487236,0.0,3,1
0.701562,0.626652,0.82427,4.0,94.053481,818.543676,129.606292,0.0135,0.010804,0.257581,0.186923,30.068138,39.0,0.3780059168748629,0.0,3,1
0.753365,0.844112,1.387569,7.0,99.895745,499.642337,151.381519,0.00975,0.008957,0.441581,0.291396,19.708939,39.0,0.5153982896127607,0.0,3,1
0.521066,0.968052,0.5,7.0,122.93823,1933.608312,213.959684,0.00975,0.010637,0.092786,0.071139,52.754543,39.0,0.7403603612395943,0.0,3,1
0.798915,0.353485,1.005301,7.0,85.760083,560.113289,208.877092,0.00975,0.008913,0.597951,0.245505,23.430139,39.0,1.4355960163744121,0.0,3,1
0.774200,0.68081,0.537622,2.0,95.04788,970.701759,95.899299,0.016,0.012034,0.105834,0.129326,39.349354,39.0,0.008957794871794825,0.0,3,1
0.558014,0.411159,0.5,5.0,110.439983,1662.443506,312.189494,0.01225,0.011125,0.223848,0.086718,48.5725,39.0,1.82678131325765,0.0,3,1
0.555882,1.05,1.093621,6.0,122.611316,1009.722227,179.178189,0.011,0.011113,0.278745,0.192085,29.388905,39.0,0.4613227082317214,0.0,3,1
0.597830,0.843399,0.787796,6.0,105.222236,1087.897701,135.525518,0.011,0.01061,0.205929,0.159883,34.053703,39.0,0.2879980986096083,0.0,3,1
0.755700,1.05,0.900627,7.0,90.431851,635.279365,90.431851,0.00975,0.009298,0.191323,0.228674,25.136961,39.0,0.0,1.0,3,1
0.614498,0.712757,1.4,6.0,125.328394,755.995317,281.01447,0.011,0.010214,0.530301,0.236507,24.32418,39.0,1.2422211604730515,0.0,3,1
0.714082,0.720491,0.5,4.0,95.244952,1110.980852,101.444999,0.0135,0.010455,0.105127,0.117502,41.538736,39.0,0.06509579487179487,0.0,3,1
0.558770,0.3,1.177277,2.0,137.50599,1166.092393,634.93628,0.016,0.014261,0.736457,0.159492,34.116528,39.0,3.617516866049708,0.0,3,1
0.622018,0.411159,1.337085,4.0,126.450073,829.014882,428.200498,0.0135,0.011182,0.716996,0.211733,27.000026,39.0,2.386321452017399,0.0,3,1
0.545637,0.730866,0.890091,7.0,115.303431,1183.106418,223.730331,0.00975,0.010734,0.298618,0.161527,33.800743,39.0,0.9403901148099214,0.0,3,1
0.500000,0.500367,1.052862,5.0,133.778377,1355.6875,437.820376,0.01225,0.012067,0.494732,0.151168,35.491816,39.0,2.2727296782387807,0.0,3,1
0.800000,0.3,0.781084,6.0,83.688765,652.789545,196.282861,0.011,0.009235,0.489297,0.20862,27.343985,39.0,1.3453983318953118,0.0,3,1
0.500000,1.05,0.5,5.0,136.252575,2208.542085,251.450291,0.01225,0.01182,0.077532,0.056887,57.819497,39.0,0.8454636455803295,0.0,3,1
