D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.618815,4,0.927680,1.135452,190.994152,972.937884,0.272304,1.002796,0.013500,0.012687,0.312818,0.176320,31.524252,39.000000,0.000000,0,1
0.533182,4,0.535913,1.241455,234.886728,1319.608607,0.222511,0.996092,0.013500,0.013469,0.557117,0.142685,36.839999,39.000000,0.000000,0,2
0.657601,2,0.863825,1.186944,191.787133,854.185002,0.272291,0.999539,0.016000,0.014847,0.344824,0.191320,29.411205,39.000000,0.000000,0,3
0.780135,2,0.393064,0.780286,143.638785,887.679754,0.355320,1.025261,0.016000,0.013058,0.316235,0.146011,36.259725,39.000000,0.000000,0,4
0.746309,3,0.339730,1.132842,165.350006,773.237237,0.315321,1.002961,0.014750,0.012096,0.631194,0.185302,30.215508,39.000000,0.000000,0,5
0.515861,3,0.532431,0.788154,208.511965,1831.782819,0.243567,1.024763,0.014750,0.014759,0.295319,0.082971,49.477218,39.000000,0.000000,0,6
0.602392,2,0.330917,1.226707,221.089838,1155.654737,0.236528,0.997024,0.016000,0.015057,0.714699,0.144929,36.450677,39.000000,0.000000,0,7
0.656838,4,1.018583,0.711748,166.765285,1198.425246,0.303986,1.029596,0.013500,0.012132,0.132624,0.118885,41.216221,39.000000,0.000000,0,8
0.533290,3,0.753062,0.501774,208.079659,2314.952565,0.239926,1.042876,0.014750,0.014117,0.106745,0.043289,64.640473,39.000000,0.000000,0,9
0.789056,7,1.003995,1.012598,144.687008,640.583442,0.357937,1.010567,0.009750,0.009825,0.238566,0.215767,26.465620,39.000000,0.000000,0,10
0.771760,3,0.509258,0.537127,140.416317,1097.098379,0.358060,1.040640,0.014750,0.011630,0.157828,0.104226,44.332919,39.000000,0.000000,0,11
0.622453,2,0.708188,1.236931,213.338662,954.274670,0.245369,0.996378,0.016000,0.015269,0.428089,0.179134,31.101286,39.000000,0.000000,0,12
0.635105,5,0.924329,1.019258,176.859591,982.649151,0.292019,1.010146,0.012250,0.011816,0.268514,0.168628,32.677040,39.000000,0.000000,0,13
0.560236,3,0.668723,1.189638,225.866371,1199.474179,0.230766,0.999369,0.014750,0.014416,0.435209,0.152594,35.185263,39.000000,0.000000,0,14
0.511781,5,1.000758,0.554183,207.606901,2274.436100,0.241125,1.039562,0.012250,0.012710,0.099479,0.049968,60.947569,39.000000,0.000000,0,15
0.792364,7,0.419637,0.763794,139.613239,776.193468,0.365289,1.026304,0.009750,0.009729,0.360806,0.171877,32.202777,39.000000,0.000000,0,16
0.729166,3,0.798465,0.715066,155.785829,1003.387485,0.325985,1.029386,0.014750,0.012400,0.157874,0.134592,38.308374,39.000000,0.000000,0,17
0.775166,3,0.586002,0.943574,153.909849,757.041598,0.334958,1.014933,0.014750,0.012133,0.310772,0.181660,30.726511,39.000000,0.000000,0,18
0.664294,4,0.950375,0.963303,170.371633,945.129895,0.302274,1.013685,0.013500,0.012246,0.231787,0.167257,32.873832,39.000000,0.000000,0,19
0.524292,6,0.553295,0.647652,190.137297,1867.996119,0.264833,1.033650,0.011000,0.012097,0.247098,0.076081,51.279941,39.000000,0.000000,0,20
0.782338,4,0.729437,0.824738,142.708576,784.466790,0.358646,1.022449,0.013500,0.011159,0.217389,0.172310,32.134199,39.000000,0.000000,0,21
0.642209,6,0.383766,1.097708,176.062892,972.665851,0.294837,1.005184,0.011000,0.011000,0.644911,0.168418,32.706841,39.000000,0.000000,0,22
0.695473,5,1.024782,0.958991,160.968271,858.610696,0.320054,1.013957,0.012250,0.011301,0.215628,0.177996,31.266203,39.000000,0.000000,0,23
0.645474,7,0.525815,1.040501,169.843762,948.098853,0.304562,1.008802,0.009750,0.010668,0.477316,0.172936,32.042863,39.000000,0.000000,0,24
0.649272,7,0.704603,1.273660,182.565176,827.196636,0.287558,0.994055,0.009750,0.010535,0.485912,0.201459,28.121200,39.000000,0.000000,0,25
0.583571,6,0.989835,0.833402,181.972802,1294.019361,0.280249,1.021901,0.011000,0.011740,0.194807,0.127958,39.539698,39.000000,0.000000,0,26
0.604297,3,0.519866,0.881867,186.405547,1269.868930,0.274528,1.018836,0.014750,0.013689,0.338831,0.124370,40.179807,39.000000,0.000000,0,27
0.648546,4,0.586107,1.307143,200.066897,871.266871,0.262961,0.991937,0.013500,0.012124,0.535377,0.189996,29.586283,39.000000,0.000000,0,28
0.792197,7,0.911183,1.215946,149.106589,571.887364,0.351845,0.997705,0.009750,0.009661,0.341540,0.241545,23.721518,39.000000,0.000000,0,29
0.785035,2,0.632855,0.594185,149.506639,1033.685798,0.337555,1.037031,0.016000,0.013031,0.135252,0.112635,42.488948,39.000000,0.000000,0,30
0.618815,4,0.927680,1.135452,190.994152,972.937884,0.272304,1.002796,0.013500,0.012687,0.312818,0.176320,31.524252,39.000000,338.851841,1,1
0.591784,4,0.300000,0.697004,169.973098,1508.517736,0.297603,1.030528,0.013500,0.012464,0.432955,0.094482,46.742524,39.000000,812.633823,1,2
0.657601,2,0.863825,0.934697,185.514394,1011.832639,0.277069,1.015494,0.016000,0.014982,0.230454,0.154619,34.839312,39.000000,276.501421,1,3
0.780135,2,0.393064,0.931896,153.474785,799.811029,0.335707,1.015671,0.016000,0.013242,0.404082,0.168618,32.670485,39.000000,367.792134,1,4
0.521051,2,0.300000,1.062936,229.749926,1655.161626,0.224878,1.007383,0.016000,0.016227,0.662652,0.100781,45.156384,39.000000,1550.121532,1,5
0.515861,3,0.532431,0.788154,208.511965,1831.782819,0.243567,1.024763,0.014750,0.014759,0.295319,0.082971,49.477218,39.000000,798.301539,1,6
0.602392,2,0.300000,0.971240,190.097071,1307.528177,0.270692,1.013183,0.016000,0.014950,0.574857,0.118771,41.240940,39.000000,931.002368,1,7
0.656838,4,1.018583,0.820275,167.285215,1077.246330,0.305075,1.022731,0.013500,0.012239,0.168359,0.141457,37.048637,39.000000,199.099239,1,8
0.533290,3,0.753062,0.501774,208.079659,2314.952565,0.239926,1.042876,0.014750,0.014117,0.106745,0.043289,64.640473,39.000000,649.903460,1,9
0.532441,2,1.003995,1.012598,216.507198,1385.204381,0.237951,1.010567,0.016000,0.016724,0.254664,0.133049,38.617511,39.000000,423.779519,1,10
0.662235,3,0.509258,0.500000,160.339641,1520.926736,0.312152,1.042989,0.014750,0.012481,0.151835,0.071051,52.737404,39.000000,399.122342,1,11
0.800000,5,1.050000,1.236931,154.359097,563.939282,0.340360,0.996378,0.012250,0.010464,0.294608,0.242544,23.622233,39.000000,187.493223,1,12
0.644522,5,0.924329,1.147170,182.067808,890.222266,0.286026,1.002055,0.012250,0.011702,0.318485,0.186610,30.042393,39.000000,310.732380,1,13
0.800000,2,0.300000,0.500000,129.073403,1116.429859,0.388874,1.042989,0.016000,0.012288,0.221793,0.094342,46.764905,39.000000,329.144766,1,14
0.511781,5,0.631534,0.554183,194.970689,2197.025825,0.256729,1.039562,0.012250,0.012629,0.168886,0.054355,58.873222,39.000000,710.994335,1,15
0.792364,7,0.419637,0.593626,144.399779,902.589127,0.349529,1.037067,0.009750,0.009720,0.256834,0.139198,37.446691,39.000000,266.431348,1,16
0.771226,2,0.395043,0.769519,144.640757,914.132629,0.352565,1.025942,0.016000,0.013124,0.310162,0.142194,36.913868,39.000000,315.498552,1,17
0.775166,7,0.967351,1.006673,146.132716,664.551766,0.354182,1.010942,0.009750,0.009899,0.247119,0.211194,26.972569,39.000000,173.187487,1,18
0.510024,4,0.950375,1.172759,230.071116,1373.104276,0.226074,1.000437,0.013500,0.014012,0.340323,0.143681,36.668492,39.000000,553.349138,1,19
0.524292,6,1.050000,0.500000,208.088212,2335.222589,0.239836,1.042989,0.011000,0.011916,0.080552,0.044170,64.106170,39.000000,529.440279,1,20
0.782338,6,0.729437,0.824738,138.335574,757.625837,0.369992,1.022449,0.011000,0.010114,0.232770,0.179525,31.034710,39.000000,179.364506,1,21
0.800000,6,0.383766,0.904622,138.267726,704.467102,0.372127,1.017396,0.011000,0.009975,0.476332,0.190512,29.508649,39.000000,345.706410,1,22
0.695473,3,1.050000,0.958991,165.635878,872.377572,0.311034,1.013957,0.014750,0.012920,0.203976,0.174689,31.767522,39.000000,193.404359,1,23
