D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.639230,5,0.501722,0.509323,201.964737,1625.894133,0.304957,1.042399,0.012250,0.011709,0.180463,0.065768,54.418715,39.000000,0.000000,0,1
0.773306,5,0.721067,0.621527,171.951974,1020.262761,0.361613,1.035302,0.012250,0.010809,0.150643,0.118231,41.310662,39.000000,0.000000,0,2
0.702428,6,0.554848,0.702130,184.982402,1103.249752,0.337326,1.030204,0.011000,0.010933,0.252258,0.122055,40.576450,39.000000,0.000000,0,3
0.704901,3,0.887376,0.623225,202.856279,1272.295674,0.306133,1.035195,0.014750,0.012996,0.114995,0.093357,46.958533,39.000000,0.000000,0,4
0.615146,6,0.939459,1.038437,224.825928,1094.982710,0.282889,1.008933,0.011000,0.011891,0.281888,0.151902,35.268283,39.000000,0.000000,0,5
0.638742,5,0.466861,0.810003,203.063768,1241.189364,0.308938,1.023381,0.012250,0.011976,0.358146,0.117258,41.510912,39.000000,0.000000,0,6
0.630873,7,0.952777,0.500715,214.376980,1712.873488,0.287084,1.042943,0.009750,0.010895,0.090170,0.059817,56.580387,39.000000,0.000000,0,7
0.688031,5,0.606589,0.641667,187.164260,1234.150549,0.332057,1.034028,0.012250,0.011439,0.197933,0.103575,44.460540,39.000000,0.000000,0,8
0.694186,2,0.787108,0.729178,214.248445,1189.522167,0.291682,1.028493,0.016000,0.014864,0.161806,0.109055,43.236139,39.000000,0.000000,0,9
0.518547,6,0.764347,1.293987,289.708359,1372.822074,0.222646,0.992769,0.011000,0.012732,0.474160,0.140058,37.273604,39.000000,0.000000,0,10
0.780130,4,0.585071,0.838504,176.529541,845.051422,0.357028,1.021578,0.013500,0.011539,0.274538,0.156325,34.518262,39.000000,0.000000,0,11
0.789665,2,0.823500,1.200133,206.487499,655.297910,0.312275,0.998705,0.016000,0.013986,0.337397,0.209720,27.094442,39.000000,0.000000,0,12
0.631918,3,0.782165,1.335432,256.245712,933.980904,0.252988,0.990148,0.014750,0.013839,0.452417,0.180230,30.902788,39.000000,0.000000,0,13
0.528540,4,0.936952,0.738802,247.889520,1876.096007,0.251387,1.027884,0.013500,0.014068,0.165718,0.073746,51.919592,39.000000,0.000000,0,14
0.619282,5,0.383056,0.889850,212.616676,1264.383477,0.296391,1.018331,0.012250,0.012154,0.486749,0.119868,40.998334,39.000000,0.000000,0,15
0.674697,4,0.560682,0.880802,202.483461,1078.693254,0.311425,1.018903,0.013500,0.012429,0.321471,0.135498,38.107050,39.000000,0.000000,0,16
0.544738,5,0.815135,1.228269,273.793146,1284.412666,0.234748,0.996926,0.012250,0.013147,0.408008,0.143687,36.634567,39.000000,0.000000,0,17
0.617037,5,0.822898,0.631020,208.635042,1537.539240,0.297252,1.034702,0.012250,0.012081,0.146057,0.082093,49.674811,39.000000,0.000000,0,18
0.537253,4,0.916901,1.334297,288.740369,1244.705507,0.224064,0.990219,0.013500,0.013945,0.420906,0.153416,35.014167,39.000000,0.000000,0,19
0.644730,7,0.580219,0.790701,201.556312,1185.724148,0.310900,1.024602,0.009750,0.011076,0.302269,0.125036,40.027641,39.000000,0.000000,0,20
0.595699,2,0.681953,1.095449,268.207034,1210.679435,0.237894,1.005326,0.016000,0.016424,0.368320,0.137362,37.761950,39.000000,0.000000,0,21
0.684631,6,0.859225,0.752548,191.665759,1104.069604,0.326467,1.027015,0.011000,0.011143,0.182710,0.127545,39.577797,39.000000,0.000000,0,22
0.778965,2,0.929945,1.287412,200.506648,625.704329,0.323303,0.993185,0.016000,0.013832,0.354115,0.223966,25.520290,39.000000,0.000000,0,23
0.720959,2,0.841406,1.391721,222.807996,695.815900,0.292555,0.986587,0.016000,0.014188,0.447987,0.217252,26.266566,39.000000,0.000000,0,24
0.603778,4,0.672507,1.135972,247.423955,1134.629373,0.258565,1.002763,0.013500,0.013277,0.406685,0.148221,35.869885,39.000000,0.000000,0,25
0.658541,5,0.522356,1.138267,221.328838,970.591461,0.289416,1.002618,0.012250,0.011852,0.502519,0.163037,33.467101,39.000000,0.000000,0,26
0.670522,2,1.032740,1.276607,215.935604,811.941616,0.299342,0.993868,0.016000,0.014886,0.349046,0.198013,28.506008,39.000000,0.000000,0,27
0.514474,2,0.424894,0.630903,251.350610,2363.465729,0.246230,1.034709,0.016000,0.016620,0.250514,0.044881,63.666619,39.000000,0.000000,0,28
