D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.500532,4,0.831386,1.227989,146.047867,1192.836593,0.221872,0.996943,0.013500,0.012903,0.401285,0.178544,31.261589,39.000000,0.000000,0,1
0.594804,7,0.580192,1.370640,126.020663,819.183130,0.260015,0.987921,0.009750,0.009991,0.628717,0.225303,25.512527,39.000000,0.000000,0,2
0.730687,4,0.397837,1.089701,97.784037,668.307989,0.330111,1.005690,0.013500,0.010522,0.551206,0.224735,25.568583,39.000000,0.000000,0,3
0.763366,4,0.818115,1.030165,93.466429,599.257041,0.344292,1.009456,0.013500,0.010498,0.273726,0.240151,23.952147,39.000000,0.000000,0,4
0.671209,3,0.869970,1.208601,112.144308,688.158930,0.289641,0.998170,0.014750,0.012007,0.346216,0.237853,24.184953,39.000000,0.000000,0,5
0.514631,4,0.790658,1.204436,141.750915,1151.044998,0.228336,0.998433,0.013500,0.012733,0.402184,0.180215,31.016065,39.000000,0.000000,0,6
0.634215,6,0.583350,0.686663,98.058392,1066.945516,0.320422,1.031182,0.011000,0.010213,0.237681,0.151495,35.430533,39.000000,0.000000,0,7
0.598330,2,0.776983,0.938685,123.146886,1031.156460,0.258949,1.015242,0.016000,0.014403,0.257692,0.171715,32.304544,39.000000,0.000000,0,8
0.627056,2,0.698651,0.632147,111.455729,1263.001793,0.280917,1.034630,0.016000,0.013577,0.146709,0.117875,41.467589,39.000000,0.000000,0,9
0.659724,4,0.326935,1.207671,111.657746,790.482847,0.290821,0.998228,0.013500,0.010910,0.752346,0.209017,27.305703,39.000000,0.000000,0,10
0.502895,7,0.435263,1.110105,132.464125,1278.938558,0.242828,1.004400,0.009750,0.011022,0.633635,0.162348,33.676415,39.000000,0.000000,0,11
0.552602,7,0.986012,0.535156,116.352892,1649.654868,0.267097,1.040765,0.009750,0.010413,0.099427,0.090267,47.731376,39.000000,0.000000,0,12
0.752836,6,0.980464,1.128253,93.859373,562.122135,0.344892,1.003252,0.011000,0.009561,0.281140,0.259880,22.157957,39.000000,0.000000,0,13
0.788434,7,0.890465,1.334360,93.775407,466.138522,0.350009,0.990215,0.009750,0.008837,0.392657,0.297807,19.243263,39.000000,0.000000,0,14
0.709147,7,0.368201,1.116210,97.271241,665.317571,0.332255,1.004013,0.009750,0.009345,0.682595,0.232766,24.703824,39.000000,0.000000,0,15
0.542465,5,0.432411,1.004686,121.265686,1198.989178,0.263731,1.011067,0.012250,0.011545,0.519035,0.159887,34.055373,39.000000,0.000000,0,16
0.637959,7,0.406072,0.790782,100.175865,966.401806,0.315677,1.024597,0.009750,0.009913,0.416401,0.171851,32.281139,39.000000,0.000000,0,17
0.745236,2,0.544705,0.990679,103.015076,689.733557,0.311491,1.011953,0.016000,0.012702,0.340165,0.212447,26.913728,39.000000,0.000000,0,18
0.628850,4,0.397007,0.836801,101.707766,1019.567934,0.311757,1.021686,0.013500,0.011281,0.410886,0.163010,33.570803,39.000000,0.000000,0,19
0.692770,7,0.460493,0.762541,93.474776,842.371453,0.338115,1.026383,0.009750,0.009552,0.342990,0.183396,30.555643,39.000000,0.000000,0,20
0.556235,3,0.861803,0.916478,123.500632,1175.080142,0.257613,1.016646,0.014750,0.013307,0.239245,0.158814,34.223514,39.000000,0.000000,0,21
0.618244,7,0.707035,0.663107,101.799325,1127.017210,0.308072,1.032672,0.009750,0.010019,0.193851,0.145076,36.482878,39.000000,0.000000,0,22
0.550639,7,0.418581,1.270250,130.598233,1018.175187,0.249071,0.994270,0.009750,0.010419,0.751751,0.192347,29.355396,39.000000,0.000000,0,23
0.759991,7,0.337713,0.518559,95.510835,894.008581,0.326462,1.041815,0.009750,0.009213,0.269389,0.150578,35.575330,39.000000,0.000000,0,24
0.728161,6,0.604775,1.107160,94.948076,621.915072,0.340313,1.004586,0.011000,0.009630,0.425279,0.242620,23.711408,39.000000,0.000000,0,25
0.520904,6,0.957828,1.234093,136.006764,1074.120202,0.238459,0.996557,0.011000,0.011362,0.365559,0.192820,29.296087,39.000000,0.000000,0,26
0.613183,5,0.316033,0.890459,104.078653,1024.842182,0.305569,1.018292,0.012250,0.010808,0.573594,0.167511,32.903798,39.000000,0.000000,0,27
0.740142,6,0.954281,0.756219,88.866106,754.537203,0.355850,1.026783,0.011000,0.009600,0.157263,0.193171,29.241144,39.000000,0.000000,0,28
0.639210,2,0.778747,1.378010,124.179787,703.261611,0.264244,0.987454,0.016000,0.013407,0.474141,0.244473,23.537432,39.000000,0.000000,0,29
0.696640,4,0.917579,0.961041,98.888482,736.412965,0.323574,1.013828,0.013500,0.010986,0.231022,0.212939,26.861382,39.000000,0.000000,0,30
0.516427,4,0.603251,1.227989,0.000000,1173.858652,0.224158,0.996943,0.013500,0.012611,0.503491,0.175354,31.741223,39.000000,0.000000,1,1
0.699923,2,0.647119,1.370640,0.000000,618.822170,0.272962,0.987921,0.016000,0.012838,0.507957,0.253841,22.678528,39.000000,0.000000,1,2
0.775613,3,0.836542,1.089701,0.000000,566.662386,0.333750,1.005690,0.014750,0.011237,0.284743,0.250055,23.012724,39.000000,0.000000,1,3
0.669090,4,0.818115,0.718365,0.000000,972.413890,0.323300,1.029177,0.013500,0.011021,0.165418,0.159780,34.067056,39.000000,0.000000,1,4
0.671209,3,0.869970,1.400000,0.000000,626.364235,0.283444,0.986064,0.014750,0.011678,0.440337,0.261676,22.013213,39.000000,0.000000,1,5
0.514631,2,0.790658,1.204436,0.000000,1152.911918,0.218541,0.998433,0.016000,0.015492,0.400900,0.179869,31.066372,39.000000,0.000000,1,6
0.645888,5,0.583350,1.241920,0.000000,751.995408,0.284755,0.996062,0.012250,0.010582,0.511382,0.226013,25.431437,39.000000,0.000000,1,7
0.685789,2,0.474427,0.670765,0.000000,1039.987280,0.324325,1.032188,0.016000,0.012762,0.223417,0.140114,37.343699,39.000000,0.000000,1,8
0.679497,2,1.050000,1.400000,0.000000,581.297785,0.327662,0.986064,0.016000,0.012610,0.401550,0.278756,20.681642,39.000000,0.000000,1,9
0.730830,4,0.326935,1.207671,0.000000,648.358375,0.320305,0.998228,0.013500,0.010382,0.735474,0.231748,24.810194,39.000000,0.000000,1,10
0.688478,5,0.435263,0.882652,0.000000,812.052758,0.337565,1.018786,0.012250,0.010283,0.412637,0.192937,29.273369,39.000000,0.000000,1,11
0.552602,5,0.840112,1.215133,0.000000,985.969797,0.249253,0.997756,0.012250,0.011558,0.387065,0.198802,28.528207,39.000000,0.000000,1,12
