D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.635994,6,1.035803,1.046896,139.487234,877.217407,0.295516,1.008397,0.011000,0.010870,0.255758,0.193164,29.211838,39.000000,0.000000,0,1
0.608227,6,0.318837,0.682495,134.632763,1277.415820,0.299176,1.031446,0.011000,0.010883,0.430222,0.121817,40.681490,39.000000,0.000000,0,2
0.541738,7,0.667330,1.331399,175.372243,1068.526870,0.238855,0.990403,0.009750,0.010996,0.556653,0.184969,30.309124,39.000000,0.000000,0,3
0.641082,6,0.785892,0.604686,127.956177,1244.745556,0.313512,1.036367,0.011000,0.010537,0.145771,0.116181,41.782330,39.000000,0.000000,0,4
0.747356,2,0.984866,0.678475,132.178402,946.936977,0.305515,1.031700,0.016000,0.013243,0.109638,0.141568,37.055020,39.000000,0.000000,0,5
0.790604,5,0.484927,0.892401,109.791150,675.806401,0.373028,1.018169,0.012250,0.010072,0.364432,0.202931,27.975646,39.000000,0.000000,0,6
0.668217,3,0.846643,0.509040,142.075840,1411.925076,0.280847,1.042417,0.014750,0.012245,0.087078,0.083334,49.400111,39.000000,0.000000,0,7
0.656861,2,0.977128,0.859991,142.725813,986.595809,0.285609,1.020219,0.016000,0.014307,0.179645,0.160455,33.932137,39.000000,0.000000,0,8
0.570815,4,0.313598,0.981581,150.540889,1255.749390,0.272344,1.012529,0.013500,0.012328,0.631797,0.138949,37.531583,39.000000,0.000000,0,9
0.746791,4,0.379179,1.394440,141.122997,630.630826,0.299284,0.986415,0.013500,0.010537,0.773992,0.232771,24.658843,39.000000,0.000000,0,10
0.572208,2,1.030721,1.239449,157.868515,959.071494,0.263957,0.996218,0.016000,0.015045,0.348227,0.196888,28.734514,39.000000,0.000000,0,11
0.633338,3,0.565671,1.079829,152.798705,947.571797,0.270330,1.006314,0.014750,0.012944,0.412994,0.177211,31.422905,39.000000,0.000000,0,12
0.561417,4,0.949009,0.698947,149.116150,1500.728703,0.270129,1.030405,0.013500,0.012576,0.145614,0.105325,44.115010,39.000000,0.000000,0,13
0.661993,3,0.599544,1.217499,154.590897,809.030665,0.269670,0.997607,0.014750,0.012601,0.462792,0.202431,28.042523,39.000000,0.000000,0,14
0.719824,5,0.979755,0.632873,120.115394,1005.027736,0.335072,1.034584,0.012250,0.010463,0.112702,0.137021,37.879390,39.000000,0.000000,0,15
0.505161,3,0.580593,0.787960,168.253806,1751.052672,0.240428,1.024775,0.014750,0.014360,0.274268,0.096256,46.315654,39.000000,0.000000,0,16
0.542312,2,0.507199,1.092976,186.622154,1303.117668,0.221087,1.005483,0.016000,0.015754,0.460060,0.141916,37.002511,39.000000,0.000000,0,17
0.778437,2,0.747381,0.886510,126.632024,724.214124,0.323228,1.018542,0.016000,0.013084,0.219407,0.190740,29.518134,39.000000,0.000000,0,18
0.691101,5,0.374150,0.529017,120.866731,1178.054362,0.330707,1.041153,0.012250,0.010544,0.247574,0.112120,42.629019,39.000000,0.000000,0,19
0.760840,5,0.490960,1.328731,132.621120,592.359109,0.317232,0.990571,0.012250,0.010062,0.614257,0.243309,23.598112,39.000000,0.000000,0,20
0.541626,3,0.343810,0.879307,155.964468,1495.475508,0.261033,1.018997,0.014750,0.013638,0.489999,0.113170,42.410896,39.000000,0.000000,0,21
0.635983,5,0.934587,1.078283,141.604641,874.422720,0.291672,1.006412,0.012250,0.011342,0.287759,0.193902,29.118263,39.000000,0.000000,0,22
0.697864,3,0.891077,0.990244,133.819863,794.495312,0.307345,1.011981,0.014750,0.012411,0.244856,0.194564,29.030906,39.000000,0.000000,0,23
0.752377,5,0.579126,1.008487,118.660510,685.055864,0.347392,1.010827,0.012250,0.010352,0.374190,0.211443,26.987359,39.000000,0.000000,0,24
0.697786,7,0.844359,0.520284,124.795213,1175.010356,0.320163,1.041706,0.009750,0.009748,0.105841,0.110730,42.930164,39.000000,0.000000,0,25
0.793200,2,1.020586,1.357344,117.999461,492.566411,0.357421,0.988762,0.016000,0.012358,0.360549,0.280859,20.457200,39.000000,0.000000,0,26
