D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.541518,3,0.301994,0.593695,224.523326,2160.952491,0.275170,1.037062,0.014750,0.014293,0.339492,0.049289,61.271305,39.000000,0.000000,0,1
0.776390,5,0.920649,0.561878,180.199720,1108.278815,0.343844,1.039075,0.012250,0.010773,0.097141,0.101055,45.053412,39.000000,0.000000,0,2
0.681699,2,0.395967,1.127047,237.453460,997.395085,0.269715,1.003328,0.016000,0.014876,0.545091,0.149855,35.600701,39.000000,0.000000,0,3
0.670410,6,0.741231,0.529120,197.029175,1454.164479,0.313174,1.041147,0.011000,0.011009,0.126393,0.076836,51.044945,39.000000,0.000000,0,4
0.718480,6,0.460451,1.290021,213.130613,771.699253,0.303837,0.993020,0.011000,0.010676,0.658010,0.193931,29.030979,39.000000,0.000000,0,5
0.555021,6,0.631249,1.126160,252.731470,1311.189947,0.252721,1.003384,0.011000,0.012379,0.455693,0.135545,38.104251,39.000000,0.000000,0,6
0.524406,7,0.766629,1.264291,276.652284,1337.702719,0.232740,0.994647,0.009750,0.012180,0.471433,0.143139,36.730404,39.000000,0.000000,0,7
0.711090,5,0.770457,0.621311,184.646597,1192.359360,0.336339,1.035316,0.012250,0.011256,0.145317,0.103854,44.394630,39.000000,0.000000,0,8
0.544294,7,0.430600,1.334781,282.700669,1299.078204,0.228884,0.990189,0.009750,0.011728,0.782032,0.141460,37.022628,39.000000,0.000000,0,9
0.651280,3,1.034738,1.145915,224.164571,932.782491,0.285850,1.002135,0.014750,0.013820,0.287365,0.174199,31.808769,39.000000,0.000000,0,10
0.512169,6,0.866337,0.709920,245.789980,1981.403174,0.252993,1.029711,0.011000,0.012810,0.181195,0.069708,53.135489,39.000000,0.000000,0,11
0.595423,4,0.672864,1.094951,246.581851,1189.040621,0.258733,1.005358,0.013500,0.013387,0.387474,0.141177,37.069868,39.000000,0.000000,0,12
0.765584,7,0.927318,0.867327,179.317859,804.463507,0.352014,1.019755,0.009750,0.010300,0.207369,0.171359,32.247619,39.000000,0.000000,0,13
0.521736,5,0.827835,0.697899,242.006708,1966.905261,0.256822,1.030472,0.012250,0.013240,0.178046,0.067843,53.731991,39.000000,0.000000,0,14
0.539648,5,0.766149,0.814315,238.825290,1669.342512,0.262206,1.023108,0.012250,0.013148,0.239579,0.092443,47.168760,39.000000,0.000000,0,15
