D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.603258664329512,0.48964857836669906,1.0776380282344318,4,241.00728890996822,0,-867.9964587227045,0.013499999999999998,0.013166935223569003,0.4865978287891375,0.13510841239896335,38.18488275329778,39.0,2.6015361304983484,False
0.5,0.4418479392033611,1.121537398207137,4,292.80374591293634,0,-1738.401034856109,0.013499999999999998,0.01444931743847098,0.574910918689839,0.10062842166874966,45.16902293734856,39.0,4.937086048663508,False
0.5,0.43178525332209305,0.9871252899781177,4,274.84183513611447,0,-1637.5976394781485,0.013499999999999998,0.01443683027249511,0.5001399020072165,0.08836688448901035,48.11134776975626,39.0,4.958327409170201,False
0.7401906137681795,0.4735035262933499,1.1325724054504342,4,204.1208264451056,0,-575.1484964857377,0.013499999999999998,0.011832167132392551,0.5059704572068678,0.1795694651258379,30.99216420572986,39.0,1.817686497268876,False
0.5325229104793072,0.3436119673892032,1.2042582954355765,4,283.60082963712847,0,-1923.9609316610552,0.013499999999999998,0.013772977437702514,0.7527856530581746,0.11276198751604541,42.445428965746,39.0,5.7840454984662495,False
fitness at iteration,0,,,,,-575.1553458456967
0.8,0.3,1.119410938924818,4,184.80006565648665,0,-712.4174804391998,0.013499999999999998,0.011210857038069566,0.7144311903786545,0.18532241910687494,30.169592777199775,39.0,2.855071576454244,False
0.7536827928845744,0.588229504534115,1.0497838588071982,4,195.48974488620948,0,-415.8569240445954,0.013499999999999998,0.011823080773886293,0.37984822767375326,0.178562454608686,31.14006140384556,39.0,1.127256978552287,False
0.7898573572883371,0.6777163521051028,1.058566544009698,4,188.49855220551905,0,-331.2368370185966,0.013499999999999998,0.011586950242004547,0.3356127488092025,0.1909887735363729,29.40562311601784,39.0,0.7572380962239472,False
0.6529362287450129,0.3428205935576691,1.095097898616996,4,221.8302189207222,0,-998.2424918593601,0.013499999999999998,0.012472132113197709,0.6527834184981556,0.1450620363430339,36.39348766641904,39.0,3.500029331964518,False
0.8,0.5896810273637967,1.1403787194461676,4,191.9730632519519,0,-399.3319545455961,0.013499999999999998,0.011452818960069711,0.4164054323609357,0.20018089084817986,28.225296288274908,39.0,1.0801457651457036,False
fitness at iteration,1,,,,,-331.2441828093528
0.8,0.6941967376246091,0.9829607641325715,4,181.66122063837264,0,-290.00592674094764,0.013499999999999998,0.011511648844853459,0.29370655978401894,0.1839793164210824,30.3570493770704,39.0,0.5964107569124698,False
0.8,0.5818205001127873,0.9610253421157342,4,179.5921146450586,0,-333.4264717702572,0.013499999999999998,0.011458965429112606,0.3315571318553566,0.17858523985636837,31.133653449049497,39.0,0.8565763448424949,False
0.6361979710220896,0.3939222970868334,0.9670705979214052,4,216.88949136643467,0,-836.2471057897628,0.013499999999999998,0.012709311657429697,0.5016103232902099,0.13020218814857623,39.12042038580918,39.0,2.8556368061969577,False
0.8,0.5957242329886759,0.7861200883878287,4,170.67208713662467,0,-272.6575557709317,0.013499999999999998,0.011358819563969452,0.2436471334029105,0.15251279087114752,35.15272309899172,39.0,0.5975521266852892,False
0.8,0.45152048374763776,0.7745998440020219,4,168.31267957002837,0,-350.32368010461033,0.013499999999999998,0.01129091541195465,0.3093954001287854,0.14864872630581746,35.788977137019096,39.0,1.0813861498702733,False
fitness at iteration,2,,,,,-272.66293201144885
0.7613298154508259,0.6133307034290871,0.7728582302116999,4,177.56372162684517,0,-296.25608139250556,0.013499999999999998,0.011633976833365395,0.23597336297829086,0.14143273730713596,37.01560640613484,39.0,0.6684493807529869,False
0.8,0.6543832018435115,0.9400183656803363,4,178.91533690558632,0,-292.31396607161577,0.013499999999999998,0.011482910977440407,0.28978066545198644,0.17736479062161895,31.31674699879987,39.0,0.6338116738749453,False
