D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.511022,0.3,0.790917,7.0,159.196296,1628.353318,907.65573,0.00975,0.01147,0.585753,0.107787,43.56993,39.0,4.701490748161843,0.0
0.650663,0.5171,0.736224,4.0,126.717653,1109.43099,249.668433,0.0135,0.011581,0.27088,0.137483,37.796799,39.0,0.970279961886197,0.0
0.693058,0.913138,0.74342,4.0,124.443486,969.816997,126.685724,0.0135,0.011363,0.155444,0.152693,35.193138,39.0,0.018016542998041847,0.0
0.721045,0.703731,0.635767,5.0,115.319387,982.846486,133.033339,0.01225,0.010401,0.162986,0.141284,37.106217,39.0,0.15360550380793295,0.0
0.571600,0.45439,0.566125,2.0,144.405815,1777.461846,458.042233,0.016,0.014405,0.195533,0.069638,53.197489,39.0,2.171887342300586,0.0
0.680258,1.01278,0.587497,6.0,126.81302,1163.35013,134.735437,0.011,0.010265,0.101383,0.117897,41.436455,39.0,0.062473205128205186,0.0
0.729334,0.799945,0.87172,5.0,118.023552,779.859101,143.47836,0.01225,0.010538,0.2295,0.188784,29.781134,39.0,0.21567505720823799,0.0
0.677744,0.465578,1.091607,6.0,131.336605,799.343847,352.151158,0.011,0.010349,0.53563,0.199766,28.365981,39.0,1.6812871059139196,0.0
0.524798,0.861542,0.5,2.0,186.954911,2312.109503,468.835982,0.016,0.015521,0.084863,0.045171,63.532975,39.0,1.5077560050866534,0.0
0.607093,1.011385,1.188815,5.0,153.079042,895.819807,242.672815,0.01225,0.011575,0.315336,0.198915,28.475707,39.0,0.5852801447854611,0.0
0.693333,0.51397,1.189936,4.0,140.82555,753.573085,345.723878,0.0135,0.011327,0.51119,0.208226,27.356852,39.0,1.4549768040494464,0.0
0.674246,0.973451,0.564874,3.0,141.48466,1296.428349,166.039061,0.01475,0.012321,0.087706,0.098375,45.768378,39.0,0.1735481538461538,0.0
0.591115,0.667619,1.218937,2.0,176.965946,991.528265,426.614494,0.016,0.015065,0.439361,0.182254,30.688503,39.0,1.4107070352365378,0.0
0.708640,0.304138,1.193354,3.0,138.669128,778.94157,526.424978,0.01475,0.01182,0.742316,0.195538,28.902076,39.0,2.7962748928597,0.0
0.644069,0.400125,1.4,3.0,169.468007,845.243827,640.013657,0.01475,0.012284,0.750296,0.19867,28.504474,39.0,2.7765943524437504,0.0
0.728059,0.989486,1.4,2.0,128.318143,565.731491,195.525059,0.016,0.012826,0.406089,0.266506,21.566301,39.0,0.5237518104658054,0.0
0.503491,0.719889,0.5,2.0,181.178365,2463.936102,568.185751,0.016,0.015635,0.105753,0.042806,64.956075,39.0,2.1360585362763667,0.0
