D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.695515,5,0.490162,0.507490,152.792223,1297.649591,0.327953,1.042515,0.012250,0.010876,0.177683,0.092134,47.256607,39.000000,0.000000,0,1
0.514901,6,0.419654,1.058478,212.716105,1507.404941,0.242787,1.007665,0.011000,0.012305,0.597269,0.121916,40.639899,39.000000,0.000000,0,2
0.783155,6,1.012146,1.228582,154.943276,585.989610,0.338784,0.996906,0.011000,0.010105,0.308221,0.238444,24.029038,39.000000,0.000000,0,3
0.559023,7,0.995536,1.279166,210.104072,1075.519034,0.249483,0.993706,0.009750,0.011398,0.375210,0.176628,31.480841,39.000000,0.000000,0,4
0.639638,4,1.012278,1.365798,196.009107,808.374015,0.269362,0.988227,0.013500,0.012194,0.386128,0.210382,27.073540,39.000000,0.000000,0,5
0.743349,4,0.378690,1.273160,171.930839,715.237883,0.305944,0.994086,0.013500,0.011179,0.698004,0.203758,27.838246,39.000000,0.000000,0,6
0.782202,2,0.540572,1.136668,172.723758,685.004291,0.302146,1.002719,0.016000,0.013519,0.416786,0.201936,28.055053,39.000000,0.000000,0,7
0.685328,3,0.479854,1.260841,193.832542,830.444651,0.270835,0.994865,0.014750,0.012748,0.567858,0.188386,29.799436,39.000000,0.000000,0,8
0.532080,3,1.044254,1.385600,222.286835,1114.242577,0.237286,0.986974,0.014750,0.014329,0.420002,0.179570,31.042393,39.000000,0.000000,0,9
0.581425,5,0.678109,1.248909,209.878443,1067.346803,0.249405,0.995620,0.012250,0.012176,0.473373,0.169938,32.493607,39.000000,0.000000,0,10
0.739504,7,0.826006,0.631121,147.108524,993.275174,0.343500,1.034695,0.009750,0.009963,0.144034,0.133806,38.459934,39.000000,0.000000,0,11
0.605815,5,0.414065,0.984886,180.355239,1160.631118,0.285589,1.012320,0.012250,0.011881,0.517161,0.142805,36.815657,39.000000,0.000000,0,12
0.651736,5,0.399246,0.827056,161.213260,1106.876993,0.316679,1.022302,0.012250,0.011426,0.420852,0.137460,37.771995,39.000000,0.000000,0,13
0.617452,7,0.336476,1.095616,182.059602,1043.535899,0.284956,1.005316,0.009750,0.010806,0.749661,0.161515,33.737208,39.000000,0.000000,0,14
0.565275,7,0.781539,0.955368,188.157569,1249.422056,0.272995,1.014187,0.009750,0.011483,0.310477,0.141872,36.980068,39.000000,0.000000,0,15
0.683297,4,0.677369,1.341300,191.952907,762.908366,0.274870,0.989776,0.013500,0.011799,0.492233,0.208418,27.294844,39.000000,0.000000,0,16
