D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.787919,6,0.675380,1.106505,88.684646,532.572918,0.364789,1.004627,0.011000,0.009301,0.375366,0.262094,21.971466,39.000000,0.000000,0,1
0.704427,2,0.625629,1.173548,115.347685,677.299928,0.281174,1.000387,0.016000,0.013119,0.405038,0.230143,24.981340,39.000000,0.000000,0,2
0.798686,6,0.659917,1.334843,95.412519,471.774116,0.344079,0.990185,0.011000,0.009082,0.491729,0.291084,19.729176,39.000000,0.000000,0,3
0.601020,2,0.363887,0.535124,101.934266,1541.110633,0.305185,1.040767,0.016000,0.013199,0.219806,0.087021,48.497756,39.000000,0.000000,0,4
0.555014,7,0.944464,1.099479,120.932909,1001.306069,0.266109,1.005072,0.009750,0.010681,0.317547,0.194368,29.098405,39.000000,0.000000,0,5
0.602315,2,0.733658,0.880999,121.086463,1071.015297,0.262420,1.018890,0.016000,0.014294,0.242773,0.161668,33.776747,39.000000,0.000000,0,6
0.630985,3,0.674931,0.564367,104.416081,1312.001667,0.298644,1.038917,0.014750,0.011968,0.135037,0.108909,43.346333,39.000000,0.000000,0,7
0.613393,7,1.009318,0.744358,105.893103,1065.107993,0.297621,1.027533,0.009750,0.010175,0.160001,0.158897,34.208245,39.000000,0.000000,0,8
0.767129,5,0.801602,1.307254,99.934489,511.660617,0.327728,0.991930,0.012250,0.009750,0.403218,0.280338,20.551771,39.000000,0.000000,0,9
0.651344,4,0.973909,0.822093,101.900623,926.887995,0.311023,1.022616,0.013500,0.011296,0.174825,0.176180,31.610878,39.000000,0.000000,0,10
0.565036,3,0.850324,0.884418,120.986910,1170.537086,0.262503,1.018674,0.014750,0.013176,0.227439,0.156288,34.630576,39.000000,0.000000,0,11
0.679120,7,0.968052,1.386802,109.192708,604.152040,0.300929,0.986898,0.009750,0.009403,0.403417,0.268202,21.482834,39.000000,0.000000,0,12
0.576401,2,0.353485,1.005301,124.922740,1163.506127,0.256214,1.011028,0.016000,0.014189,0.527943,0.153355,35.114949,39.000000,0.000000,0,13
0.774200,4,0.434523,0.750394,83.876689,731.286435,0.377141,1.027151,0.013500,0.010186,0.305970,0.190057,29.644159,39.000000,0.000000,0,14
0.726124,2,0.889118,0.945722,102.958344,707.953794,0.310685,1.014797,0.016000,0.013006,0.217150,0.212433,26.916244,39.000000,0.000000,0,15
0.722477,3,0.724982,1.284363,110.164109,593.521832,0.296596,0.993378,0.014750,0.011479,0.422046,0.256430,22.452229,39.000000,0.000000,0,16
0.706817,6,0.392082,0.777533,91.133061,817.707204,0.347209,1.025435,0.011000,0.009751,0.395482,0.185495,30.262421,39.000000,0.000000,0,17
0.714164,2,0.458045,0.900627,101.193864,804.534240,0.315121,1.017649,0.016000,0.012803,0.346259,0.186799,30.084375,39.000000,0.000000,0,18
0.614498,5,0.712757,1.079442,112.029459,872.280251,0.287241,1.006339,0.012250,0.010983,0.364714,0.202564,28.065650,39.000000,0.000000,0,19
0.714082,6,0.920894,0.581764,92.641886,974.735377,0.337529,1.037817,0.011000,0.009615,0.108731,0.145282,36.444643,39.000000,0.000000,0,20
0.773548,2,0.976419,1.177277,96.532068,530.813513,0.336530,1.000151,0.016000,0.012400,0.287028,0.267915,21.499472,39.000000,0.000000,0,21
0.791915,4,0.682204,1.337085,100.920111,489.321998,0.325318,0.990043,0.013500,0.010093,0.458921,0.283680,20.289537,39.000000,0.000000,0,22
0.545637,4,0.561419,0.683001,112.681006,1479.672184,0.278242,1.031414,0.013500,0.012047,0.236582,0.113934,42.273507,39.000000,0.000000,0,23
0.591015,3,0.500367,1.052862,122.916417,1018.262884,0.261245,1.008020,0.014750,0.012755,0.444660,0.176858,31.510622,39.000000,0.000000,0,24
0.692250,6,0.983940,1.151218,101.785595,649.384535,0.318098,1.001799,0.011000,0.009940,0.297964,0.244439,23.537666,39.000000,0.000000,0,25
0.786998,3,0.818417,0.667166,89.205231,780.933578,0.352890,1.032415,0.014750,0.010939,0.130806,0.172448,32.180008,39.000000,0.000000,0,26
0.525859,6,0.977719,0.858015,121.021849,1308.373420,0.261754,1.020344,0.011000,0.011384,0.210416,0.147849,36.024661,39.000000,0.000000,0,27
0.709565,2,0.587345,1.291214,118.839621,637.070607,0.274992,0.992944,0.016000,0.012901,0.488806,0.243068,23.668902,39.000000,0.000000,0,28
0.502811,4,0.558218,0.600359,119.997299,1870.463353,0.259737,1.036641,0.013500,0.012426,0.203376,0.084041,49.243884,39.000000,0.000000,0,29
0.515889,6,1.031430,0.591853,122.727690,1775.910084,0.253888,1.037179,0.011000,0.011223,0.109805,0.089243,47.970724,39.000000,0.000000,0,30
0.787919,4,0.675380,1.011479,0.000000,579.667534,0.355473,1.010638,0.013500,0.010302,0.309971,0.240521,23.914370,39.000000,0.000000,1,1
0.704427,2,0.625629,0.529675,0.000000,1159.480376,0.311941,1.041112,0.016000,0.012527,0.118357,0.111595,42.765947,39.000000,0.000000,1,2
0.687462,6,0.635093,1.334843,0.000000,630.000547,0.299004,0.990185,0.011000,0.009736,0.531343,0.253865,22.677133,39.000000,0.000000,1,3
0.601020,7,0.363887,0.540432,0.000000,1339.306150,0.282446,1.040431,0.009750,0.010179,0.290869,0.114531,42.147099,39.000000,0.000000,1,4
0.667098,7,0.944464,1.099479,0.000000,706.656390,0.315616,1.005072,0.009750,0.009771,0.300833,0.232988,24.682935,39.000000,0.000000,1,5
0.777935,2,0.348042,0.880999,0.000000,710.259183,0.359045,1.018890,0.016000,0.012018,0.410512,0.195569,28.930702,39.000000,0.000000,1,6
0.630857,6,0.674931,0.564367,0.000000,1223.557099,0.312462,1.038917,0.011000,0.010147,0.155224,0.123366,40.416023,39.000000,0.000000,1,7
0.606012,7,0.548373,0.500000,0.000000,1390.165425,0.287568,1.042989,0.009750,0.010034,0.171680,0.105438,44.110935,39.000000,0.000000,1,8
0.767129,6,1.050000,1.307254,0.000000,498.179530,0.334350,0.991930,0.011000,0.009355,0.324142,0.287352,20.010279,39.000000,0.000000,1,9
0.651344,2,0.741703,1.125609,0.000000,783.579538,0.269546,1.003419,0.016000,0.013742,0.346912,0.214213,26.723441,39.000000,0.000000,1,10
0.565036,2,0.850324,0.884418,0.000000,1184.899816,0.249835,1.018674,0.016000,0.014823,0.222019,0.153711,35.055500,39.000000,0.000000,1,11
0.679120,3,0.968052,0.500000,0.000000,1303.175739,0.265539,1.042989,0.014750,0.011779,0.069813,0.096229,46.339176,39.000000,0.000000,1,12
0.576401,2,0.353485,1.005301,0.000000,1163.506127,0.256214,1.011028,0.016000,0.014189,0.527943,0.153355,35.114949,39.000000,0.000000,1,13
0.588493,4,0.300000,0.750394,0.000000,1241.175087,0.302624,1.027151,0.013500,0.011528,0.470629,0.135245,38.244821,39.000000,0.000000,1,14
0.500000,2,0.889118,0.500000,0.000000,2327.311528,0.204379,1.042989,0.016000,0.015243,0.082487,0.050073,60.928873,39.000000,0.000000,1,15
0.800000,4,0.724982,1.284363,0.000000,487.353489,0.333848,0.993378,0.013500,0.010118,0.411365,0.282059,20.414215,39.000000,0.000000,1,16
0.706817,6,0.597124,0.777533,0.000000,807.661368,0.350661,1.025435,0.011000,0.009758,0.266081,0.188234,29.890636,39.000000,0.000000,1,17
0.714164,7,0.458045,1.392157,0.000000,587.068702,0.304352,0.986560,0.009750,0.009102,0.738309,0.262380,21.952571,39.000000,0.000000,1,18
0.500000,5,0.712757,0.500000,0.000000,2091.993945,0.250530,1.042989,0.012250,0.011707,0.127240,0.064939,54.768273,39.000000,0.000000,1,19
0.500000,6,0.903790,0.581764,0.000000,1882.063129,0.252597,1.037817,0.011000,0.011349,0.126334,0.083930,49.272297,39.000000,0.000000,1,20
0.741685,7,0.976419,1.279845,0.000000,532.196352,0.335738,0.993663,0.009750,0.009157,0.348193,0.278892,20.667606,39.000000,0.000000,1,21
0.791915,6,0.682204,1.270588,0.000000,489.754675,0.349154,0.994249,0.011000,0.009185,0.449148,0.283447,20.307478,39.000000,0.000000,1,22
0.545637,2,0.561419,0.687697,0.000000,1555.795225,0.255415,1.031117,0.016000,0.014566,0.214403,0.103969,44.448304,39.000000,0.000000,1,23
0.800000,3,1.050000,1.190518,91.827104,491.574050,0.354264,0.999313,0.014750,0.010944,0.271774,0.279817,20.591006,39.000000,91.827104,1,24
0.692250,6,0.300000,1.151218,0.000000,710.117606,0.320144,1.001799,0.011000,0.009712,0.820529,0.223243,25.739003,39.000000,0.000000,1,25
0.786998,3,0.854495,1.001496,0.000000,582.721903,0.344023,1.011269,0.014750,0.011166,0.242973,0.239527,24.012279,39.000000,0.000000,1,26
0.616696,6,0.977719,0.858015,0.000000,969.006172,0.302164,1.020344,0.011000,0.010529,0.200653,0.178324,31.289317,39.000000,0.000000,1,27
0.578353,2,0.587345,0.500000,0.000000,1730.958869,0.265987,1.042989,0.016000,0.013733,0.125155,0.072253,52.417725,39.000000,0.000000,1,28
0.500000,4,0.300000,0.600359,0.000000,1905.556775,0.264265,1.036641,0.013500,0.012362,0.373021,0.081521,49.887360,39.000000,0.000000,1,29
0.725122,6,0.642404,1.390719,0.000000,557.877329,0.307717,0.986651,0.011000,0.009427,0.546631,0.272066,21.181102,39.000000,0.000000,1,30
best fit at iteration 1,122.727690
0.787919,3,0.699264,1.106505,0.000000,555.785438,0.332805,1.004627,0.014750,0.011124,0.333669,0.250985,22.929106,39.000000,0.000000,2,1
0.704427,2,0.300000,0.500000,0.000000,1196.303146,0.357956,1.042989,0.016000,0.012041,0.230316,0.105367,44.124108,39.000000,0.000000,2,2
0.509795,6,0.300000,0.500000,0.000000,1924.194772,0.249767,1.042989,0.011000,0.011278,0.330188,0.075932,51.362154,39.000000,0.000000,2,3
0.800000,2,0.363887,0.535124,0.000000,909.038731,0.391380,1.040767,0.016000,0.011426,0.197392,0.136089,38.077725,39.000000,0.000000,2,4
0.555014,4,0.944464,0.500000,0.000000,1824.009309,0.246796,1.042989,0.013500,0.011906,0.082810,0.070314,53.006532,39.000000,0.000000,2,5
