D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.717553,0.94756,0.878059,7.0,190.032056,899.188818,266.425122,0.00975,0.010634,0.212278,0.160957,33.7834,39.0,0.4019787179716164,0.0,1,0
0.800000,0.810643,1.159152,5.0,187.405178,640.338077,297.123081,0.01225,0.010856,0.336291,0.21211,26.822419,39.0,0.5854556597991609,0.0,1,0
0.800000,0.718434,1.307253,5.0,198.435629,606.018101,388.592375,0.01225,0.010707,0.440913,0.225153,25.384827,39.0,0.9582817017761256,0.0,1,0
0.779064,1.05,0.994872,7.0,182.235905,712.057729,219.865289,0.00975,0.010252,0.22431,0.193779,29.04603,39.0,0.20652182770113148,0.0,1,0
0.699349,0.832124,0.852455,7.0,191.150128,962.747046,310.175578,0.00975,0.010723,0.232797,0.151959,35.253694,39.0,0.6227119717818868,0.0,1,0
0.755916,0.518155,1.006526,7.0,182.199391,769.248495,448.755987,0.00975,0.010255,0.442606,0.183367,30.446596,39.0,1.463015560359608,0.0,1,0
0.629355,0.990618,0.781202,4.0,214.232585,1298.19051,334.277666,0.0135,0.012929,0.162722,0.111191,42.779188,39.0,0.5603480388926516,0.0,1,0
0.613860,1.05,0.5,4.0,248.389199,1957.802422,529.136052,0.0135,0.012834,0.070033,0.046173,62.926961,39.0,1.1302640350104707,0.0,1,0
0.665638,0.582987,0.5,2.0,211.608543,1690.534537,583.551994,0.016,0.014435,0.121776,0.054196,58.919728,39.0,1.7577177512807265,0.0,1,0
0.545451,0.854682,0.964103,7.0,243.393075,1424.110072,645.334206,0.00975,0.012149,0.293162,0.121589,40.672203,39.0,1.6514316308990116,0.0,1,0
0.783560,0.493755,0.514315,4.0,171.210815,1139.551005,330.516983,0.0135,0.011166,0.163269,0.094283,46.752482,39.0,0.9304723505382185,0.0,1,0
0.733481,0.877247,1.144507,3.0,209.968214,765.19182,340.30365,0.01475,0.01304,0.309819,0.191159,29.387173,39.0,0.6207398029912273,0.0,1,0
0.646679,0.838529,1.4,5.0,249.744509,861.476242,594.963266,0.01225,0.011807,0.459501,0.192882,29.169609,39.0,1.3822907269729678,0.0,1,0
0.500437,0.61161,0.963255,2.0,303.293766,1856.486925,1314.535301,0.016,0.017989,0.342604,0.086161,48.645169,39.0,3.3342029892862852,0.0,1,0
0.529978,0.803694,0.5,6.0,242.294151,2355.81711,847.981746,0.011,0.012252,0.114538,0.042088,65.372927,39.0,2.4998095666529476,0.0,1,0
0.800000,0.68079,1.195045,3.0,203.054973,655.05468,380.223041,0.01475,0.01241,0.387095,0.206725,27.438866,39.0,0.8725117910267265,0.0,1,0
0.743794,0.730337,0.674232,4.0,180.346856,1058.307247,259.40711,0.0135,0.011695,0.164021,0.118721,41.215726,39.0,0.43838035403539305,0.0,1,0
0.551386,0.955587,1.157839,7.0,255.016601,1251.180681,643.007973,0.00975,0.012037,0.342046,0.146711,36.122211,39.0,1.5214245990411155,0.0,1,0
0.500000,0.37888,0.538759,5.0,246.164142,2490.262539,1796.80943,0.01225,0.013223,0.277697,0.042371,65.194921,39.0,6.299188742799308,0.0,1,0
0.606624,0.965613,1.145642,7.0,232.535785,1047.955132,496.398962,0.00975,0.011483,0.325851,0.164253,33.285949,39.0,1.134754661128563,0.0,1,0
0.686407,0.653393,0.578949,3.0,197.567873,1396.11923,409.445691,0.01475,0.012945,0.143061,0.080108,50.176805,39.0,1.0724363439292852,0.0,1,0
0.592541,0.942993,0.5,7.0,224.948125,1921.44128,546.933036,0.00975,0.011215,0.093358,0.052679,59.613407,39.0,1.4313827628926261,0.0,1,0
0.646460,0.384152,1.306948,2.0,270.124557,1029.049374,1205.189861,0.016,0.015103,0.689166,0.154466,34.831844,39.0,3.461603200704362,0.0,1,0
0.800000,1.043705,1.123877,2.0,187.301735,647.185414,226.369451,0.016,0.013824,0.253298,0.209583,27.109239,39.0,0.2085808486375328,0.0,1,0
0.588660,0.799981,1.056884,6.0,233.821654,1188.762268,571.190387,0.011,0.012106,0.337765,0.14364,36.640229,39.0,1.4428286065219036,0.0,1,0
0.555145,0.3,0.997005,7.0,242.634836,1448.734972,1672.398831,0.00975,0.01183,0.758907,0.114344,42.110846,39.0,5.892640811685015,0.0,1,0
0.677936,0.898796,0.5,2.0,247.270045,1688.414204,482.468415,0.016,0.01483,0.073538,0.051991,59.933078,39.0,0.9511827038594944,0.0,1,0
0.772746,0.957019,0.970253,2.0,198.177618,778.468403,238.657805,0.016,0.01426,0.212176,0.176187,31.497516,39.0,0.20426592200332597,0.0,1,0
0.525040,0.550039,0.810715,2.0,272.354764,1911.436501,1195.793479,0.016,0.01719,0.284616,0.07162,52.547389,39.0,3.390568993424197,0.0,1,0
0.677234,0.301826,1.260943,2.0,246.661937,991.292591,1248.908133,0.016,0.014551,0.772464,0.152563,35.15114,39.0,4.063246003290444,0.0,1,0
0.744083,0.980085,0.823671,6.0,182.533318,890.780263,209.44343,0.011,0.010783,0.178078,0.155198,34.704899,39.0,0.14742458021366245,0.0,1,1
0.726663,0.771202,0.84886,6.0,183.456839,913.973907,282.390576,0.011,0.010865,0.23825,0.154781,34.774886,39.0,0.5392716160252227,0.0,1,1
0.653634,0.693131,1.4,2.0,260.279031,867.570347,723.722101,0.016,0.015032,0.525276,0.18891,29.691894,39.0,1.7805621724630774,0.0,1,1
0.779064,1.05,0.994872,3.0,187.744488,741.27574,210.620145,0.01475,0.012646,0.207362,0.18484,30.237881,39.0,0.12184592079636435,0.0,1,1
0.535811,0.832124,0.640332,6.0,234.436827,1949.049154,696.837882,0.011,0.012417,0.159704,0.06502,54.680546,39.0,1.9724118765175913,0.0,1,1
0.613825,0.532957,1.358012,6.0,255.529673,1010.015698,979.905313,0.011,0.011489,0.644287,0.169898,32.461718,39.0,2.8347612997611233,0.0,1,1
0.591871,0.885223,0.625459,4.0,223.523382,1711.964394,494.550702,0.0135,0.013085,0.129575,0.069959,53.054237,39.0,1.2125213142360673,0.0,1,1
0.780270,1.05,0.890549,3.0,185.7462,802.840133,190.086241,0.01475,0.012618,0.171383,0.16747,32.799894,39.0,0.023365378873828144,0.0,1,1
