D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.638262,0.971475,0.898642,6.0,0.0,961.278313,0.0,0.011,0.010823,0.215688,0.172633,32.125278,39.0,0.2494019104111032,0.0,4,0
0.634657,0.3,0.827603,2.0,0.0,1188.92159,0.0,0.016,0.013791,0.460878,0.128284,39.508512,39.0,2.6056769782046083,0.0,4,0
0.605957,0.696945,1.024212,7.0,0.0,977.3641,0.0,0.00975,0.010634,0.370922,0.180006,31.009635,39.0,1.1437386751601624,0.0,4,0
0.772344,0.403278,0.861009,2.0,0.0,787.076863,0.0,0.016,0.012721,0.353946,0.17449,31.829249,39.0,1.0284600836724165,0.0,4,0
0.605987,0.501331,0.817391,2.0,0.0,1256.833087,0.0,0.016,0.014597,0.296862,0.126188,39.878582,39.0,1.375065227344142,0.0,4,0
0.799247,0.3,0.961059,5.0,0.0,651.41797,0.0,0.01225,0.009957,0.617198,0.209009,27.260855,39.0,1.952973316938505,0.0,4,0
0.682154,0.512835,0.669664,2.0,0.0,1142.886447,0.0,0.016,0.013451,0.20929,0.121065,40.821033,39.0,0.775433912942507,0.0,4,0
0.500000,0.597836,1.09751,2.0,0.0,1480.461428,0.0,0.016,0.016584,0.420885,0.132481,38.75839,39.0,2.212160792861129,0.0,4,0
0.508608,0.538616,1.4,2.0,0.0,1270.040959,0.0,0.016,0.015851,0.645415,0.161208,33.821997,39.0,3.0036164458339534,0.0,4,0
0.797606,0.935349,0.942996,2.0,123.116873,649.380787,123.116873,0.016,0.012957,0.199851,0.210249,27.119816,39.0,0.0,1.0,4,0
0.539142,0.594574,1.252885,4.0,0.0,1170.405135,0.0,0.0135,0.012878,0.520078,0.166394,33.039834,39.0,2.1255814512542526,0.0,4,0
0.724487,0.874671,1.4,5.0,0.0,594.020129,0.0,0.01225,0.010351,0.426282,0.254951,22.533588,39.0,0.6720154068821068,0.0,4,0
0.735581,0.531908,1.337852,5.0,0.0,624.532218,0.0,0.01225,0.01024,0.587256,0.238697,24.053813,39.0,1.4602571460889748,0.0,4,0
0.508393,0.3,1.310713,5.0,0.0,1386.841633,0.0,0.01225,0.012097,0.949532,0.142416,36.91687,39.0,5.667312661498709,0.0,4,0
0.577271,0.334905,1.214237,2.0,0.0,1162.045332,0.0,0.016,0.014786,0.703612,0.153131,35.123803,39.0,3.5948371002605612,0.0,4,0
0.537079,0.94326,1.359308,5.0,0.0,1058.232084,0.0,0.01225,0.012112,0.419047,0.189025,29.75896,39.0,1.216886655204338,0.0,4,0
0.593837,0.3,0.662967,2.0,0.0,1526.171529,0.0,0.016,0.014016,0.352081,0.091381,47.453595,39.0,3.0696494908173975,0.0,4,0
0.744308,0.924341,1.075056,3.0,0.0,664.908046,0.0,0.01475,0.011995,0.264347,0.221363,25.912731,39.0,0.1941787923004296,0.0,4,0
0.695195,0.809917,0.859864,5.0,0.0,859.559595,0.0,0.01225,0.010782,0.226321,0.178086,31.28824,39.0,0.2708522848511393,0.0,4,0
