D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.512712,0.428648,0.509681,5.0,194.986828,2280.332949,0.0,0.01225,0.012569,0.22691,0.049434,61.216775,39.0,4.185201418569694,0.0
0.748128,0.366293,1.293477,7.0,164.775253,667.540128,0.0,0.00975,0.009717,0.809529,0.218787,26.148809,39.0,2.7000781582086693,0.0
0.754706,0.348456,1.241988,4.0,166.542297,707.872399,0.0,0.0135,0.011094,0.721702,0.202638,27.972511,39.0,2.5615333747865647,0.0
0.675394,0.601612,0.637558,3.0,159.677474,1254.530466,0.0,0.01475,0.012652,0.179914,0.104106,44.364633,39.0,0.8657355848595143,0.0
0.707215,0.333725,1.036826,6.0,158.388781,837.254782,0.0,0.011,0.01051,0.664389,0.179769,31.003301,39.0,2.695792934265641,0.0
0.670721,0.380141,0.711906,3.0,155.70615,1202.186393,0.0,0.01475,0.012617,0.324614,0.113932,42.219458,39.0,1.9317409504850847,0.0
0.531770,0.3,0.765707,2.0,193.960376,1882.602515,1241.127076,0.016,0.015699,0.436691,0.072123,52.418041,39.0,5.398861478820903,0.0
0.729188,0.497786,1.209209,6.0,163.362488,712.508761,442.953132,0.011,0.010329,0.567201,0.209185,27.203738,39.0,1.7114802686617105,0.0
0.683334,0.501316,0.888452,3.0,166.782635,1005.074583,384.17309,0.01475,0.01283,0.34054,0.14784,35.960871,39.0,1.3034361471861473,0.0
0.636449,0.616062,0.959629,2.0,195.472105,1098.19323,428.369515,0.016,0.015166,0.315712,0.144065,36.59662,39.0,1.1914552458959498,0.0
0.586939,0.309595,0.558774,3.0,168.689673,1782.835525,851.622231,0.01475,0.013195,0.300718,0.06476,54.790203,39.0,4.048453281655343,0.0
0.596380,0.3,1.320268,4.0,214.064198,1113.00041,1253.845208,0.0135,0.01229,0.908754,0.155148,34.755005,39.0,4.8573362208987545,0.0
0.622779,0.3,0.680422,3.0,161.57606,1430.779608,695.647406,0.01475,0.012955,0.389776,0.094857,46.655774,39.0,3.305392423174642,0.0
0.640484,0.981642,0.816502,3.0,176.392812,1148.552788,224.834741,0.01475,0.013419,0.170206,0.133534,38.517478,39.0,0.2746266868363112,0.0
0.776352,1.046603,0.755289,4.0,145.660808,844.401542,145.660808,0.0135,0.011215,0.132799,0.157729,34.324668,39.0,0.0,1.0
0.612188,1.004404,1.4,4.0,206.295691,866.211293,413.299009,0.0135,0.012403,0.409565,0.204432,27.765624,39.0,1.003429013070361,0.0
0.721313,0.764349,1.103502,5.0,162.176499,747.48003,275.724837,0.01225,0.011037,0.340922,0.200524,28.230724,39.0,0.700155592348048,0.0
0.800000,0.77951,0.743957,4.0,138.603303,806.527351,148.295674,0.0135,0.010981,0.172422,0.161152,33.783739,39.0,0.06993397537728357,0.0
0.754662,0.3,0.71783,4.0,139.237297,937.122933,412.106902,0.0135,0.011104,0.41892,0.141539,37.02949,39.0,1.959749609648224,0.0
0.800000,1.03352,1.382987,4.0,160.650105,527.052572,220.454692,0.0135,0.010854,0.356283,0.259631,22.077127,39.0,0.3722667940269075,0.0
0.693863,0.329158,1.076437,3.0,171.676079,913.238907,644.312808,0.01475,0.01255,0.619916,0.165176,33.178493,39.0,2.7530633990410234,0.0
0.590724,0.721882,0.825648,2.0,201.234845,1373.097667,420.701712,0.016,0.015724,0.225704,0.112761,42.470257,39.0,1.0905949819386542,0.0
0.784745,0.603267,0.786242,2.0,153.065315,851.525013,217.843336,0.016,0.01335,0.21873,0.153688,34.988432,39.0,0.42320805788350435,0.0
0.761650,0.436408,0.918265,3.0,151.454576,812.550334,343.923722,0.01475,0.012089,0.387177,0.170502,32.404438,39.0,1.2708062075518176,0.0
0.720794,1.05,0.607264,6.0,153.917221,1107.329819,164.933765,0.011,0.010405,0.100752,0.115991,41.791404,39.0,0.07157446153846155,0.0
0.724500,0.3,0.991871,7.0,154.278509,808.749447,605.91027,0.00975,0.010068,0.709077,0.182011,30.679713,39.0,2.9273772330712644,0.0
0.630300,0.635989,0.538066,2.0,180.874274,1656.852172,423.985064,0.016,0.014474,0.126373,0.065072,54.680121,39.0,1.3441031920901818,0.0
0.593322,0.828753,0.806993,5.0,177.040018,1303.058059,314.247186,0.01225,0.012097,0.21321,0.122744,40.481144,39.0,0.775007967204622,0.0
0.800000,0.6173,1.019362,7.0,139.990909,633.059477,244.757467,0.00975,0.009666,0.37639,0.215279,26.517533,39.0,0.7483823317648262,0.0
0.615952,0.589785,1.093092,4.0,192.254273,1052.835375,509.245425,0.0135,0.012626,0.424107,0.160112,33.955163,39.0,1.648814579794144,0.0
0.512712,0.428648,0.509681,3.0,195.244677,2422.622116,1051.150355,0.01475,0.014129,0.201145,0.04265,65.036604,39.0,4.383783425376499,0.0
0.748128,0.50243,1.293477,2.0,189.673339,698.56686,493.076949,0.016,0.013637,0.540147,0.20778,27.364185,39.0,1.5996101645971705,0.0
0.500000,0.348456,1.241988,4.0,247.329313,1581.294064,1644.596672,0.0135,0.013675,0.775833,0.117995,41.398182,39.0,5.649423460707277,0.0
0.500960,0.988966,0.637558,3.0,219.794123,2200.802831,569.632646,0.01475,0.014967,0.119575,0.057022,57.727461,39.0,1.5916875212285013,0.0
0.781749,0.333725,1.036826,6.0,145.38795,691.281466,469.983447,0.011,0.010031,0.646412,0.199966,28.295715,39.0,2.2326095436224156,0.0
0.670721,1.05,0.821976,6.0,162.209663,1007.608664,183.604939,0.011,0.010974,0.171365,0.151396,35.386103,39.0,0.1318991254722713,0.0
fitness at iteration,1,,,,,145.660808,,,,,,,,0.0
0.715065,0.353128,0.5,2.0,144.753334,1371.590395,422.419958,0.016,0.013074,0.197173,0.075794,51.353304,39.0,1.918184215710194,0.0
0.729188,0.705029,1.209209,6.0,163.169885,691.190893,320.228516,0.011,0.010405,0.424915,0.216512,26.389817,39.0,0.9625471105527637,0.0
0.500000,0.501316,1.078984,3.0,241.688874,1638.332809,1078.032417,0.01475,0.015222,0.479832,0.110826,42.891453,39.0,3.460386345912739,0.0
0.722785,0.4419,0.535743,7.0,156.389665,1133.384235,334.60997,0.00975,0.010095,0.222172,0.110777,42.892859,39.0,1.1395710071373806,0.0
0.786619,1.05,0.965324,2.0,153.685059,698.728208,153.685059,0.016,0.013547,0.192432,0.196152,28.77872,39.0,0.0,1.0
0.596380,0.967951,0.642224,2.0,201.406242,1613.252467,343.422585,0.016,0.01544,0.112288,0.079443,50.376081,39.0,0.705135468159561,0.0
0.665761,0.512822,0.730696,3.0,162.031676,1185.86315,360.405102,0.01475,0.012826,0.255959,0.118262,41.338227,39.0,1.2242930411082042,0.0
0.800000,0.981642,0.881281,4.0,142.933659,713.315739,142.933659,0.0135,0.011122,0.180598,0.187742,29.8793,39.0,0.0,1.0
0.776352,1.046603,0.5,7.0,151.330313,1116.684417,176.136396,0.00975,0.009594,0.071746,0.099771,45.392885,39.0,0.1639201282051282,0.0
0.604900,1.004404,0.722499,4.0,178.399662,1379.568407,258.432025,0.0135,0.012653,0.142242,0.10709,43.694395,39.0,0.44861637121663783,0.0
0.556339,1.05,1.344275,5.0,222.976281,1064.935612,471.036201,0.01225,0.012428,0.377056,0.179704,31.021428,39.0,1.1125284362407724,0.0
0.800000,0.77951,0.743957,2.0,153.761185,844.434077,159.921982,0.016,0.013302,0.15751,0.151442,35.371572,39.0,0.04006814490035801,0.0
0.800000,0.628029,0.746187,4.0,136.826595,807.132182,181.724499,0.0135,0.010939,0.213816,0.16099,33.809074,39.0,0.32813218212311335,0.0
0.604548,0.622699,0.621639,4.0,170.45314,1526.536193,397.79862,0.0135,0.012389,0.183444,0.087572,48.321073,39.0,1.333781024948848,0.0
0.615670,0.39525,0.902119,3.0,180.498004,1236.420728,630.939856,0.01475,0.013411,0.438185,0.126149,39.85778,39.0,2.495545477096579,0.0
0.710031,0.721882,0.825648,7.0,150.593511,892.311641,237.076876,0.00975,0.01025,0.252024,0.165203,33.173589,39.0,0.5743217915342295,0.0
0.578000,0.339119,0.646023,3.0,173.232602,1690.054642,804.918398,0.01475,0.013455,0.331861,0.076554,51.14779,39.0,3.646474087893714,0.0
0.745195,0.768859,0.918265,3.0,158.996326,811.26699,218.17995,0.01475,0.012457,0.240707,0.175412,31.654285,39.0,0.3722379312703805,0.0
0.800000,0.363259,0.607264,6.0,139.295065,884.588568,293.587933,0.011,0.009957,0.298004,0.14139,37.053559,39.0,1.107673810028998,0.0
0.724500,0.953661,0.795601,7.0,151.08954,879.617319,172.152737,0.00975,0.0102,0.179515,0.163898,33.368068,39.0,0.1394025193574485,0.0
0.765585,0.635989,0.963358,4.0,150.77042,745.618988,250.476751,0.0135,0.011324,0.311807,0.187687,29.888826,39.0,0.6613137830537011,0.0
0.593322,0.376868,1.044122,6.0,185.66283,1161.506149,798.673002,0.011,0.011453,0.627066,0.147122,36.083655,39.0,3.301770706811557,0.0
0.669893,0.6173,1.019362,7.0,163.109745,883.440491,374.49459,0.00975,0.01051,0.400017,0.179894,30.987148,39.0,1.2959382191206226,0.0
0.800000,0.589785,1.4,4.0,169.947048,563.897073,385.918269,0.0135,0.010758,0.550814,0.242562,23.620465,39.0,1.270817358036296,0.0
0.538193,0.428648,0.610484,2.0,193.336603,2059.540104,898.950018,0.016,0.015574,0.23422,0.056282,58.037271,39.0,3.6496788090112156,0.0
0.748128,0.721232,1.293477,7.0,161.287483,625.259115,323.114978,0.00975,0.009822,0.466914,0.233925,24.492582,39.0,1.003329200127776,0.0
0.754706,0.348456,1.241988,4.0,166.542297,707.872399,593.145186,0.0135,0.011094,0.721702,0.202638,27.972511,39.0,2.5615333747865647,0.0
0.675394,0.601612,0.637558,3.0,159.677474,1254.530466,297.916345,0.01475,0.012652,0.179914,0.104106,44.364633,39.0,0.8657355848595143,0.0
0.787371,0.333725,0.778007,4.0,136.18646,825.736557,353.132431,0.0135,0.010929,0.41358,0.159498,34.042335,39.0,1.5930105706654631,0.0
0.670721,0.480071,1.224656,3.0,194.921611,877.968776,591.436292,0.01475,0.012933,0.549063,0.180957,30.833294,39.0,2.0342180739070606,0.0
fitness at iteration,2,,,,,142.933659,,,,,,,,0.0
0.604717,0.862295,0.796411,6.0,172.839543,1247.823535,287.466895,0.011,0.011466,0.206219,0.128125,39.509737,39.0,0.6632262236133981,0.0
0.729188,0.705029,1.209209,6.0,163.169885,691.190893,320.228516,0.011,0.010405,0.424915,0.216512,26.389817,39.0,0.9625471105527637,0.0
0.800000,0.501316,1.133694,7.0,144.667504,605.565387,334.315708,0.00975,0.009592,0.521693,0.225751,25.365864,39.0,1.3109222107543264,0.0
0.741168,1.05,0.535743,7.0,154.048431,1146.188453,177.218468,0.00975,0.009847,0.082623,0.103593,44.480678,39.0,0.15038092108230275,0.0
0.654182,0.309595,0.558774,2.0,152.775273,1517.184008,605.708264,0.016,0.013717,0.267475,0.07364,51.967945,39.0,2.964708585704537,0.0
0.596380,0.967951,1.135219,4.0,196.527191,1038.592939,352.756274,0.0135,0.012932,0.305812,0.170373,32.431527,39.0,0.7949557735087132,0.0
0.622779,0.840555,0.730696,3.0,178.94881,1319.61512,287.169342,0.01475,0.013483,0.165395,0.11016,43.030851,39.0,0.6047621981453549,0.0
0.800000,0.981642,0.881281,4.0,142.933659,713.315739,142.933659,0.0135,0.011122,0.180598,0.187742,29.8793,39.0,0.0,1.0
0.776352,1.046603,0.755289,7.0,144.971851,806.675208,146.923028,0.00975,0.009883,0.145296,0.167784,32.791104,39.0,0.013457452190630319,0.0
0.612188,1.004404,0.862719,4.0,178.816652,1184.336271,249.121712,0.0135,0.012718,0.190087,0.136442,37.962834,39.0,0.39317072455695457,0.0
0.699287,0.764349,0.5,5.0,157.388195,1333.976621,233.804079,0.01225,0.010844,0.105348,0.085431,48.843009,39.0,0.4855203590238816,0.0
0.623950,0.74915,0.743957,4.0,170.448245,1276.384206,300.697232,0.0135,0.012413,0.1974,0.116464,41.699399,39.0,0.7641597194634371,0.0
0.800000,0.3,0.588856,4.0,133.20488,938.470457,330.531247,0.0135,0.010739,0.319621,0.129223,39.310559,39.0,1.4813694882166524,0.0
0.604548,0.622699,0.818218,2.0,195.242261,1340.286505,448.505255,0.016,0.015427,0.249586,0.112969,42.425514,39.0,1.2971654558888517,0.0
0.615670,0.883521,0.881087,3.0,185.21726,1176.410096,291.513666,0.01475,0.013753,0.215079,0.136653,37.923252,39.0,0.5739061711049154,0.0
0.710031,0.721882,0.825648,5.0,151.159884,920.925772,226.167459,0.01225,0.011054,0.236842,0.158294,34.237381,39.0,0.4962159020556686,0.0
0.708866,0.805341,1.273963,4.0,179.186766,715.35576,330.894873,0.0135,0.011709,0.397076,0.215025,26.551233,39.0,0.8466503894895943,0.0
0.787267,0.671772,0.918265,5.0,141.421946,713.641071,210.066643,0.01225,0.010544,0.284027,0.191214,29.417135,39.0,0.4853880991977574,0.0
0.798999,0.363259,0.607264,6.0,139.403078,886.581774,294.431025,0.011,0.009962,0.298186,0.141181,37.090603,39.0,1.1120830706681495,0.0
0.724500,0.565378,0.991871,5.0,154.879013,804.494944,321.478942,0.01225,0.010956,0.380163,0.183151,30.518319,39.0,1.0756807224639775,0.0
0.625097,0.603961,0.728914,2.0,183.826899,1363.579898,405.725675,0.016,0.014957,0.212409,0.102974,44.629996,39.0,1.2071028654243317,0.0
0.662745,0.828753,0.806993,6.0,159.435009,1042.371889,230.88263,0.011,0.010961,0.212256,0.146572,36.171611,39.0,0.4481347051278552,0.0
0.800000,0.533541,1.019362,7.0,140.278184,638.441966,281.810441,0.00975,0.009651,0.428351,0.213223,26.742995,39.0,1.0089343082125286,0.0
0.688309,0.3,0.5,6.0,161.985972,1296.706536,550.894915,0.011,0.010647,0.302673,0.094508,46.733023,39.0,2.400900408833658,0.0
0.800000,0.428648,0.5,5.0,138.841253,1010.557207,243.426328,0.01225,0.01022,0.189106,0.113381,42.330121,39.0,0.7532685798215185,0.0
0.618376,0.366293,0.782254,5.0,167.04221,1264.792279,606.237868,0.01225,0.01169,0.430425,0.120257,40.951572,39.0,2.629249833956891,0.0
0.677976,0.348456,1.241988,4.0,184.182091,871.262982,755.110672,0.0135,0.011702,0.739165,0.180293,30.928745,39.0,3.0997986610683714,0.0
0.800000,0.601612,1.4,5.0,165.945844,556.195647,374.216606,0.01225,0.010163,0.554546,0.245913,23.297869,39.0,1.2550495500441212,0.0
0.753023,0.333725,1.036826,6.0,150.061681,742.431269,509.795556,0.011,0.010206,0.65343,0.192342,29.27271,39.0,2.397229934179742,0.0
0.670721,1.05,0.584363,3.0,181.362747,1386.531241,226.440437,0.01475,0.012909,0.085799,0.086035,48.693446,39.0,0.24854989743589748,0.0
fitness at iteration,3,,,,,142.933659,,,,,,,,0.0
0.800000,0.3,0.844867,6.0,138.332777,738.149004,419.903674,0.011,0.009977,0.547317,0.180308,30.919513,39.0,2.035455997515363,0.0
0.729188,0.795408,1.209209,6.0,163.271099,684.828707,286.134712,0.011,0.01043,0.383481,0.218818,26.146908,39.0,0.7525112193695217,0.0
0.650273,0.597033,1.226167,7.0,179.512766,852.419617,503.004629,0.00975,0.010543,0.529962,0.194348,29.023354,39.0,1.8020871683339617,0.0
0.663740,0.630571,0.535743,7.0,162.830762,1336.059695,311.079843,0.00975,0.01041,0.158519,0.095697,46.432575,39.0,0.9104472323809204,0.0
0.740586,0.309595,0.558774,2.0,137.089721,1204.269526,398.236418,0.016,0.012872,0.2563,0.094661,46.697976,39.0,1.9049404382375,0.0
0.596380,0.967951,0.63096,4.0,181.554558,1569.130778,299.763447,0.0135,0.012613,0.118312,0.084828,48.998319,39.0,0.6510953096437679,0.0
0.671497,0.512822,0.730696,2.0,168.545436,1202.790826,370.916016,0.016,0.014271,0.240415,0.113599,42.289524,39.0,1.2006946244055505,0.0
0.800000,0.307271,0.881281,2.0,140.220463,802.14794,395.759188,0.016,0.012807,0.458196,0.162342,33.600294,39.0,1.8224119451528258,0.0
0.701103,1.046603,0.755289,6.0,155.30034,986.16175,156.487877,0.011,0.010692,0.1475,0.146381,36.201681,39.0,0.007644434728550707,0.0
0.581741,0.613755,0.774932,4.0,180.763316,1428.176371,452.455223,0.0135,0.012843,0.257794,0.107973,43.5021,39.0,1.5030168376139623,0.0
0.767485,0.454782,1.103502,5.0,152.714736,692.718846,388.420223,0.01225,0.010584,0.518235,0.203754,27.837214,39.0,1.5434347301157278,0.0
0.800000,0.77951,1.076437,7.0,142.081228,605.84133,207.698122,0.00975,0.009679,0.329856,0.225646,25.377422,39.0,0.46182959148400576,0.0
0.500000,1.05,1.172556,4.0,230.631942,1409.396335,523.814269,0.0135,0.014147,0.316824,0.142361,36.89791,39.0,1.2712312295039068,0.0
0.784568,0.622699,0.818218,4.0,141.182068,788.789309,205.870192,0.0135,0.011103,0.248622,0.170501,32.403379,39.0,0.4581849959824282,0.0
0.615670,0.883132,0.81724,3.0,183.038425,1240.995729,282.768597,0.01475,0.01369,0.190383,0.125328,40.005261,39.0,0.5448538625637097,0.0
0.710031,0.721882,0.825648,7.0,150.593511,892.311641,237.076876,0.00975,0.01025,0.252024,0.165203,33.173589,39.0,0.5743217915342295,0.0
0.666820,0.553608,0.646429,3.0,160.05524,1274.425513,331.688787,0.01475,0.012713,0.199978,0.10354,44.496078,39.0,1.0723332283621343,0.0
0.779165,0.52622,0.773291,3.0,143.4977,853.713001,237.471576,0.01475,0.011907,0.255918,0.154644,34.828933,39.0,0.6548847675952508,0.0
0.752118,0.619077,0.775774,2.0,158.799356,927.201804,234.375887,0.016,0.013654,0.213293,0.144515,36.513935,39.0,0.47592291457634156,0.0
0.661279,0.781138,0.991871,7.0,164.689641,907.700639,305.308604,0.00975,0.010629,0.313372,0.176932,31.428663,39.0,0.8538419945251939,0.0
0.785486,0.723441,1.183087,7.0,148.407921,596.870902,258.06892,0.00975,0.009692,0.405804,0.233366,24.548092,39.0,0.7389165516827645,0.0
0.800000,1.05,0.806993,6.0,139.87382,738.534914,139.87382,0.011,0.010073,0.15468,0.180196,30.935678,39.0,0.0,1.0
0.500000,0.6173,1.019362,5.0,219.680667,1599.593244,796.095536,0.01225,0.013228,0.401899,0.115616,41.877253,39.0,2.623863616715151,0.0
0.619699,0.927584,0.941187,4.0,180.284025,1094.540474,279.859577,0.0135,0.012679,0.233808,0.150618,35.514981,39.0,0.5523244233756921,0.0
0.512712,0.3,0.509681,2.0,189.790691,2536.064918,1448.416875,0.016,0.015427,0.262359,0.038101,68.082038,39.0,6.6315755423594105,0.0
0.748128,1.032485,1.135683,7.0,155.125695,659.412789,200.769939,0.00975,0.01002,0.280957,0.221695,25.830446,39.0,0.2942593083527795,0.0
0.500000,0.348456,1.241988,2.0,268.556812,1635.737612,1791.032827,0.016,0.016716,0.725526,0.111137,42.823511,39.0,5.66908488366538,0.0
0.693744,0.601612,0.637558,2.0,164.355062,1232.377783,292.794231,0.016,0.013949,0.167266,0.102388,44.765319,39.0,0.7814771667382895,0.0
0.728916,0.333725,1.036826,6.0,154.306499,790.114684,547.639414,0.011,0.010362,0.659218,0.185745,30.155481,39.0,2.549048426606369,0.0
0.670721,0.722286,0.711906,3.0,165.49325,1175.691781,259.047281,0.01475,0.012897,0.17855,0.118511,41.288997,39.0,0.5653034314172717,0.0
fitness at iteration,4,,,,,139.87382,,,,,,,,0.0
0.653405,0.353128,0.796411,2.0,166.732368,1230.499978,564.973852,0.016,0.01427,0.378941,0.114516,42.098101,39.0,2.3885044692256634,0.0
0.729188,0.705029,1.209209,6.0,163.169885,691.190893,320.228516,0.011,0.010405,0.424915,0.216512,26.389817,39.0,0.9625471105527637,0.0
0.609181,1.05,0.790613,2.0,191.228554,1303.843436,258.640025,0.016,0.015453,0.150504,0.117019,41.588212,39.0,0.3525145226313237,0.0
0.800000,1.05,1.059766,4.0,147.688717,625.612337,154.98069,0.0135,0.011151,0.228984,0.21821,26.205588,39.0,0.04937445579945927,0.0
0.554001,0.309595,0.5,2.0,177.796149,2212.236579,1097.791818,0.016,0.014821,0.243609,0.04406,64.171266,39.0,5.174445674290303,0.0
0.786923,0.967951,1.314963,4.0,161.891774,565.151078,228.89367,0.0135,0.01106,0.347881,0.246049,23.286036,39.0,0.413868782234433,0.0
0.622779,0.512822,0.730696,3.0,171.878689,1344.169857,443.244071,0.01475,0.013273,0.261372,0.106468,43.831548,39.0,1.578820662248823,0.0
0.591815,0.981642,1.250952,5.0,204.075703,991.030249,395.655465,0.01225,0.012153,0.352576,0.181856,30.709404,39.0,0.9387647369347177,0.0
0.663162,0.657448,0.663514,7.0,158.69126,1166.368285,284.131555,0.00975,0.010502,0.206066,0.122628,40.499877,39.0,0.7904793588851733,0.0
0.612188,1.004404,0.862719,4.0,178.816652,1184.336271,249.121712,0.0135,0.012718,0.190087,0.136442,37.962834,39.0,0.39317072455695457,0.0
0.800000,0.764349,0.866023,5.0,138.228233,715.392875,169.694221,0.01225,0.010464,0.229694,0.187102,29.966307,39.0,0.22764053831599887,0.0
0.800000,0.380321,0.743957,5.0,134.749973,800.075133,296.963232,0.01225,0.010344,0.359027,0.162912,33.513469,39.0,1.203809418581811,0.0
0.723561,0.640308,0.5,2.0,164.359681,1357.800532,282.756474,0.016,0.013428,0.105772,0.075478,51.441058,39.0,0.7203634734536333,0.0
0.790357,0.622699,0.5,4.0,141.316667,1076.864718,185.18794,0.0135,0.01076,0.120548,0.103228,44.563892,39.0,0.31044783202728743,0.0
0.500000,0.702064,0.991238,5.0,217.611498,1606.62024,693.178074,0.01225,0.013268,0.347636,0.114724,42.06122,39.0,2.1854129829260227,0.0
0.800000,0.462649,0.825648,2.0,146.993034,810.286173,269.862174,0.016,0.013081,0.293998,0.16014,33.941188,39.0,0.8358811040339701,0.0
0.784745,1.05,0.705796,6.0,141.927956,844.368553,141.927956,0.011,0.010096,0.125176,0.155458,34.694379,39.0,0.0,1.0
0.628803,0.790342,0.746679,2.0,188.229154,1305.516663,315.165725,0.016,0.015115,0.173553,0.110385,42.982926,39.0,0.6743779723206541,0.0
0.680159,0.363259,1.242108,5.0,179.56471,845.427444,716.433756,0.01225,0.011052,0.742554,0.186112,30.108221,39.0,2.9898233321870706,0.0
0.658049,1.05,1.297449,5.0,187.615849,789.500578,305.642614,0.01225,0.01147,0.340865,0.209237,27.20254,39.0,0.6290856779632663,0.0
0.625097,1.05,0.538066,6.0,176.615218,1585.167333,265.246489,0.011,0.01103,0.086421,0.073938,51.882557,39.0,0.5018724711891944,0.0
0.800000,1.05,0.806993,5.0,139.945913,749.307867,139.945913,0.01225,0.010492,0.150346,0.177155,31.386935,39.0,0.0,1.0
0.774140,0.594815,1.019362,7.0,143.942813,674.457914,273.489435,0.00975,0.00981,0.393906,0.207989,27.338382,39.0,0.8999952111675864,0.0
0.776352,0.991916,0.81472,4.0,145.309937,797.128264,145.309937,0.0135,0.01125,0.159363,0.170506,32.403024,39.0,0.0,1.0
0.512712,0.428648,0.509681,6.0,198.586805,2232.516642,1028.135935,0.011,0.012122,0.236686,0.052042,59.93312,39.0,4.17728612763952,0.0
0.748128,0.718534,1.292923,7.0,161.262232,625.568158,324.071581,0.00975,0.009822,0.468141,0.233808,24.504688,39.0,1.0095759147395598,0.0
0.754706,0.348456,0.5,4.0,141.736827,1146.566825,347.494093,0.0135,0.010969,0.229269,0.10012,45.3081,39.0,1.4516882233627342,0.0
0.800000,0.601612,0.637558,3.0,138.692996,919.533055,174.479355,0.01475,0.011623,0.167942,0.133497,38.517311,39.0,0.25802077949317215,0.0
0.707215,0.333725,0.5,6.0,157.924115,1235.529537,458.37406,0.011,0.010499,0.268414,0.098342,45.751299,39.0,1.902503572373022,0.0
0.715065,0.514834,0.906271,3.0,161.59841,910.443231,342.234738,0.01475,0.012561,0.33723,0.159235,34.087631,39.0,1.1178132948158381,0.0
fitness at iteration,5,,,,,139.945913,,,,,,,,0.0
0.715065,0.3,0.833592,6.0,150.882709,918.109419,535.175293,0.011,0.010499,0.558432,0.157439,34.374659,39.0,2.546973748562936,0.0
