D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.564318,0.548468,0.904453,6.0,145.896271,1237.679638,389.8416,0.011,0.011362,0.381273,0.14441,36.570489,39.0,1.672072484607716,0.0,8,1
0.512808,0.919898,1.065911,7.0,168.130734,1295.653153,372.472551,0.00975,0.011615,0.318814,0.155154,34.789034,39.0,1.215391180837307,0.0,8,1
0.687722,1.05,1.132206,5.0,134.190308,727.996451,167.006148,0.01225,0.010909,0.272062,0.218603,26.214447,39.0,0.24454833648211616,0.0,8,1
0.543085,1.05,0.58749,7.0,153.93023,1744.180535,262.232505,0.00975,0.011047,0.108562,0.082591,49.597244,39.0,0.7035847947105532,0.0,8,1
0.789734,0.92341,0.803162,7.0,110.70817,690.086298,110.70817,0.00975,0.009433,0.180241,0.19836,28.535338,39.0,0.0,1.0,8,1
0.590846,0.917472,1.061854,4.0,153.26954,1023.840596,251.053785,0.0135,0.012492,0.287572,0.175564,31.674182,39.0,0.6379895650588959,0.0,8,1
0.612932,0.812779,1.210323,5.0,153.944912,887.914768,299.464982,0.01225,0.011465,0.386626,0.198751,28.495907,39.0,0.9452782627508792,0.0,8,1
0.799283,1.05,1.154838,7.0,115.784772,534.012672,123.427077,0.00975,0.009339,0.274,0.257035,22.348621,39.0,0.06600268445931491,0.0,8,1
0.510113,0.548475,1.246606,5.0,187.196034,1304.253567,688.686252,0.01225,0.012423,0.567604,0.154871,34.835874,39.0,2.6789373085435915,0.0,8,1
0.568355,0.76941,0.550606,4.0,146.308048,1729.952609,287.79313,0.0135,0.012228,0.124229,0.075428,51.481638,39.0,0.9670298559686059,0.0,8,1
0.670947,0.761185,0.636363,7.0,124.560459,1087.636317,155.434461,0.00975,0.010039,0.16491,0.135274,38.209428,39.0,0.2478689999461463,0.0,8,1
0.500000,0.832141,0.5,5.0,164.853036,2317.91523,438.314779,0.01225,0.012242,0.106268,0.050535,60.682879,39.0,1.6588306607834633,0.0,8,1
0.523758,0.406022,0.734465,3.0,154.891125,1740.19425,615.957946,0.01475,0.013806,0.338587,0.090217,47.722921,39.0,2.976693449343364,0.0,8,1
