D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.538877,5,1.046277,1.316264,178.699083,1057.913380,0.234155,0.991360,0.012250,0.012168,0.368176,0.188346,29.849591,39.000000,349.318996,1,1
0.594170,6,0.940137,1.366943,165.369352,866.562791,0.254153,0.988154,0.011000,0.010953,0.416017,0.211772,26.959348,39.000000,324.860883,1,2
0.628352,6,1.042002,0.966711,138.444102,943.242945,0.296209,1.013469,0.011000,0.010943,0.226380,0.179837,31.033102,39.000000,174.273916,1,3
0.500000,5,1.015688,1.295924,190.670426,1235.385795,0.218996,0.992646,0.012250,0.012672,0.375108,0.171287,32.342324,39.000000,423.902949,1,4
0.570900,7,0.655182,1.244210,160.385713,996.293001,0.259887,0.995917,0.009750,0.010807,0.513752,0.188844,29.781433,39.000000,452.015459,1,5
0.500000,4,0.958271,0.577181,168.619828,2160.079647,0.236794,1.038107,0.013500,0.013147,0.108200,0.060005,56.550753,39.000000,379.933521,1,6
0.536901,7,0.300000,0.682533,152.892610,1596.143817,0.263052,1.031443,0.009750,0.011210,0.485902,0.102070,44.870908,39.000000,770.768667,1,7
0.587716,3,1.050000,1.346468,158.743543,869.049985,0.264370,0.989450,0.014750,0.013128,0.384580,0.213717,26.743047,39.000000,285.655900,1,8
0.672824,7,1.050000,1.199465,136.299564,720.885187,0.305583,0.998747,0.009750,0.010098,0.308667,0.225952,25.396051,39.000000,190.897817,1,9
0.777235,5,0.965107,1.360619,130.609908,523.743349,0.322878,0.988554,0.012250,0.010072,0.367744,0.269647,21.314222,39.000000,178.125257,1,10
0.502613,2,0.862845,1.400000,193.155022,1166.882724,0.217633,0.986064,0.016000,0.015843,0.499290,0.182143,30.708567,39.000000,529.476069,1,11
0.768797,2,0.432878,1.400000,150.129133,602.300885,0.281566,0.986064,0.016000,0.012591,0.661082,0.236774,24.245090,39.000000,419.166867,1,12
0.758294,2,0.485233,1.236970,144.595487,648.981391,0.289255,0.996375,0.016000,0.013040,0.513145,0.222610,25.767275,39.000000,333.311989,1,13
0.693624,2,0.430500,1.139289,149.864305,816.397899,0.276990,1.002554,0.016000,0.013660,0.513229,0.189778,29.649986,39.000000,405.288235,1,14
0.516407,5,0.548659,0.508219,153.122344,2094.886320,0.259748,1.042469,0.012250,0.012032,0.173424,0.059765,56.643646,39.000000,513.600085,1,15
0.800000,4,0.993919,0.993290,115.082650,606.664421,0.358199,1.011788,0.013500,0.010726,0.215157,0.225737,25.411900,39.000000,115.082650,1,16
0.544618,7,1.028463,1.110287,162.272543,1124.504612,0.254556,1.004388,0.009750,0.011283,0.299849,0.173035,32.066522,39.000000,303.253606,1,17
0.500000,2,0.779585,0.979401,190.243302,1529.897356,0.215152,1.012667,0.016000,0.016668,0.292727,0.125241,40.052619,39.000000,457.416900,1,18
0.605239,4,1.023227,0.615254,143.811675,1446.220171,0.278919,1.035699,0.013500,0.012039,0.105130,0.098136,45.831034,39.000000,179.250790,1,19
0.800000,6,0.926005,1.004611,112.007206,589.244341,0.368298,1.011072,0.011000,0.009706,0.245190,0.232517,24.682209,39.000000,118.112067,1,20
0.694637,2,1.050000,1.008260,133.679267,781.858103,0.308003,1.010841,0.016000,0.013850,0.219546,0.199186,28.437046,39.000000,147.343341,1,21
0.764306,2,0.989854,0.888581,125.981047,730.257482,0.324849,1.018411,0.016000,0.013222,0.175551,0.193014,29.224136,39.000000,125.981047,1,22
0.563839,7,1.050000,0.913419,152.129899,1185.070314,0.268299,1.016840,0.009750,0.011159,0.218270,0.153952,34.986312,39.000000,234.890380,1,23
0.696702,4,0.927569,1.028774,131.069066,767.028840,0.314537,1.009544,0.013500,0.011489,0.256415,0.202934,27.980623,39.000000,165.610997,1,24
0.627016,6,1.050000,1.400000,159.038582,767.084519,0.265010,0.986064,0.011000,0.010627,0.384969,0.227928,25.183738,39.000000,268.614721,1,25
0.540764,6,1.050000,0.688213,152.572971,1584.036624,0.263701,1.031084,0.011000,0.011594,0.137127,0.102153,44.850947,39.000000,235.520280,1,26
0.708555,6,1.050000,1.364204,140.062347,616.430199,0.300736,0.988328,0.011000,0.010063,0.357301,0.251194,22.869469,39.000000,199.226228,1,27
0.784275,4,0.814019,1.081436,120.880589,603.211651,0.342793,1.006213,0.013500,0.010813,0.294772,0.231692,24.770611,39.000000,153.791311,1,28
0.755425,3,1.050000,1.383076,127.499053,535.090925,0.331080,0.987134,0.014750,0.011449,0.365853,0.271606,21.164965,39.000000,171.740998,1,29
0.795392,5,0.410837,1.220947,121.516816,574.644807,0.344085,0.997389,0.012250,0.009915,0.631274,0.239890,23.932018,39.000000,319.773503,1,30
best fit at iteration 1,115.082650
0.538877,5,0.976617,1.316264,179.613008,1065.343271,0.232976,0.991360,0.012250,0.012161,0.389047,0.186796,30.059229,39.000000,374.087222,2,1
0.594170,6,0.987520,1.366943,165.220894,863.429959,0.254376,0.988154,0.011000,0.010960,0.398874,0.212641,26.861883,39.000000,309.922309,2,2
0.628352,6,0.438473,0.966711,135.022939,986.041085,0.303717,1.013469,0.011000,0.010753,0.492963,0.170533,32.441179,39.000000,390.313579,2,3
