D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.654954,4,0.429943,0.802510,97.556052,962.243842,0.324513,1.023855,0.013500,0.011061,0.357886,0.166850,32.998514,39.000000,0.000000,0,1
0.676913,7,0.705246,1.325320,108.113813,634.181407,0.302712,0.990787,0.009750,0.009475,0.501099,0.256169,22.477344,39.000000,0.000000,0,2
0.609604,2,0.731978,0.806074,117.723633,1114.841861,0.268728,1.023629,0.016000,0.014115,0.209986,0.150558,35.584379,39.000000,0.000000,0,3
0.520983,4,0.510705,0.780342,119.627098,1497.937653,0.263521,1.025257,0.013500,0.012417,0.313442,0.121013,40.861670,39.000000,0.000000,0,4
0.582274,6,0.711600,1.278425,124.725312,874.105811,0.261091,0.993753,0.011000,0.010640,0.478177,0.214923,26.649579,39.000000,0.000000,0,5
0.652074,2,0.860914,0.510372,121.048722,1400.850154,0.256892,1.042333,0.016000,0.013336,0.080330,0.089836,47.828545,39.000000,0.000000,0,6
0.762035,5,0.327105,0.845528,86.085658,695.257024,0.369527,1.021134,0.012250,0.009779,0.490405,0.205218,27.740813,39.000000,0.000000,0,7
0.768552,4,0.536763,1.180833,98.071807,567.660970,0.331286,0.999926,0.013500,0.010327,0.470795,0.251944,22.843404,39.000000,0.000000,0,8
0.584976,5,0.943088,1.237911,123.934622,865.716579,0.262104,0.996316,0.012250,0.011235,0.356662,0.216161,26.516259,39.000000,0.000000,0,9
0.770477,3,0.687397,0.990097,95.466710,621.850580,0.336291,1.011990,0.014750,0.011250,0.288780,0.229129,25.086752,39.000000,0.000000,0,10
0.537985,2,0.562339,1.292029,154.035301,1083.392207,0.211396,0.992893,0.016000,0.014943,0.547096,0.183712,30.517868,39.000000,0.000000,0,11
0.789986,2,0.480405,0.677224,86.021752,796.823234,0.366214,1.031779,0.016000,0.011885,0.211437,0.167078,32.959453,39.000000,0.000000,0,12
0.644833,6,0.813850,1.332559,115.851888,695.566484,0.282449,0.990329,0.011000,0.010095,0.441446,0.245024,23.484678,39.000000,0.000000,0,13
0.513654,2,0.507532,0.820528,134.174228,1569.506314,0.235511,1.022715,0.016000,0.015236,0.307562,0.114235,42.211643,39.000000,0.000000,0,14
0.693113,2,1.043894,0.789906,104.712580,875.844037,0.302315,1.024652,0.016000,0.013229,0.140823,0.175013,31.785535,39.000000,0.000000,0,15
0.644286,3,0.834957,0.743172,105.282916,1037.987551,0.299507,1.027608,0.014750,0.012176,0.166937,0.153927,35.016233,39.000000,0.000000,0,16
0.555521,5,0.621877,1.357089,138.657964,958.620512,0.235912,0.988778,0.012250,0.011284,0.564340,0.204105,27.883405,39.000000,0.000000,0,17
0.653475,7,0.993446,0.513362,102.936734,1253.508751,0.302122,1.042144,0.009750,0.009619,0.086124,0.111031,42.889903,39.000000,0.000000,0,18
0.614214,2,0.576294,1.310470,136.462542,831.282003,0.239298,0.991726,0.016000,0.013886,0.531002,0.214132,26.734154,39.000000,0.000000,0,19
0.783484,6,1.042128,1.037349,89.069309,549.137491,0.361612,1.009001,0.011000,0.009426,0.229970,0.255514,22.527333,39.000000,0.000000,0,20
0.532207,4,0.717143,0.796546,119.709475,1396.873060,0.263672,1.024232,0.013500,0.012406,0.236288,0.131759,38.925670,39.000000,0.000000,0,21
0.731508,7,0.649463,1.221089,96.780150,573.111870,0.336305,0.997380,0.009750,0.009219,0.470994,0.262384,21.951154,39.000000,0.000000,0,22
0.540281,3,0.605123,1.363090,150.249692,1026.656564,0.217722,0.988398,0.014750,0.013152,0.567647,0.194797,29.043137,39.000000,0.000000,0,23
0.591929,6,0.616305,1.320584,125.435958,847.428048,0.260374,0.991087,0.011000,0.010474,0.556221,0.218547,26.264639,39.000000,0.000000,0,24
0.766561,5,0.304316,1.171142,93.800426,589.529839,0.346153,1.000539,0.012250,0.009638,0.777322,0.243105,23.661968,39.000000,0.000000,0,25
0.683381,5,0.338767,1.032350,99.011194,771.949017,0.324515,1.009318,0.012250,0.010266,0.628364,0.206265,27.621691,39.000000,0.000000,0,26
0.572239,6,0.319561,1.119878,118.953311,1035.304640,0.270976,1.003781,0.011000,0.010655,0.781716,0.180170,31.020196,39.000000,0.000000,0,27
0.548075,2,0.551632,1.136978,144.080756,1129.177294,0.223837,1.002700,0.016000,0.014973,0.456008,0.171049,32.404156,39.000000,0.000000,0,28
0.726303,6,0.911871,0.953281,92.239860,667.897321,0.346939,1.014319,0.011000,0.009742,0.237585,0.226264,25.399566,39.000000,0.000000,0,29
0.693522,5,0.481343,0.720032,91.021115,896.415190,0.346325,1.029072,0.012250,0.010197,0.285872,0.169953,32.551283,39.000000,0.000000,0,30
0.654954,7,0.300000,1.400000,0.000000,730.174659,0.275313,0.986064,0.009750,0.009376,1.044424,0.229620,25.040097,39.000000,0.000000,1,1
0.676913,2,0.705246,0.920996,0.000000,840.131559,0.288738,1.016361,0.016000,0.013453,0.257602,0.189096,29.776852,39.000000,0.000000,1,2
0.800000,3,0.731978,0.806074,88.037797,662.688259,0.360752,1.023629,0.014750,0.010952,0.195961,0.205051,27.758621,39.000000,88.037797,1,3
0.520983,4,0.873602,0.706203,0.000000,1569.647434,0.258545,1.029946,0.013500,0.012479,0.163864,0.111382,42.817814,39.000000,0.000000,1,4
0.726912,6,0.743807,0.971948,0.000000,663.684129,0.349639,1.013138,0.011000,0.009698,0.295395,0.227542,25.260498,39.000000,0.000000,1,5
0.533678,2,0.860914,1.052688,0.000000,1162.455217,0.234115,1.008031,0.016000,0.015316,0.299875,0.170488,32.482832,39.000000,0.000000,1,6
0.762035,2,0.923262,0.845528,97.901415,704.070642,0.324937,1.021134,0.016000,0.012644,0.169500,0.202279,28.092477,39.000000,97.901415,1,7
0.500000,4,0.300000,1.056010,0.000000,1446.300975,0.238115,1.007821,0.013500,0.012572,0.726559,0.137295,37.864071,39.000000,0.000000,1,8
0.584976,5,0.528493,1.237911,0.000000,921.677280,0.259507,0.996316,0.012250,0.011084,0.562772,0.201207,28.230294,39.000000,0.000000,1,9
0.770477,3,0.698935,0.990097,0.000000,620.944312,0.336285,1.011990,0.014750,0.011254,0.284825,0.229468,25.050191,39.000000,0.000000,1,10
0.537985,5,0.562339,1.292029,0.000000,1056.287413,0.234227,0.992893,0.012250,0.011522,0.575108,0.189310,29.754358,39.000000,0.000000,1,11
0.789986,4,0.480405,0.764559,0.000000,694.768694,0.381336,1.026255,0.013500,0.010115,0.283205,0.197054,28.738113,39.000000,0.000000,1,12
0.644833,6,0.620217,0.732583,0.000000,993.081776,0.325193,1.028278,0.011000,0.010163,0.243773,0.163277,33.529801,39.000000,0.000000,1,13
0.500000,2,0.507532,0.820528,0.000000,1652.125522,0.229597,1.022715,0.016000,0.015459,0.309602,0.109365,43.252545,39.000000,0.000000,1,14
0.693113,7,1.043894,1.400000,0.000000,577.639996,0.306787,0.986064,0.009750,0.009289,0.377710,0.274956,20.963317,39.000000,0.000000,1,15
0.730936,4,0.345214,1.040269,0.000000,690.480627,0.338348,1.008817,0.013500,0.010484,0.586932,0.216941,26.425870,39.000000,0.000000,1,16
0.766728,5,0.621877,1.189469,0.000000,551.144333,0.339764,0.999380,0.012250,0.009795,0.435590,0.260248,22.126127,39.000000,0.000000,1,17
0.653475,7,0.608135,0.513362,0.000000,1197.046094,0.307456,1.042144,0.009750,0.009690,0.154167,0.120486,40.957983,39.000000,0.000000,1,18
0.614214,2,0.576294,1.310470,0.000000,831.282003,0.239298,0.991726,0.016000,0.013886,0.531002,0.214132,26.734154,39.000000,0.000000,1,19
0.783484,2,0.382313,0.750462,0.000000,765.739635,0.371869,1.027147,0.016000,0.011893,0.302701,0.177449,31.413029,39.000000,0.000000,1,20
0.532637,3,0.476098,0.670779,0.000000,1616.274230,0.268428,1.032187,0.014750,0.013059,0.257202,0.101304,45.075940,39.000000,0.000000,1,21
0.640515,7,0.649463,0.941693,0.000000,849.332539,0.316893,1.015052,0.009750,0.009925,0.343844,0.199120,28.484310,39.000000,0.000000,1,22
0.628429,3,0.605123,0.500000,0.000000,1430.202578,0.296928,1.042989,0.014750,0.011857,0.126994,0.093228,47.060079,39.000000,0.000000,1,23
0.591929,6,0.616305,1.320584,0.000000,847.428048,0.260374,0.991087,0.011000,0.010474,0.556221,0.218547,26.264639,39.000000,0.000000,1,24
0.662555,4,0.304316,0.872386,0.000000,915.477648,0.327761,1.019435,0.013500,0.010941,0.542380,0.175195,31.759113,39.000000,0.000000,1,25
0.683381,2,0.338767,1.032350,0.000000,833.377396,0.299785,1.009318,0.016000,0.012936,0.540511,0.188773,29.819706,39.000000,0.000000,1,26
0.724735,6,0.584662,1.274134,0.000000,586.543821,0.321233,0.994025,0.011000,0.009540,0.527271,0.258725,22.257593,39.000000,0.000000,1,27
0.528464,6,0.904564,0.769661,0.000000,1393.785315,0.267662,1.025933,0.011000,0.011268,0.192237,0.133585,38.566495,39.000000,0.000000,1,28
0.500000,7,0.911871,1.400000,0.000000,1087.172703,0.222444,0.986064,0.009750,0.010883,0.464388,0.199352,28.462115,39.000000,0.000000,1,29
0.795883,2,0.553318,0.500000,0.000000,965.258616,0.352100,1.042989,0.016000,0.011654,0.116696,0.124377,40.224571,39.000000,0.000000,1,30
best fit at iteration 1,91.021115
0.654954,3,0.722677,0.802510,0.000000,959.681689,0.304169,1.023855,0.014750,0.012100,0.214042,0.167452,32.910650,39.000000,0.000000,2,1
0.769297,7,0.705246,0.500000,90.789108,917.623721,0.343099,1.042989,0.009750,0.008996,0.116115,0.142256,36.962145,39.000000,90.789108,2,2
0.800000,3,0.731978,1.270060,0.000000,493.958780,0.326235,0.994282,0.014750,0.010923,0.395281,0.278520,20.690897,39.000000,0.000000,2,3
0.761512,4,0.510705,0.780342,0.000000,732.916109,0.368126,1.025257,0.013500,0.010313,0.279175,0.193303,29.223328,39.000000,0.000000,2,4
0.582274,6,0.711600,0.670937,0.000000,1269.835072,0.297109,1.032177,0.011000,0.010627,0.193982,0.132820,38.714501,39.000000,0.000000,2,5
0.652074,2,0.860914,0.869298,0.000000,919.607915,0.283763,1.019631,0.016000,0.013727,0.202459,0.177588,31.397726,39.000000,0.000000,2,6
0.762035,4,0.327105,1.203581,0.000000,599.024469,0.333454,0.998487,0.013500,0.010180,0.724564,0.240671,23.901126,39.000000,0.000000,2,7
0.500000,6,0.536763,1.180833,0.000000,1254.631795,0.233318,0.999926,0.011000,0.011480,0.557301,0.167941,32.846184,39.000000,0.000000,2,8
0.654419,4,0.943088,0.905439,0.000000,859.477073,0.309443,1.017345,0.013500,0.011315,0.210139,0.191576,29.450259,39.000000,0.000000,2,9
0.770477,3,0.728575,0.990097,0.000000,618.727594,0.336369,1.011990,0.014750,0.011263,0.275155,0.230302,24.960764,39.000000,0.000000,2,10
