D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.686031,2,0.919352,0.536855,191.625784,1451.855121,0.261896,1.040658,0.016000,0.014245,0.080697,0.073008,52.151369,39.000000,0.000000,0,1
0.678643,4,0.749548,1.121633,177.417753,842.256894,0.293262,1.003670,0.013500,0.012078,0.353336,0.187433,29.928474,39.000000,0.000000,0,2
0.700996,4,1.023875,0.600270,163.506246,1218.866580,0.308247,1.036647,0.013500,0.011648,0.095439,0.102506,44.737337,39.000000,0.000000,0,3
0.675405,3,0.351821,0.651102,151.795491,1252.016387,0.332877,1.033431,0.014750,0.012464,0.309900,0.104489,44.276474,39.000000,0.000000,0,4
0.789774,7,0.344426,0.813059,141.124829,758.331738,0.362466,1.023188,0.009750,0.009746,0.472241,0.177345,31.358872,39.000000,0.000000,0,5
0.571175,4,0.886309,0.982236,196.519820,1244.955749,0.261862,1.012487,0.013500,0.013236,0.266379,0.140445,37.232430,39.000000,0.000000,0,6
0.591858,2,0.349899,0.528760,169.992111,1887.088010,0.294525,1.041170,0.016000,0.014459,0.228100,0.055246,58.480156,39.000000,0.000000,0,7
0.755270,4,0.490045,0.772314,142.655811,884.477506,0.357435,1.025765,0.013500,0.011221,0.290514,0.153763,34.977425,39.000000,0.000000,0,8
0.736327,5,0.351468,1.239832,166.423906,727.369947,0.315338,0.996194,0.012250,0.010625,0.748644,0.202060,28.043018,39.000000,0.000000,0,9
0.577815,5,1.010724,1.138508,200.178159,1092.283609,0.259650,1.002603,0.012250,0.012392,0.301413,0.166114,33.046293,39.000000,0.000000,0,10
0.523372,7,0.431547,0.714133,194.788407,1752.503699,0.259569,1.029445,0.009750,0.011785,0.368271,0.088827,48.025095,39.000000,0.000000,0,11
0.506461,2,0.748639,1.085109,246.596374,1518.430962,0.209749,1.005980,0.016000,0.017283,0.355309,0.123924,40.266091,39.000000,0.000000,0,12
0.691862,3,0.460945,1.236868,190.050173,827.793709,0.275841,0.996382,0.014750,0.012691,0.568614,0.186994,29.987511,39.000000,0.000000,0,13
0.551642,4,0.620680,1.280380,230.497409,1192.569916,0.227403,0.993630,0.013500,0.013247,0.518193,0.157051,34.446108,39.000000,0.000000,0,14
0.524981,2,0.872092,1.268326,235.021410,1241.936843,0.222719,0.994392,0.016000,0.016602,0.413906,0.158977,34.138316,39.000000,0.000000,0,15
0.606773,6,0.388359,0.638124,169.939434,1434.619089,0.296663,1.034252,0.011000,0.011292,0.329154,0.099047,45.578646,39.000000,0.000000,0,16
0.797831,5,0.936910,0.825688,139.000732,739.926981,0.368339,1.022389,0.012250,0.010492,0.175461,0.180374,30.909971,39.000000,0.000000,0,17
0.526409,6,0.757481,0.591384,191.082443,1971.941347,0.262640,1.037209,0.011000,0.012009,0.157258,0.066037,54.352011,39.000000,0.000000,0,18
0.555490,7,0.853039,1.034567,195.834879,1228.267460,0.263549,1.009177,0.009750,0.011599,0.322488,0.149329,35.724619,39.000000,0.000000,0,19
0.656858,3,0.793091,0.564089,172.319360,1447.104107,0.291542,1.038935,0.014750,0.012843,0.112967,0.081799,49.770253,39.000000,0.000000,0,20
0.640842,4,0.683896,0.787459,167.305695,1173.012528,0.304318,1.024807,0.013500,0.012274,0.232060,0.128980,39.359741,39.000000,0.000000,0,21
0.566974,7,0.913976,1.274112,206.838047,1052.780145,0.253384,0.994026,0.009750,0.011312,0.402144,0.178130,31.253540,39.000000,0.000000,0,22
0.667815,2,0.375160,0.795997,165.109748,1176.418916,0.308721,1.024267,0.016000,0.014161,0.357009,0.119297,41.135480,39.000000,0.000000,0,23
0.740142,4,0.651375,1.298106,175.827533,670.327272,0.299614,0.992508,0.013500,0.011382,0.472049,0.220428,25.977707,39.000000,0.000000,0,24
0.615183,6,0.796785,1.328984,200.824575,902.726828,0.262160,0.990555,0.011000,0.011221,0.457035,0.193935,29.077637,39.000000,0.000000,0,25
0.574122,6,0.764165,0.634445,177.059059,1598.849220,0.284492,1.034485,0.011000,0.011572,0.168460,0.088659,48.062962,39.000000,0.000000,0,26
0.750021,7,0.362423,0.781218,146.559506,851.960882,0.348040,1.025202,0.009750,0.009978,0.435934,0.163299,33.457343,39.000000,0.000000,0,27
0.538868,4,0.657940,1.316895,238.568597,1220.106441,0.220162,0.991320,0.013500,0.013377,0.519048,0.157182,34.425408,39.000000,0.000000,0,28
0.727933,7,0.973767,0.636355,151.198379,1025.566126,0.334235,1.034364,0.009750,0.010056,0.122387,0.130539,39.088907,39.000000,0.000000,0,29
0.631011,4,0.787008,0.665621,167.959553,1348.356465,0.300822,1.032513,0.013500,0.012250,0.157921,0.103318,44.549263,39.000000,0.000000,0,30
0.686031,2,0.919352,1.253332,181.153696,751.590398,0.289650,0.995340,0.016000,0.014342,0.357989,0.211027,26.997506,39.000000,307.311912,1,1
0.678643,4,0.300000,1.121633,172.828742,919.721698,0.301036,1.003670,0.013500,0.011723,0.742733,0.168583,32.681082,39.000000,761.438370,1,2
0.700996,4,1.023875,0.903955,160.179704,890.670966,0.320555,1.017438,0.013500,0.011897,0.191680,0.168504,32.691230,39.000000,182.210927,1,3
0.675405,3,0.875173,1.268067,186.895336,777.595971,0.280955,0.994408,0.014750,0.012972,0.376247,0.206655,27.499007,39.000000,340.271040,1,4
0.789774,7,0.600301,1.400000,162.183039,553.427302,0.327276,0.986064,0.009750,0.009428,0.590770,0.250402,22.885573,39.000000,382.635892,1,5
0.571175,4,0.886309,1.351479,221.759206,1028.110897,0.237529,0.989133,0.013500,0.012971,0.431656,0.181597,30.747332,39.000000,527.120666,1,6
0.800000,6,0.389895,1.151778,147.505867,622.956907,0.354270,1.001764,0.011000,0.009883,0.638100,0.219270,26.094358,39.000000,429.257857,1,7
0.755270,7,0.904071,0.715496,144.930944,877.186604,0.350592,1.029359,0.009750,0.009943,0.157754,0.155500,34.689100,39.000000,149.851125,1,8
0.736327,5,0.351468,0.586118,144.586026,1069.256767,0.348497,1.037542,0.012250,0.010677,0.294435,0.118827,41.224122,39.000000,366.506220,1,9
0.500000,5,1.037179,1.303175,242.896616,1330.912513,0.215874,0.992188,0.012250,0.013199,0.373108,0.154644,34.843208,39.000000,603.499443,1,10
0.523372,7,0.431547,0.697603,194.809699,1775.268294,0.259282,1.030490,0.009750,0.011779,0.357459,0.086237,48.648929,39.000000,889.256304,1,11
0.720564,2,0.748639,0.851838,170.318610,927.035166,0.300624,1.020735,0.016000,0.014180,0.213902,0.153783,34.975786,39.000000,236.902457,1,12
0.691862,3,0.553099,1.236868,190.476695,807.603619,0.275212,0.996382,0.014750,0.012782,0.497367,0.192499,29.256108,39.000000,492.141219,1,13
0.609003,4,1.050000,1.280380,198.620097,918.048683,0.264207,0.993630,0.013500,0.012642,0.344406,0.192399,29.274095,39.000000,355.542984,1,14
0.646164,7,0.872092,1.268326,182.442103,823.424676,0.287640,0.994392,0.009750,0.010600,0.403172,0.203638,27.858968,39.000000,375.832470,1,15
0.606773,6,0.300000,0.599653,173.624735,1488.819057,0.289688,1.036686,0.011000,0.011314,0.392130,0.091953,47.300610,39.000000,782.182386,1,16
0.555639,5,0.502948,0.830807,186.096340,1480.482894,0.273857,1.022065,0.012250,0.012403,0.357578,0.109979,43.071954,39.000000,626.788570,1,17
0.635784,3,0.757481,1.245573,201.686780,900.924193,0.259758,0.995831,0.014750,0.013438,0.412571,0.186990,29.991378,39.000000,444.997231,1,18
0.686171,7,0.589447,1.034567,160.348217,839.838911,0.322750,1.009177,0.009750,0.010379,0.421881,0.185632,30.173586,39.000000,374.129552,1,19
0.721443,4,1.050000,0.564089,165.681532,1222.990711,0.303648,1.038935,0.013500,0.011488,0.081581,0.096589,46.198085,39.000000,196.260758,1,20
0.640842,6,0.683896,0.787459,162.228223,1131.446834,0.313852,1.024807,0.011000,0.011096,0.249210,0.136423,37.965028,39.000000,297.747301,1,21
0.566974,7,0.913976,1.274112,206.838047,1052.780145,0.253384,0.994026,0.009750,0.011312,0.402144,0.178130,31.253540,39.000000,495.510662,1,22
0.500000,2,0.375160,0.795997,216.559257,2040.773780,0.234555,1.024267,0.016000,0.016542,0.384253,0.068856,53.427333,39.000000,1295.726490,1,23
0.740142,3,0.651375,1.298106,181.351800,676.168375,0.290489,0.992508,0.014750,0.012315,0.464139,0.218263,26.204072,39.000000,385.646459,1,24
0.615183,6,0.300000,0.500000,175.693166,1595.968723,0.284612,1.042989,0.011000,0.011197,0.315398,0.075611,51.407577,39.000000,791.863564,1,25
0.500000,2,1.012005,1.198944,229.028107,1374.631851,0.227429,0.998780,0.016000,0.017051,0.347965,0.147731,35.987778,39.000000,553.564730,1,26
0.800000,7,0.362423,0.781218,139.704792,756.227332,0.365493,1.025202,0.009750,0.009695,0.424943,0.175244,31.676776,39.000000,338.764868,1,27
0.513128,4,0.592335,1.316895,251.357892,1363.319818,0.208841,0.991320,0.013500,0.013683,0.563771,0.143912,36.628777,39.000000,988.051619,1,28
0.727933,7,0.943489,0.792746,150.255317,874.026111,0.339585,1.024472,0.009750,0.010173,0.180145,0.164262,33.313040,39.000000,171.027195,1,29
0.800000,4,0.300000,0.665621,132.625601,876.289012,0.382285,1.032513,0.013500,0.010780,0.372988,0.143383,36.705908,39.000000,345.004315,1,30
best fit at iteration 1,149.851125
0.686031,7,0.919352,0.826204,157.700119,947.823818,0.323930,1.022356,0.009750,0.010470,0.201836,0.159507,34.046310,39.000000,210.397783,2,1
0.524650,4,1.050000,0.500000,225.989952,2438.918864,0.220823,1.042989,0.013500,0.013345,0.073671,0.039648,66.998539,39.000000,582.153903,2,2
0.700996,4,1.023875,0.914588,160.485208,883.341101,0.320161,1.016766,0.013500,0.011901,0.195373,0.170399,32.422194,39.000000,184.006208,2,3
0.624687,4,1.050000,0.610548,179.092479,1488.554762,0.281144,1.035996,0.013500,0.012336,0.099934,0.086062,48.688480,39.000000,252.449552,2,4
0.719960,7,0.344426,0.813059,151.470172,900.924839,0.337226,1.023188,0.009750,0.010159,0.488537,0.160032,33.962185,39.000000,468.502907,2,5
0.500000,2,0.736758,1.400000,263.469254,1324.585834,0.200242,0.986064,0.016000,0.016720,0.545955,0.155649,34.677576,39.000000,935.491948,2,6
0.800000,2,0.314913,0.528760,129.046823,1079.633270,0.389647,1.041170,0.016000,0.012344,0.227378,0.100459,45.223573,39.000000,312.676988,2,7
0.649281,4,0.490045,0.500000,160.502332,1524.841791,0.311742,1.042989,0.013500,0.011771,0.170022,0.074087,51.838938,39.000000,421.175215,2,8
0.500000,5,0.670360,1.142981,231.356531,1495.101653,0.224336,1.002320,0.012250,0.013237,0.437894,0.130289,39.141670,39.000000,795.672553,2,9
0.735540,5,0.436192,1.138508,160.635534,742.408370,0.324615,1.002603,0.012250,0.010775,0.565312,0.197626,28.592219,39.000000,459.499318,2,10
0.500440,7,0.747291,0.714133,201.806291,1887.651636,0.250418,1.029445,0.009750,0.012069,0.219785,0.083031,49.462136,39.000000,627.095643,2,11
0.720564,5,0.748639,0.851838,150.338402,877.415151,0.340594,1.020735,0.012250,0.010997,0.238372,0.165672,33.103689,39.000000,216.310277,2,12
0.691862,3,0.300000,1.236868,183.927166,871.567372,0.285026,0.996382,0.014750,0.012412,0.789642,0.175968,31.573248,39.000000,825.360587,2,13
0.610393,4,0.486911,1.280380,209.721663,1013.714578,0.250225,0.993630,0.013500,0.012465,0.605799,0.170604,32.398444,39.000000,744.700981,2,14
0.524981,2,0.872092,1.268326,235.021410,1241.936843,0.222719,0.994392,0.016000,0.016602,0.413906,0.158977,34.138316,39.000000,620.411307,2,15
0.606773,2,1.050000,0.500000,235.719800,1972.637541,0.212092,1.042989,0.016000,0.015339,0.062503,0.046665,62.671792,39.000000,458.795382,2,16
0.656860,5,0.936910,1.162888,179.898105,851.278043,0.289827,1.001061,0.012250,0.011584,0.319295,0.192345,29.278094,39.000000,298.632421,2,17
0.526409,6,0.590605,0.591384,189.879079,1958.427779,0.264317,1.037209,0.011000,0.012013,0.204468,0.067151,53.979540,39.000000,667.107518,2,18
0.608388,6,0.876427,1.034567,181.952454,1046.477961,0.283973,1.009177,0.011000,0.011513,0.298625,0.164154,33.335697,39.000000,339.107841,2,19
0.656858,3,0.793091,0.500000,179.222217,1585.744762,0.279246,1.042989,0.014750,0.012780,0.092740,0.065480,54.538521,39.000000,325.241155,2,20
0.640842,4,0.683896,1.400000,207.960078,842.434653,0.254447,0.986064,0.013500,0.012083,0.528781,0.200267,28.267396,39.000000,549.092661,2,21
0.566974,3,0.913976,1.319829,218.524777,1045.891610,0.240540,0.991134,0.014750,0.014110,0.412940,0.179511,31.049042,39.000000,502.684834,2,22
0.800000,2,0.375160,0.625936,132.987874,971.591046,0.380338,1.035023,0.016000,0.012595,0.240843,0.121543,40.697911,39.000000,269.310367,2,23
0.583106,4,0.917077,1.069727,197.662655,1130.784173,0.261832,1.006953,0.013500,0.013106,0.293398,0.156561,34.524392,39.000000,370.422108,2,24
0.685967,6,0.300000,1.400000,188.686075,801.137465,0.280698,0.986064,0.011000,0.010257,1.012328,0.196232,28.774592,39.000000,973.399831,2,25
0.800000,6,0.398619,0.697647,136.632408,815.284150,0.371815,1.030487,0.011000,0.009965,0.326225,0.158810,34.150543,39.000000,280.668712,2,26
0.742881,3,0.362423,0.781218,144.676240,942.889504,0.352547,1.025202,0.014750,0.012041,0.371005,0.143574,36.675708,39.000000,373.852727,2,27
0.792364,4,0.560420,0.736031,136.875858,830.559893,0.371960,1.028060,0.013500,0.010959,0.234809,0.156900,34.458319,39.000000,204.841844,2,28
0.727933,7,0.300000,0.636355,154.949757,1014.139087,0.326163,1.034364,0.009750,0.010144,0.406149,0.132821,38.653372,39.000000,479.831901,2,29
0.631011,5,0.787008,0.665621,164.318307,1321.611891,0.307495,1.032513,0.012250,0.011571,0.164317,0.107216,43.665630,39.000000,271.488484,2,30
best fit at iteration 2,184.006208
0.686031,3,0.919352,1.219724,180.458227,768.792915,0.290156,0.997466,0.014750,0.012921,0.339169,0.205656,27.615430,39.000000,297.612316,3,1
0.553909,4,0.749548,1.121633,213.710622,1238.327543,0.242813,1.003670,0.013500,0.013415,0.374305,0.148160,35.914732,39.000000,539.910431,3,2
0.700996,7,1.023875,0.500000,161.899525,1335.401184,0.309406,1.042989,0.009750,0.010038,0.077709,0.084749,49.014629,39.000000,208.117315,3,3
0.675405,7,0.351821,0.624704,162.575162,1174.196154,0.310279,1.035101,0.009750,0.010471,0.349595,0.117323,41.524429,39.000000,506.147841,3,4
0.789774,7,0.606085,1.144473,146.177622,608.768559,0.357255,1.002226,0.009750,0.009666,0.451098,0.227508,25.174069,39.000000,289.837437,3,5
0.519677,4,1.050000,0.546602,216.385055,2299.049028,0.231290,1.040041,0.013500,0.013428,0.087087,0.046879,62.557639,39.000000,532.684007,3,6
0.759877,2,0.662297,0.528760,157.737619,1194.818836,0.318512,1.041170,0.016000,0.013175,0.108884,0.090883,47.538324,39.000000,223.514589,3,7
