D, Z, AEdAO, PdD, P_B, n,etaO,etaR, t075dD,tmin075dD, tal07R,cavLim, Vtip,Vtipmax, fitness, iteration, population i 
0.560359,5,0.539442,0.949308,115.763247,1140.482273,0.275404,1.014570,0.012250,0.011417,0.397089,0.163746,33.462121,39.000000,0.000000,0,1
0.680345,3,0.924033,1.311381,111.339456,630.675667,0.293708,0.991669,0.014750,0.011764,0.377278,0.256294,22.466405,39.000000,0.000000,0,2
0.687475,7,0.546007,1.069902,97.724677,699.755052,0.329600,1.006942,0.009750,0.009550,0.466265,0.228232,25.188473,39.000000,0.000000,0,3
0.574690,4,0.948849,0.766605,112.621814,1230.623389,0.279999,1.026126,0.013500,0.011968,0.167212,0.141906,37.030289,39.000000,0.000000,0,4
0.614677,2,0.957822,1.047202,117.481084,882.713087,0.273361,1.008378,0.016000,0.014150,0.262454,0.199732,28.409615,39.000000,0.000000,0,5
0.552870,2,0.976921,0.963401,127.312229,1139.963602,0.250621,1.013678,0.016000,0.014990,0.232546,0.166869,32.999920,39.000000,0.000000,0,6
0.535685,2,0.524512,0.939347,135.884894,1329.587571,0.234364,1.015200,0.016000,0.015080,0.360375,0.140428,37.292779,39.000000,0.000000,0,7
0.607425,7,0.304637,0.883300,106.120052,1013.082657,0.299517,1.018745,0.009750,0.010118,0.631127,0.172239,32.220777,39.000000,0.000000,0,8
0.666037,7,0.451945,0.766686,96.438295,903.971365,0.327603,1.026121,0.009750,0.009722,0.356665,0.176744,31.524732,39.000000,0.000000,0,9
0.541653,7,0.662422,0.543891,115.256161,1636.004193,0.269709,1.040213,0.009750,0.010555,0.163450,0.096016,46.398523,39.000000,0.000000,0,10
0.702009,4,0.605673,1.113678,103.773268,686.459223,0.311334,1.004174,0.013500,0.010862,0.406219,0.227817,25.232236,39.000000,0.000000,0,11
0.575607,7,0.527702,0.547352,110.497365,1445.284708,0.281575,1.039994,0.009750,0.010303,0.205588,0.107933,43.559057,39.000000,0.000000,0,12
0.583957,5,0.850575,1.075025,117.219719,949.598014,0.274278,1.006618,0.012250,0.011308,0.316957,0.194845,29.034832,39.000000,0.000000,0,13
0.597101,3,1.001775,0.689880,113.853506,1263.009520,0.275789,1.030979,0.014750,0.012634,0.126454,0.128565,39.486906,39.000000,0.000000,0,14
0.592547,5,0.648788,1.294050,126.646429,859.969930,0.257452,0.992765,0.012250,0.011021,0.507186,0.214628,26.681171,39.000000,0.000000,0,15
0.531334,2,0.878586,1.208607,139.222744,1061.202318,0.232635,0.998169,0.016000,0.015166,0.374150,0.191059,29.523261,39.000000,0.000000,0,16
0.644849,7,0.644215,0.983754,101.004779,818.068778,0.316903,1.012391,0.009750,0.009887,0.367348,0.206283,27.621444,39.000000,0.000000,0,17
0.779412,6,0.578624,1.047860,87.878474,565.654641,0.366721,1.008337,0.011000,0.009343,0.400382,0.249258,23.084315,39.000000,0.000000,0,18
0.747107,2,0.399528,0.919997,96.027055,739.183884,0.332706,1.016424,0.016000,0.012417,0.393148,0.195695,28.915707,39.000000,0.000000,0,19
0.583548,3,0.682140,0.689784,111.938477,1321.289004,0.280445,1.030985,0.014750,0.012653,0.186275,0.123617,40.371303,39.000000,0.000000,0,20
0.586186,2,0.727209,1.203773,134.220766,916.309222,0.241502,0.998475,0.016000,0.014454,0.406244,0.202088,28.123924,39.000000,0.000000,0,21
0.737010,3,0.936895,1.013456,97.999606,646.060770,0.327842,1.010513,0.014750,0.011537,0.236534,0.230596,24.931327,39.000000,0.000000,0,22
0.657819,3,0.561068,1.244770,120.587076,748.332449,0.269918,0.995882,0.014750,0.012028,0.499206,0.222943,25.775061,39.000000,0.000000,0,23
0.787766,5,0.481942,0.778311,82.806683,675.989142,0.382780,1.025385,0.012250,0.009644,0.302387,0.204016,27.882740,39.000000,0.000000,0,24
0.573742,2,1.011861,1.182666,122.331925,908.995224,0.264547,0.999810,0.016000,0.014467,0.321302,0.209041,27.307170,39.000000,0.000000,0,25
0.604890,7,0.319589,1.315704,123.064687,862.152423,0.265387,0.991395,0.009750,0.009860,0.949285,0.209037,27.306064,39.000000,0.000000,0,26
0.555993,7,0.944259,0.566846,114.333998,1553.031445,0.272356,1.038761,0.009750,0.010433,0.115089,0.100739,45.211414,39.000000,0.000000,0,27
0.589985,2,0.407717,0.724071,110.029789,1324.006487,0.285948,1.028816,0.016000,0.013793,0.299544,0.120796,40.900636,39.000000,0.000000,0,28
0.675570,5,0.367269,0.835355,94.679864,873.770460,0.335171,1.021777,0.012250,0.010343,0.451174,0.180919,30.907679,39.000000,0.000000,0,29
0.739278,5,0.338461,0.985476,91.160485,679.314893,0.351838,1.012282,0.012250,0.009909,0.581714,0.218180,26.295270,39.000000,0.000000,0,30
0.560359,5,0.539442,0.949308,0.000000,1140.482273,0.275404,1.014570,0.012250,0.011417,0.397089,0.163746,33.462121,39.000000,0.000000,1,1
0.680345,7,0.924033,1.090843,0.000000,684.615899,0.322273,1.005618,0.009750,0.009679,0.301600,0.235848,24.387905,39.000000,0.000000,1,2
0.593586,2,0.546007,1.069902,0.000000,1007.376061,0.246351,1.006942,0.016000,0.014354,0.410967,0.178196,31.309327,39.000000,0.000000,1,3
0.799655,5,0.948849,0.766605,83.823902,659.654481,0.377952,1.026126,0.012250,0.009645,0.151256,0.206233,27.619629,39.000000,83.823902,1,4
0.668043,7,0.957822,1.034509,0.000000,730.447076,0.318434,1.009181,0.009750,0.009797,0.271494,0.224931,25.550053,39.000000,0.000000,1,5
0.552870,2,0.976921,1.123744,0.000000,1017.398494,0.251086,1.003537,0.016000,0.014888,0.304240,0.191600,29.451878,39.000000,0.000000,1,6
0.508414,2,1.050000,0.939347,0.000000,1346.693190,0.237917,1.015200,0.016000,0.015623,0.216570,0.148927,35.849610,39.000000,0.000000,1,7
0.677467,3,0.304637,1.332572,0.000000,743.562850,0.277265,0.990328,0.014750,0.011404,0.849096,0.217443,26.375714,39.000000,0.000000,1,8
0.621078,7,0.451945,0.965969,0.000000,907.388397,0.306153,1.013516,0.009750,0.010020,0.494260,0.191146,29.507860,39.000000,0.000000,1,9
0.500000,7,1.050000,0.543891,0.000000,1983.148603,0.243292,1.040213,0.009750,0.010930,0.097090,0.073966,51.918709,39.000000,0.000000,1,10
0.702009,7,0.605673,1.243557,0.000000,618.102560,0.320666,0.995959,0.009750,0.009371,0.517507,0.253374,22.719645,39.000000,0.000000,1,11
0.575607,7,0.527702,1.390868,0.000000,878.671438,0.248291,0.986641,0.009750,0.010104,0.691415,0.216487,26.482048,39.000000,0.000000,1,12
0.583957,5,0.850575,1.075025,0.000000,949.598014,0.274278,1.006618,0.012250,0.011308,0.316957,0.194845,29.034832,39.000000,0.000000,1,13
0.510396,3,1.015876,1.185330,0.000000,1138.507915,0.236007,0.999641,0.014750,0.013816,0.328823,0.184378,30.425777,39.000000,0.000000,1,14
0.592547,5,0.648788,1.294050,0.000000,859.969930,0.257452,0.992765,0.012250,0.011021,0.507186,0.214628,26.681171,39.000000,0.000000,1,15
0.531334,2,0.878586,0.516255,0.000000,2021.669300,0.219424,1.041961,0.016000,0.014783,0.086818,0.060855,56.244007,39.000000,0.000000,1,16
0.573104,7,0.533027,0.500000,0.000000,1538.860089,0.275268,1.042989,0.009750,0.010294,0.180789,0.096866,46.177557,39.000000,0.000000,1,17
0.779412,6,0.669248,0.673743,83.511252,739.460526,0.377041,1.031999,0.011000,0.009292,0.185532,0.186092,30.177318,39.000000,83.511252,1,18
0.651074,4,0.399528,0.640746,0.000000,1108.958522,0.329929,1.034086,0.013500,0.010953,0.285926,0.137589,37.804544,39.000000,0.000000,1,19
0.583548,3,0.682140,0.689784,0.000000,1321.289004,0.280445,1.030985,0.014750,0.012653,0.186275,0.123617,40.371303,39.000000,0.000000,1,20
0.586186,5,0.684998,1.129912,0.000000,934.275434,0.270443,1.003147,0.012250,0.011218,0.406430,0.197622,28.675354,39.000000,0.000000,1,21
0.737010,3,0.723280,1.013456,0.000000,661.831563,0.321673,1.010513,0.014750,0.011521,0.292267,0.224989,25.539918,39.000000,0.000000,1,22
0.748934,7,0.561068,1.400000,0.000000,522.367247,0.319624,0.986064,0.009750,0.008929,0.626540,0.281209,20.484148,39.000000,0.000000,1,23
0.500000,5,0.481942,0.778311,0.000000,1592.943370,0.258889,1.025385,0.012250,0.011967,0.346717,0.116716,41.703160,39.000000,0.000000,1,24
0.568705,2,0.777921,1.182666,0.000000,969.418715,0.238986,0.999810,0.016000,0.014712,0.381515,0.196137,28.866673,39.000000,0.000000,1,25
0.604890,7,0.319589,1.315704,0.000000,862.152423,0.265387,0.991395,0.009750,0.009860,0.949285,0.209037,27.306064,39.000000,0.000000,1,26
0.555993,2,0.944259,0.830452,0.000000,1267.553461,0.249814,1.022088,0.016000,0.014898,0.184057,0.142655,36.900659,39.000000,0.000000,1,27
0.589985,2,0.685232,0.724071,0.000000,1283.588697,0.265545,1.028816,0.016000,0.014190,0.189534,0.127617,39.652067,39.000000,0.000000,1,28
0.675570,4,0.849889,0.835355,0.000000,859.823164,0.321932,1.021777,0.013500,0.011081,0.201252,0.184408,30.414325,39.000000,0.000000,1,29
0.739278,2,0.340021,0.985476,0.000000,735.944073,0.329338,1.012282,0.016000,0.012398,0.494813,0.199058,28.487301,39.000000,0.000000,1,30
best fit at iteration 1,91.160485
0.560359,4,0.331638,0.949308,0.000000,1205.733995,0.274330,1.014570,0.013500,0.011918,0.578611,0.151824,35.376628,39.000000,0.000000,2,1
0.724811,2,0.946287,1.311381,0.000000,554.723882,0.318582,0.991669,0.016000,0.012590,0.366931,0.273749,21.052340,39.000000,0.000000,2,2
0.687475,7,0.300000,1.069902,0.000000,730.466574,0.324758,1.006942,0.009750,0.009485,0.780127,0.218218,26.293969,39.000000,0.000000,2,3
0.799655,5,0.948849,0.766605,83.823902,659.654481,0.377952,1.026126,0.012250,0.009645,0.151256,0.206233,27.619629,39.000000,83.823902,2,4
0.800000,7,1.001387,0.500000,90.246689,892.890278,0.345393,1.042989,0.009750,0.008800,0.073693,0.139770,37.401301,39.000000,90.246689,2,5
0.800000,2,0.787094,0.580452,95.565794,869.007594,0.327741,1.037900,0.016000,0.012014,0.100877,0.145522,36.400905,39.000000,95.565794,2,6
0.596822,4,0.524512,0.711233,0.000000,1220.888671,0.301293,1.029628,0.013500,0.011543,0.260198,0.135732,38.152224,39.000000,0.000000,2,7
0.500000,2,1.050000,0.883300,0.000000,1457.914815,0.233467,1.018745,0.016000,0.015753,0.194979,0.135666,38.168121,39.000000,0.000000,2,8
0.666037,2,0.478302,1.103200,0.000000,810.851046,0.272671,1.004836,0.016000,0.013409,0.456979,0.200789,28.277291,39.000000,0.000000,2,9
0.800000,6,0.300000,0.679144,0.000000,705.630193,0.372744,1.031658,0.011000,0.009244,0.409130,0.190705,29.557368,39.000000,0.000000,2,10
0.772074,5,0.815188,0.793906,85.362894,685.390520,0.371557,1.024399,0.012250,0.009794,0.189433,0.205496,27.707394,39.000000,85.362894,2,11
0.715170,4,0.527702,0.558676,0.000000,1012.294735,0.349631,1.039277,0.013500,0.010433,0.173997,0.137023,37.906607,39.000000,0.000000,2,12
0.583957,2,0.850575,0.992824,0.000000,1025.542329,0.254547,1.011818,0.016000,0.014607,0.266261,0.177880,31.356899,39.000000,0.000000,2,13
0.597101,7,0.766334,0.689880,0.000000,1172.374646,0.299275,1.030979,0.009750,0.010205,0.191585,0.144080,36.653285,39.000000,0.000000,2,14
0.592547,6,0.648788,1.294050,0.000000,848.520792,0.263623,0.992765,0.011000,0.010511,0.520700,0.217959,26.325954,39.000000,0.000000,2,15
0.531334,2,0.300000,1.208607,0.000000,1270.649531,0.220503,0.998169,0.016000,0.014632,0.767806,0.151983,35.350203,39.000000,0.000000,2,16
0.500000,7,0.463528,0.983754,0.000000,1361.703954,0.250471,1.012391,0.009750,0.011111,0.519437,0.150176,35.649326,39.000000,0.000000,2,17
0.500013,6,0.777717,1.158905,0.000000,1220.709230,0.235452,1.001313,0.011000,0.011599,0.403447,0.173938,31.958914,39.000000,0.000000,2,18
0.747107,2,0.399528,0.919997,0.000000,739.183884,0.332706,1.016424,0.016000,0.012417,0.393148,0.195695,28.915707,39.000000,0.000000,2,19
0.583548,7,0.682140,0.689784,0.000000,1223.196723,0.294619,1.030985,0.009750,0.010307,0.217050,0.139965,37.374144,39.000000,0.000000,2,20
0.500000,2,0.542533,1.400000,0.000000,1200.018585,0.192505,0.986064,0.016000,0.015250,0.642499,0.177507,31.416413,39.000000,0.000000,2,21
0.737010,7,0.403091,0.819070,0.000000,723.732874,0.354965,1.022807,0.009750,0.009290,0.417791,0.203655,27.928674,39.000000,0.000000,2,22
0.657819,4,0.561068,1.075801,0.000000,796.835245,0.297398,1.006569,0.013500,0.011202,0.420531,0.207798,27.445658,39.000000,0.000000,2,23
0.764921,5,0.507200,1.289291,0.000000,542.524707,0.328499,0.993066,0.012250,0.009676,0.572386,0.265065,21.728747,39.000000,0.000000,2,24
0.624933,6,0.515055,1.146343,0.000000,828.633914,0.292259,1.002107,0.011000,0.010302,0.531706,0.210724,27.114055,39.000000,0.000000,2,25
0.800000,7,0.304633,1.315704,0.000000,501.444714,0.346211,0.991395,0.009750,0.008670,0.935109,0.274317,21.004467,39.000000,0.000000,2,26
0.555993,7,1.050000,0.566846,0.000000,1573.819569,0.267424,1.038761,0.009750,0.010444,0.100800,0.098287,45.816592,39.000000,0.000000,2,27
0.589985,2,0.407717,0.815324,0.000000,1233.792746,0.277217,1.023044,0.016000,0.013949,0.352708,0.135938,38.113792,39.000000,0.000000,2,28
0.675570,2,0.905646,0.835355,0.000000,884.607716,0.293809,1.021777,0.016000,0.013451,0.178572,0.178295,31.291023,39.000000,0.000000,2,29
0.739278,5,1.050000,0.709360,90.593733,808.617115,0.348044,1.029747,0.012250,0.009991,0.123810,0.178214,31.300367,39.000000,90.593733,2,30
best fit at iteration 2,90.593733
0.500000,2,0.539442,1.089278,0.000000,1384.124648,0.208290,1.005717,0.016000,0.015741,0.444913,0.146574,36.236299,39.000000,0.000000,3,1
0.500000,3,0.924033,1.311381,0.000000,1126.405110,0.221485,0.991669,0.014750,0.013810,0.416070,0.191331,29.489217,39.000000,0.000000,3,2
0.500000,7,0.908016,1.069902,0.000000,1243.748488,0.243163,1.006942,0.009750,0.011249,0.324803,0.169939,32.561259,39.000000,0.000000,3,3
0.741155,5,0.948849,0.500000,0.000000,1050.739900,0.319252,1.042989,0.012250,0.009832,0.076712,0.121426,40.775842,39.000000,0.000000,3,4
0.800000,7,1.001387,0.500000,90.246689,892.890278,0.345393,1.042989,0.009750,0.008800,0.073693,0.139770,37.401301,39.000000,90.246689,3,5
0.534973,2,0.404123,0.580452,0.000000,1822.422015,0.269644,1.037900,0.016000,0.014193,0.229302,0.077076,51.048114,39.000000,0.000000,3,6
0.653865,2,0.942554,0.982977,0.000000,827.389869,0.287158,1.012440,0.016000,0.013726,0.232172,0.200389,28.326745,39.000000,0.000000,3,7
0.590833,5,0.304637,0.883300,0.000000,1107.081412,0.296317,1.018745,0.012250,0.010993,0.592086,0.158648,34.248611,39.000000,0.000000,3,8
0.800000,7,0.458933,0.766686,0.000000,644.525307,0.377518,1.026121,0.009750,0.008967,0.326733,0.211673,26.997813,39.000000,0.000000,3,9
0.758318,7,0.662422,0.543891,89.842773,885.251152,0.347576,1.040213,0.009750,0.009085,0.142160,0.153110,35.149266,39.000000,89.842773,3,10
0.772074,7,0.784101,0.793906,85.495473,665.004088,0.370979,1.024399,0.009750,0.009120,0.208969,0.212708,26.883258,39.000000,85.495473,3,11
0.575607,7,0.527702,1.400000,0.000000,876.663571,0.247174,0.986064,0.009750,0.010091,0.696471,0.217058,26.421533,39.000000,0.000000,3,12
0.583957,2,0.488707,1.013952,0.000000,1088.046121,0.248728,1.010481,0.016000,0.014390,0.414719,0.165038,33.268010,39.000000,0.000000,3,13
0.794646,3,0.985561,0.689880,90.894533,751.773658,0.346886,1.030979,0.014750,0.010974,0.113252,0.178338,31.279478,39.000000,90.894533,3,14
0.592547,6,0.648788,1.294050,0.000000,848.520792,0.263623,0.992765,0.011000,0.010511,0.520700,0.217959,26.325954,39.000000,0.000000,3,15
0.531334,2,0.668844,1.242002,0.000000,1098.678302,0.215926,0.996057,0.016000,0.015180,0.463474,0.183374,30.565864,39.000000,0.000000,3,16
0.644849,7,1.035433,1.400000,0.000000,662.557337,0.286437,0.986064,0.009750,0.009613,0.389319,0.257442,22.370723,39.000000,0.000000,3,17
0.779412,6,0.669248,0.673743,83.511252,739.460526,0.377041,1.031999,0.011000,0.009292,0.185532,0.186092,30.177318,39.000000,83.511252,3,18
0.568307,2,0.804372,0.500000,0.000000,1818.551282,0.235843,1.042989,0.016000,0.014181,0.088904,0.066857,54.113697,39.000000,0.000000,3,19
0.583548,7,0.682140,0.799764,0.000000,1114.582408,0.295213,1.024029,0.009750,0.010359,0.268335,0.159875,34.055490,39.000000,0.000000,3,20
0.500000,6,0.460427,1.400000,0.000000,1197.489567,0.211418,0.986064,0.011000,0.011173,0.760231,0.177949,31.350204,39.000000,0.000000,3,21
0.737010,3,0.936895,0.895657,96.036488,705.359277,0.332102,1.017963,0.014750,0.011514,0.192909,0.209739,27.219642,39.000000,96.036488,3,22
0.634221,2,1.050000,1.147162,0.000000,767.652675,0.293179,1.002056,0.016000,0.013728,0.285648,0.225469,25.492025,39.000000,0.000000,3,23
0.787766,5,0.481942,0.778311,0.000000,675.989142,0.382780,1.025385,0.012250,0.009644,0.302387,0.204016,27.882740,39.000000,0.000000,3,24
0.573742,2,1.013392,0.894127,0.000000,1122.148072,0.260767,1.018060,0.016000,0.014664,0.195581,0.162107,33.710506,39.000000,0.000000,3,25
0.604890,7,0.319589,1.315704,0.000000,862.152423,0.265387,0.991395,0.009750,0.009860,0.949285,0.209037,27.306064,39.000000,0.000000,3,26
0.555993,2,0.944259,0.907521,0.000000,1184.648116,0.249885,1.017213,0.016000,0.014949,0.214743,0.157170,34.487142,39.000000,0.000000,3,27
0.589985,2,0.609782,0.724071,0.000000,1292.185991,0.269166,1.028816,0.016000,0.014112,0.210185,0.126115,39.917651,39.000000,0.000000,3,28
0.675570,7,0.367269,0.835355,0.000000,845.292536,0.330124,1.021777,0.009750,0.009654,0.481615,0.188172,29.900336,39.000000,0.000000,3,29
0.694708,4,1.050000,0.709360,97.100972,920.982471,0.324413,1.029747,0.013500,0.010872,0.123050,0.163456,33.500595,39.000000,97.100972,3,30
best fit at iteration 3,90.593733
0.500000,5,0.539442,1.255913,0.000000,1239.928683,0.221179,0.995177,0.012250,0.011981,0.580120,0.170653,32.461257,39.000000,0.000000,4,1
0.680345,7,0.909648,0.660523,95.808884,954.007021,0.327730,1.032836,0.009750,0.009606,0.142365,0.160307,33.984359,39.000000,95.808884,4,2
0.500000,6,0.546007,1.069902,0.000000,1311.643448,0.242877,1.006942,0.011000,0.011536,0.486288,0.158105,34.338745,39.000000,0.000000,4,3
0.799655,3,0.882934,0.985998,91.649094,570.706096,0.350419,1.012249,0.014750,0.011077,0.228735,0.240708,23.895374,39.000000,91.649094,4,4
0.800000,7,1.001387,0.500000,90.246689,892.890278,0.345393,1.042989,0.009750,0.008800,0.073693,0.139770,37.401301,39.000000,90.246689,4,5
0.800000,2,1.050000,0.508695,0.000000,1009.475246,0.256881,1.042439,0.016000,0.012416,0.055221,0.113842,42.284800,39.000000,0.000000,4,6
0.535685,2,0.524512,0.939347,0.000000,1329.587571,0.234364,1.015200,0.016000,0.015080,0.360375,0.140428,37.292779,39.000000,0.000000,4,7
0.607425,7,0.304637,0.825676,0.000000,1048.017975,0.300022,1.022390,0.009750,0.010131,0.581381,0.164602,33.331883,39.000000,0.000000,4,8
0.519831,7,0.974574,1.067232,0.000000,1153.103867,0.250851,1.007111,0.009750,0.011059,0.300346,0.177707,31.385542,39.000000,0.000000,4,9
0.758318,7,0.662422,1.400000,0.000000,501.466929,0.325557,0.986064,0.009750,0.008899,0.546393,0.288693,19.910954,39.000000,0.000000,4,10
0.772074,7,0.912200,0.793906,86.556761,665.090759,0.366428,1.024399,0.009750,0.009146,0.179578,0.212676,26.886762,39.000000,86.556761,4,11
0.575607,7,0.585421,1.179277,0.000000,930.940312,0.271683,1.000024,0.009750,0.010339,0.522547,0.202649,28.057366,39.000000,0.000000,4,12
0.583957,5,0.584017,1.075025,0.000000,980.344693,0.274745,1.006618,0.012250,0.011211,0.433546,0.187649,29.974940,39.000000,0.000000,4,13
0.794646,4,0.300000,0.689880,0.000000,737.437159,0.389552,1.030979,0.013500,0.009992,0.386445,0.182464,30.682971,39.000000,0.000000,4,14
0.592547,5,0.670126,0.500000,0.000000,1516.337626,0.290413,1.042989,0.012250,0.010802,0.129432,0.093299,47.045440,39.000000,0.000000,4,15
0.531334,2,0.878586,1.208607,0.000000,1061.202318,0.232635,0.998169,0.016000,0.015166,0.374150,0.191059,29.523261,39.000000,0.000000,4,16
0.800000,7,0.644215,0.983754,0.000000,546.928361,0.381575,1.012391,0.009750,0.008955,0.339817,0.251191,22.909682,39.000000,0.000000,4,17
0.549187,7,1.050000,0.768947,0.000000,1282.508680,0.267972,1.025978,0.009750,0.010763,0.167253,0.142781,36.879009,39.000000,0.000000,4,18
0.747107,2,0.399528,0.919997,0.000000,739.183884,0.332706,1.016424,0.016000,0.012417,0.393148,0.195695,28.915707,39.000000,0.000000,4,19
0.583548,5,0.682140,0.689784,0.000000,1264.565092,0.297449,1.030985,0.012250,0.011075,0.203207,0.133208,38.638133,39.000000,0.000000,4,20
0.800000,2,1.050000,1.203773,90.585645,485.759538,0.359411,0.998475,0.016000,0.012073,0.279170,0.282921,20.347448,39.000000,90.585645,4,21
0.737010,7,0.936895,0.927653,90.999300,651.990653,0.351175,1.015940,0.009750,0.009369,0.227002,0.228470,25.160159,39.000000,90.999300,4,22
0.657819,2,0.561068,1.279443,0.000000,744.195158,0.256016,0.993689,0.016000,0.013434,0.509835,0.224199,25.632559,39.000000,0.000000,4,23
0.787766,5,0.481942,0.778311,0.000000,675.989142,0.382780,1.025385,0.012250,0.009644,0.302387,0.204016,27.882740,39.000000,0.000000,4,24
0.573742,5,0.300000,1.182666,0.000000,1033.738755,0.263130,0.999810,0.012250,0.011041,0.841347,0.179932,31.054597,39.000000,0.000000,4,25
0.636608,7,1.050000,1.315704,0.000000,699.145579,0.288688,0.991395,0.009750,0.009803,0.354823,0.246948,23.304424,39.000000,0.000000,4,26
0.758522,7,0.718319,0.500000,91.595571,942.175398,0.340026,1.042989,0.009750,0.009046,0.114540,0.139677,37.419562,39.000000,91.595571,4,27
0.589985,3,0.407717,0.724071,0.000000,1280.769137,0.295776,1.028816,0.014750,0.012406,0.319933,0.128117,39.564967,39.000000,0.000000,4,28
0.675570,3,0.459430,1.400000,0.000000,690.819627,0.264647,0.986064,0.014750,0.011531,0.671216,0.235375,24.436202,39.000000,0.000000,4,29
0.739278,5,0.801372,1.398812,0.000000,529.348807,0.307480,0.986139,0.012250,0.009808,0.450133,0.281139,20.490306,39.000000,0.000000,4,30
best fit at iteration 4,90.593733
0.560359,5,0.881618,0.949308,0.000000,1104.623516,0.272668,1.014570,0.012250,0.011542,0.258797,0.171003,32.410014,39.000000,0.000000,5,1
0.680345,7,1.050000,0.660523,98.038060,962.849681,0.320253,1.032836,0.009750,0.009637,0.121107,0.158307,34.299359,39.000000,98.038060,5,2
0.595237,7,0.300000,0.870390,0.000000,1061.559959,0.294401,1.019561,0.009750,0.010215,0.631862,0.166277,33.085168,39.000000,0.000000,5,3
0.782125,5,0.948849,0.508644,93.178683,941.411665,0.334586,1.042442,0.012250,0.009602,0.076895,0.133610,38.552646,39.000000,93.178683,5,4
0.800000,5,1.001387,0.500000,94.925984,926.781065,0.328343,1.042989,0.012250,0.009538,0.068451,0.132241,38.820914,39.000000,94.925984,5,5
0.800000,2,0.787094,0.580452,95.565794,869.007594,0.327741,1.037900,0.016000,0.012014,0.100877,0.145522,36.400905,39.000000,95.565794,5,6
0.535685,2,0.524512,0.939347,0.000000,1329.587571,0.234364,1.015200,0.016000,0.015080,0.360375,0.140428,37.292779,39.000000,0.000000,5,7
0.682770,7,0.304637,0.883300,0.000000,811.071492,0.330535,1.018745,0.009750,0.009595,0.611211,0.195108,28.995597,39.000000,0.000000,5,8
0.666037,6,0.451945,0.766686,0.000000,916.782611,0.332660,1.026121,0.011000,0.010015,0.346899,0.173812,31.971506,39.000000,0.000000,5,9
0.578705,7,0.356182,0.731161,0.000000,1217.724533,0.288455,1.028368,0.009750,0.010368,0.438270,0.142665,36.898192,39.000000,0.000000,5,10
0.754668,5,1.028202,0.793906,88.717738,715.308343,0.357388,1.024399,0.012250,0.009945,0.151374,0.200855,28.264910,39.000000,88.717738,5,11
0.575607,7,0.527702,1.235341,0.000000,920.821395,0.265718,0.996478,0.009750,0.010276,0.601990,0.205197,27.752394,39.000000,0.000000,5,12
0.583957,5,0.300000,0.904401,0.000000,1120.441319,0.292055,1.017410,0.012250,0.011052,0.618926,0.158587,34.258523,39.000000,0.000000,5,13
0.680005,2,0.600587,0.689880,0.000000,1027.095734,0.308152,1.030979,0.016000,0.013024,0.188088,0.144551,36.569730,39.000000,0.000000,5,14
0.678348,5,0.648788,0.500000,0.000000,1179.801353,0.323940,1.042989,0.012250,0.010149,0.127498,0.115696,41.904413,39.000000,0.000000,5,15
0.531334,7,0.878586,1.208607,0.000000,1038.152547,0.250049,0.998169,0.009750,0.010811,0.390682,0.196032,28.882003,39.000000,0.000000,5,16
