D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.723735,0.722386,1.4,5.0,142.917027,608.403185,283.856211,0.01225,0.010316,0.494786,0.249117,23.055242,39.0,0.9861591139906148,0.0,9,1
0.624098,0.502714,1.235511,6.0,150.091914,878.917702,455.300243,0.011,0.010692,0.597509,0.196972,28.720983,39.0,2.0334717624840075,0.0,9,1
0.800000,0.598624,0.735307,6.0,106.232303,726.175003,135.421532,0.011,0.009595,0.234676,0.184093,30.417947,39.0,0.2747687310218204,0.0,9,1
0.633239,0.472252,0.5,5.0,129.848819,1437.350912,296.887123,0.01225,0.010932,0.186801,0.090486,47.657264,39.0,1.286399933324152,0.0,9,1
0.553371,0.973127,0.687801,7.0,149.183069,1487.774934,240.841565,0.00975,0.011081,0.152689,0.10993,43.107458,39.0,0.6144006543866972,0.0,9,1
0.647772,0.556658,0.686665,2.0,136.965136,1232.99839,252.265317,0.016,0.013923,0.205255,0.115995,41.81993,39.0,0.8418218248465617,0.0,9,1
0.570322,0.913486,0.5,6.0,148.228928,1797.980426,261.563359,0.011,0.011016,0.094405,0.068091,53.691255,39.0,0.7646047016044321,0.0,9,1
0.509948,0.891671,1.314442,7.0,182.640597,1177.256138,476.484962,0.00975,0.011404,0.436544,0.177179,31.433698,39.0,1.6088954128749409,0.0,9,1
0.623892,0.372148,0.5,5.0,131.792304,1469.494632,387.150595,0.01225,0.011032,0.240893,0.088998,48.003847,39.0,1.9375916183959192,0.0,9,1
0.704161,0.970284,0.906064,7.0,123.3665,785.20325,140.092096,0.00975,0.009988,0.216981,0.195172,28.95029,39.0,0.13557105737140138,0.0,9,1
0.500000,0.611528,1.217318,3.0,200.82244,1379.628122,668.254792,0.01475,0.01462,0.489546,0.147117,36.11858,39.0,2.327596402863027,0.0,9,1
0.570755,0.389407,0.5,2.0,140.865598,1928.499832,539.482207,0.016,0.014147,0.192043,0.057292,57.632545,39.0,2.8297613342624466,0.0,9,1
0.697090,0.789079,0.722712,7.0,120.458524,930.637608,144.687547,0.00975,0.009924,0.189625,0.160213,33.967871,39.0,0.2011138610358576,0.0,9,1
0.665899,0.492406,0.5,3.0,125.287471,1390.629525,255.416273,0.01475,0.011956,0.156152,0.086973,48.486232,39.0,1.0386444881762602,0.0,9,1
0.500000,1.05,0.888191,7.0,169.159815,1516.636835,319.904382,0.00975,0.011841,0.215771,0.127187,39.705459,39.0,0.8911647834702217,0.0,9,1
0.579021,0.716705,1.073854,7.0,148.802245,1036.685514,343.516422,0.00975,0.010862,0.390891,0.177184,31.429681,39.0,1.3085056035464473,0.0,9,1
0.691636,0.789369,0.742488,3.0,128.555107,995.174144,150.084843,0.01475,0.012265,0.172259,0.147549,36.039213,39.0,0.16746978969698187,0.0,9,1
0.606439,0.798886,0.646115,2.0,152.522717,1438.452661,236.235238,0.016,0.014588,0.136055,0.098756,45.675328,39.0,0.5488507006566821,0.0,9,1
0.618066,0.669261,0.675696,7.0,132.288685,1214.492217,226.538911,0.00975,0.010455,0.211978,0.129475,39.303212,39.0,0.7124183344088426,0.0,9,1
0.644654,0.499741,0.730068,4.0,127.376789,1135.904981,262.410337,0.0135,0.01162,0.27727,0.13459,38.341337,39.0,1.0601084775986331,0.0,9,1
0.756539,0.472828,0.8317,7.0,113.273348,740.47563,216.370367,0.00975,0.009564,0.36709,0.192178,29.331935,39.0,0.9101562093475842,0.0,9,1
0.725623,0.666901,0.910733,7.0,117.417608,747.311478,181.872549,0.00975,0.009768,0.308693,0.199527,28.392994,39.0,0.5489666999800967,0.0,9,1
0.523119,0.484087,0.895685,4.0,161.319626,1507.16432,547.390138,0.0135,0.013043,0.395867,0.118712,41.281915,39.0,2.393194581992014,0.0,9,1
0.800000,0.368107,0.592006,5.0,107.187892,844.429268,193.354719,0.01225,0.009906,0.273519,0.151628,35.37137,39.0,0.8038818687841295,0.0,9,1
0.677913,0.562113,1.069759,2.0,150.863062,852.72039,316.024964,0.016,0.014029,0.387992,0.185218,30.267671,39.0,1.094785603990973,0.0,9,1
0.551525,0.843565,0.682622,2.0,166.036467,1642.457161,301.786061,0.016,0.01544,0.146512,0.091489,47.430502,39.0,0.817583281688621,0.0,9,1
0.670239,0.462861,0.503378,2.0,126.347713,1424.499644,276.388782,0.016,0.013144,0.154387,0.081013,49.990874,39.0,1.1875237736020208,0.0,9,1
